V,RU,V/TU,action1,regret,reward,mu1,mu2,game,trial,subject
-0.6021713340378538,5.58790924337789,-0.0720668948402047,True,0.0,17.52201933534017,7.951045,-2.9784703,4,5,1
11.07917488952226,2.2067113968948973,2.1262306929071344,True,0.0,12.814911271551209,7.951045,-2.9784703,4,6,1
11.532600908718695,1.1656180073775544,2.6727517941099266,True,0.0,7.737611909522906,7.951045,-2.9784703,4,7,1
10.276269384937656,0.611625027451709,2.656773945111739,True,0.0,2.9710339782356066,7.951045,-2.9784703,4,8,1
8.519067886995455,0.2545759100445575,2.3692161890625347,True,0.0,5.427934287611841,7.951045,-2.9784703,4,9,1
0.0,0.0,0.0,True,7.217148,-3.344724208616289,-4.930811,2.2863367,0,0,2
-2.229816139077526,-3.3811978464829933,-0.241384677776209,False,0.0,-1.0509902037047103,-4.930811,2.2863367,0,1,2
-1.5291560032743856,0.0,-0.2341032465709954,True,7.217148,-6.800055986934816,-4.930811,2.2863367,0,2,2
-3.3572519424173013,-1.0410933895173429,-0.5746383187781221,False,0.0,-7.897563435126528,-4.930811,2.2863367,0,3,2
-0.4784906226879464,0.0,-0.0945700129203843,True,7.217148,-1.243099633617613,-4.930811,2.2863367,0,4,2
0.3257415043414333,-0.5539929799258454,0.0695386907795058,True,7.217148,-14.509269351960382,-4.930811,2.2863367,0,5,2
-2.1755005847184155,-0.9110420973329968,-0.4875413509648409,True,7.217148,-9.796863633852334,-4.930811,2.2863367,0,6,2
-2.9103990562823103,-1.1656180073775544,-0.6745030336889222,True,7.217148,-4.273306419956769,-4.930811,2.2863367,0,7,2
-2.5693968883041505,-1.3589079790987468,-0.6103256644522056,True,7.217148,1.979052885808847,-4.930811,2.2863367,0,8,2
-1.4856807243514183,-1.5121176460223746,-0.3596260439496509,True,7.217148,5.526981567000748,-4.930811,2.2863367,0,9,2
0.0,0.0,0.0,False,4.6317163,8.453627349692018,8.110271,3.4785552,1,0,2
-5.635751566461345,3.3811978464829933,-0.6100880032466836,False,4.6317163,-3.5241579401050824,8.110271,3.4785552,1,1,2
-1.971787763834774,4.422291236000336,-0.2249984660135364,False,4.6317163,-9.55541423743471,8.110271,3.4785552,1,2,2
1.3216985222422215,4.9762842159261815,0.154541969963619,False,4.6317163,-3.7880771012483256,8.110271,3.4785552,1,3,2
1.8697826509102449,5.333333333333333,0.2217289464878954,False,4.6317163,10.535465388223155,8.110271,3.4785552,1,4,2
-0.3857169925685557,5.58790924337789,-0.0461619880759231,False,4.6317163,9.81901488214084,8.110271,3.4785552,1,5,2
-1.836993590964292,5.7811992150990825,-0.2212714146521293,False,4.6317163,-3.130793060422083,8.110271,3.4785552,1,6,2
-1.1746220374461085,5.93440888202271,-0.1421653621599063,False,4.6317163,6.00828364635964,8.110271,3.4785552,1,7,2
-1.7432881090829948,6.059714999709335,-0.211771439644141,False,4.6317163,4.775386958944172,8.110271,3.4785552,1,8,2
-2.062456409068382,6.164674129035506,-0.2512792308040338,False,4.6317163,0.3382162466386287,8.110271,3.4785552,1,9,2
0.0,0.0,0.0,True,15.312095,-8.611014477874626,-11.443836,3.8682585,2,0,2
-5.740676318583084,-3.3811978464829933,-0.6214464408495849,False,0.0,-4.425551344630438,-11.443836,3.8682585,2,1,2
-2.790308755496125,0.0,-0.4271770422366158,False,0.0,7.346981495588295,-11.443836,3.8682585,2,2,2
-6.909248378966227,1.0410933895173429,-1.182609747676814,False,0.0,9.06426747927887,-11.443836,3.8682585,2,3,2
-9.165161355793575,1.5950863694431885,-1.660197576830264,False,0.0,-5.723248156890135,-11.443836,3.8682585,2,4,2
-7.132331757104549,1.95213548685034,-1.3373122044571026,False,0.0,8.235044320317645,-11.443836,3.8682585,2,5,2
-8.37658428106749,2.2067113968948973,-1.6075701284373485,False,0.0,7.782011070165856,-11.443836,3.8682585,2,6,2
-9.16829245148002,2.4000013686160897,-1.7892490002569956,False,0.0,5.352061851201812,-11.443836,3.8682585,2,7,2
-9.424885213920671,2.553211035539717,-1.8627564976020383,False,0.0,3.4574798585114705,-11.443836,3.8682585,2,8,2
-9.398211209588188,2.6785171532263425,-1.8759674735114764,False,0.0,-1.6583470112019558,-11.443836,3.8682585,2,9,2
0.0,0.0,0.0,False,1.1408043,0.6067349505469659,6.3713408,5.2305365,3,0,2
-0.4044899670313105,3.3811978464829933,-0.0437873233781306,False,1.1408043,12.634862291120522,6.3713408,5.2305365,3,1,2
-5.296638896666996,4.422291236000336,-0.6043934588882892,False,1.1408043,3.270292726027044,6.3713408,5.2305365,3,2,2
-4.717682847912724,4.9762842159261815,-0.5516235273859177,False,1.1408043,10.166384106372709,6.3713408,5.2305365,3,3,2
-5.9285053497927205,5.333333333333333,-0.7030342509689341,False,1.1408043,9.43808859863741,6.3713408,5.2305365,3,4,2
-6.56661139503721,5.58790924337789,-0.7858814694637861,False,1.1408043,1.908063026645662,6.3713408,5.2305365,3,5,2
-5.849911646053895,5.7811992150990825,-0.704639489151856,False,1.1408043,-3.288221523800724,6.3713408,5.2305365,3,6,2
-4.631493890073279,5.93440888202271,-0.5605530845098505,False,1.1408043,13.248764437743215,6.3713408,5.2305365,3,7,2
-5.645290425093272,6.059714999709335,-0.6857795187739508,False,1.1408043,2.228358122042704,6.3713408,5.2305365,3,8,2
-5.285613340561633,6.164674129035506,-0.6439723277079118,False,1.1408043,-0.3350704300839888,6.3713408,5.2305365,3,9,2
0.0,0.0,0.0,False,12.648825,-13.870706269067004,3.8363593,-8.812466,4,0,2
9.247137512711337,3.3811978464829933,1.001031999787008,True,0.0,7.275279127300077,3.8363593,-8.812466,4,1,2
14.097323597578054,0.0,2.158203097060168,True,0.0,12.337892836876527,3.8363593,-8.812466,4,2,2
17.092406298381977,-1.0410933895173429,2.9255926536459955,True,0.0,7.866795997299366,3.8363593,-8.812466,4,3,2
17.098556930275898,-1.5950863694431885,3.097270378659955,True,0.0,-0.6182202550119582,3.8363593,-8.812466,4,4,2
15.21641478081445,-1.95213548685034,2.853077771402709,True,0.0,-12.00964655199548,3.8363593,-8.812466,4,5,2
11.947519540796524,-2.2067113968948973,2.292876771516035,True,0.0,-2.8531712159497467,3.8363593,-8.812466,4,6,2
11.093126734021917,-2.4000013686160897,2.164892320310832,True,0.0,6.076379018039411,3.8363593,-8.812466,4,7,2
11.657178706919094,-2.553211035539717,2.303952237842548,True,0.0,4.953767214192162,3.8363593,-8.812466,4,8,2
11.956440591623142,-2.6785171532263425,2.386613063768352,True,0.0,6.10476105578141,3.8363593,-8.812466,4,9,2
0.0,0.0,0.0,True,6.6782665,2.0569006246871817,-2.0630066,4.61526,0,0,3
1.3712670831247875,-3.3811978464829933,0.1484440161699317,False,0.0,8.383521131089742,-2.0630066,4.61526,0,1,3
-4.217747004268373,0.0,-0.6457080015381161,False,0.0,3.4666986627189864,-2.0630066,4.61526,0,2,3
-3.3688208343987034,1.0410933895173429,-0.5766184884979829,False,0.0,6.879887924414102,-2.0630066,4.61526,0,3,3
-3.9801922649388777,1.5950863694431885,-0.720980820418729,False,0.0,11.30078098335192,-2.0630066,4.61526,0,4,3
-5.302263739447379,1.95213548685034,-0.9941744511463836,False,0.0,2.9520076187566824,-2.0630066,4.61526,0,5,3
-4.625623156935473,2.2067113968948973,-0.8877142953487843,False,0.0,9.635777923279846,-2.0630066,4.61526,0,6,3
-5.185452031276948,2.4000013686160897,-1.0119730486286076,False,0.0,-1.6376442390856942,-2.0630066,4.61526,0,7,3
-4.092870250811957,2.553211035539717,-0.8089245100069002,False,0.0,4.218045157744045,-2.0630066,4.61526,0,8,3
-3.946271171259875,2.6785171532263425,-0.7877112137453178,False,0.0,-0.6343522547682481,-2.0630066,4.61526,0,9,3
0.0,0.0,0.0,True,0.0,-0.8953130247251283,-0.08692732,-19.463436,1,0,3
-0.5968753498167522,-3.3811978464829933,-0.0646136519792538,False,19.376509,-22.091014152194635,-0.08692732,-19.463436,1,1,3
14.130467418313003,0.0,2.1632771876181,True,0.0,-5.646202559183187,-0.08692732,-19.463436,1,2,3
12.11073653456643,-1.0410933895173429,2.072913621244993,True,0.0,-5.460288915815152,-0.08692732,-19.463436,1,3,3
11.298255768208763,-1.5950863694431885,2.046591011399015,True,0.0,-12.596879960371968,-0.08692732,-19.463436,1,4,3
9.260968443664105,-1.95213548685034,1.7364315831870192,False,19.376509,-15.5924137249881,-0.08692732,-19.463436,1,5,3
9.60699682640744,-0.9110420973329968,2.1529795231325437,True,0.0,-0.2189299531051293,-0.08692732,-19.463436,1,6,3
10.561077621200264,-1.1656180073775544,2.447595246138914,True,0.0,3.659412375890551,-0.08692732,-19.463436,1,7,3
11.818263145133091,-1.3589079790987468,2.8072694177990827,True,0.0,4.823547498057037,-0.08692732,-19.463436,1,8,3
12.895417212306029,-1.5121176460223746,3.1214835066036075,True,0.0,4.383569495879626,-0.08692732,-19.463436,1,9,3
0.0,0.0,0.0,True,7.4127955,4.0766347503859,1.8461157,9.258911,2,0,3
2.7177565002572663,-3.3811978464829933,0.2942057713153852,True,7.4127955,12.08441021580611,1.8461157,9.258911,2,1,3
6.464417986476803,-4.422291236000336,0.7376474067365565,True,7.4127955,8.60653009033404,1.8461157,9.258911,2,2,3
7.076450016150299,-4.9762842159261815,0.827426608595792,True,7.4127955,6.450227786695255,1.8461157,9.258911,2,3,3
6.9372895207158445,-5.333333333333333,0.8226613377554969,True,7.4127955,9.78346538460341,1.8461157,9.258911,2,4,3
7.454776041422675,-5.58790924337789,0.8921755830388194,True,7.4127955,6.175028328995698,1.8461157,9.258911,2,5,3
7.257891777972371,-5.7811992150990825,0.8742349396336148,True,7.4127955,-1.4926883909601698,1.8461157,9.258911,2,6,3
6.091147755448032,-5.93440888202271,0.7372160567543412,True,7.4127955,7.787401482422643,1.8461157,9.258911,2,7,3
6.290707017445046,-6.059714999709335,0.7641835417351628,True,7.4127955,9.572259285821126,1.8461157,9.258911,2,8,3
6.636133572010949,-6.164674129035506,0.8085128646384154,True,7.4127955,6.83009889524866,1.8461157,9.258911,2,9,3
0.0,0.0,0.0,False,0.0,0.6188019872880712,-3.2505882,-2.7557893,3,0,3
-0.4125346581920475,3.3811978464829933,-0.0446581867419804,False,0.0,-15.742158188625108,-3.2505882,-2.7557893,3,1,3
6.049342480534814,4.422291236000336,0.6902836113881613,True,0.4947989,-6.240238293863749,-3.2505882,-2.7557893,3,2,3
1.8891836179589816,1.0410933895173429,0.3233589008829238,False,0.0,9.19450311521812,-3.2505882,-2.7557893,3,3,3
-2.466200837970428,1.5950863694431885,-0.4467330684349695,False,0.0,2.7959275538213086,-3.2505882,-2.7557893,3,4,3
-3.46395318873192,1.95213548685034,-0.6494912228872349,False,0.0,-4.368941509166091,-3.2505882,-2.7557893,3,5,3
-2.79618303685516,2.2067113968948973,-0.5366221090679153,False,0.0,-7.788170233012435,-3.2505882,-2.7557893,3,6,3
-1.8078454357333504,2.4000013686160897,-0.3528122227365141,False,0.0,-9.708786415681557,-3.2505882,-2.7557893,3,7,3
-0.826982370554807,2.553211035539717,-0.1634467422349096,False,0.0,-1.2082753848309575,-3.2505882,-2.7557893,3,8,3
-1.07697073610658,2.6785171532263425,-0.214973043891422,False,0.0,6.4438604298376365,-3.2505882,-2.7557893,3,9,3
0.0,0.0,0.0,False,0.0,-7.857235522417745,-4.248408,-3.719193,4,0,3
5.238157014945163,3.3811978464829933,0.5670471304942717,True,0.52921486,-1.93594664897264,-4.248408,-3.719193,4,1,3
3.947525915630069,0.0,0.6043390149816642,True,0.52921486,-1.738910280466638,-4.248408,-3.719193,4,2,3
3.768214243169451,-1.0410933895173429,0.6449799820300517,True,0.52921486,-2.261174128220933,-4.248408,-3.719193,4,3,3
3.542148141327959,-1.5950863694431885,0.6416325400849766,True,0.52921486,-4.203576305859797,-4.248408,-3.719193,4,4,3
2.9849109341629387,-1.95213548685034,0.5596708001555509,True,0.52921486,3.233067904233211,-4.248408,-3.719193,4,5,3
3.982422567802109,-2.2067113968948973,0.7642761469353441,True,0.52921486,-0.9317944372458952,-4.248408,-3.719193,4,6,3
4.032259492401671,-2.4000013686160897,0.7869203893459804,True,0.52921486,-5.040558149507167,-4.248408,-3.719193,4,7,3
3.5209714088065147,-2.553211035539717,0.6958930767600267,True,0.52921486,-11.712066712358062,-4.248408,-3.719193,4,8,3
2.345103043368936,-2.6785171532263425,0.4681036564601391,True,0.52921486,-4.184406736669214,-4.248408,-3.719193,4,9,3
0.0,0.0,0.0,True,6.3422437,7.649452477158922,-0.8825287,5.459715,0,0,4
5.099634984772615,-3.3811978464829933,0.552051680855119,True,6.3422437,-7.040380990304814,-0.8825287,5.459715,0,1,4
0.2436285947416436,-4.422291236000336,0.0278001827069339,False,0.0,6.656521096999344,-0.8825287,5.459715,0,2,4
-4.194052136591252,-1.0410933895173429,-0.7178678008011771,False,0.0,-1.0333912816982798,-0.8825287,5.459715,0,3,4
-2.005623331378782,0.0,-0.3963961159707253,False,0.0,12.430765124548378,-0.8825287,5.459715,0,4,4
-4.914627102358197,0.5539929799258454,-1.0491654573107316,False,0.0,1.7545158164829004,-0.8825287,5.459715,0,5,4
-4.158240462221099,0.9110420973329968,-0.9318839934259744,False,0.0,2.819706129202744,-0.8825287,5.459715,0,6,4
-3.870574475355644,1.1656180073775544,-0.8970296427601128,False,0.0,1.352298581438795,-0.8825287,5.459715,0,7,4
-3.445666092485107,1.3589079790987468,-0.8184716253643525,False,0.0,1.6748930371574038,-0.8825287,5.459715,0,8,4
-3.1770792058091937,1.5121176460223746,-0.7690484283550557,False,0.0,-4.716024339696551,-0.8825287,5.459715,0,9,4
0.0,0.0,0.0,True,0.0,-1.5752100273887208,1.2165464,0.035816032,1,0,4
-1.0501400182591472,-3.3811978464829933,-0.1136809916678844,False,1.1807303,-9.39385412713319,1.2165464,0.035816032,1,1,4
5.212429399829646,0.0,0.7979870218665122,False,1.1807303,2.922188580135371,1.2165464,0.035816032,1,2,4
1.5385262005399805,1.0410933895173429,0.263339220421395,False,1.1807303,0.8249512705329416,1.2165464,0.035816032,1,3,4
0.5632069178736749,1.5950863694431885,0.1020205454120949,False,1.1807303,-11.457801068491616,1.2165464,0.035816032,1,4,4
2.750863391731185,1.95213548685034,0.5157868859495971,False,1.1807303,3.736995379656387,1.2165464,0.035816032,1,5,4
1.380318157249963,2.2067113968948973,0.2649001266960271,False,1.1807303,-5.4542832587252,1.2165464,0.035816032,1,6,4
1.8455220162062844,2.4000013686160897,0.3601650405377631,False,1.1807303,5.456726414240007,1.2165464,0.035816032,1,7,4
0.7318702230455592,2.553211035539717,0.1446485535299637,False,1.1807303,-0.0874332322933853,1.2165464,0.035816032,1,8,4
0.5325082219854036,2.6785171532263425,0.106293429839381,False,1.1807303,13.35126088336236,1.2165464,0.035816032,1,9,4
0.0,0.0,0.0,False,0.0,19.275941023049437,0.25588927,15.055137,2,0,4
-12.85062734869962,3.3811978464829933,-1.3911212173176173,False,0.0,19.24258870031321,0.25588927,15.055137,2,1,4
-15.407411889345056,4.422291236000336,-1.7581223009515787,False,0.0,11.43716111837306,0.25588927,15.055137,2,2,4
-14.2730545262102,4.9762842159261815,-1.668902496869426,False,0.0,23.08188903565884,0.25588927,15.055137,2,3,4
-16.230573306087674,5.333333333333333,-1.924709226658736,False,0.0,24.07492513566197,0.25588927,15.055137,2,4,4
-17.656819093283,5.58790924337789,-2.113139654582354,False,0.0,10.218226685908803,0.25588927,15.055137,2,5,4
-16.51242026137928,5.7811992150990825,-1.9889707882148508,False,0.0,18.20758977331229,0.25588927,15.055137,2,6,4
-16.73844286297035,5.93440888202271,-2.0258659515540174,False,0.0,4.386924198015487,0.25588927,15.055137,2,7,4
-15.285323020034484,6.059714999709335,-1.856832983895678,False,0.0,20.109369976593516,0.25588927,15.055137,2,8,4
-15.79311743651438,6.164674129035506,-1.924153346464028,False,0.0,18.88716668572747,0.25588927,15.055137,2,9,4
0.0,0.0,0.0,False,0.0,9.12650218712743,-10.30191,2.8118973,3,0,4
-6.084334791418287,3.3811978464829933,-0.6586485618122162,False,0.0,3.055523900087078,-10.30191,2.8118973,3,1,4
-4.872810434885803,4.422291236000336,-0.5560308736736486,False,0.0,12.1333606129368,-10.30191,2.8118973,3,2,4
-6.947253342900375,4.9762842159261815,-0.8123200558829107,False,0.0,3.1611519289130805,-10.30191,2.8118973,3,3,4
-6.10589747312542,5.333333333333333,-0.7240703690453653,False,0.0,2.0144427954318185,-10.30191,2.8118973,3,4,4
-5.361996622635674,5.58790924337789,-0.6417151147761658,False,0.0,-0.4794932096166091,-10.30191,2.8118973,3,5,4
-4.463305879212246,5.7811992150990825,-0.5376186453650273,False,0.0,8.385362843336926,-10.30191,2.8118973,3,6,4
-4.986246807762203,5.93440888202271,-0.603489088954466,False,0.0,1.1969639624883883,-10.30191,2.8118973,3,7,4
-4.540448825965284,6.059714999709335,-0.5515653892752165,False,0.0,5.00244344762379,-10.30191,2.8118973,3,8,4
-4.589079838771442,6.164674129035506,-0.5591102177551791,False,0.0,2.5818366681111,-10.30191,2.8118973,3,9,4
0.0,0.0,0.0,False,15.020592,-17.699367565130085,-1.475988,-16.49658,4,0,4
11.79957837675339,3.3811978464829933,1.277341828526748,True,0.0,1.082544861345376,-1.475988,-16.49658,4,1,4
12.52127495098364,0.0,1.916920909937648,True,0.0,-5.171145825751681,-1.475988,-16.49658,4,2,4
10.164137990990868,-1.0410933895173429,1.7397273922690435,True,0.0,2.27485165973473,-1.475988,-16.49658,4,3,4
11.281364289704369,-1.5950863694431885,2.043531251663923,True,0.0,-2.171287572327981,-1.475988,-16.49658,4,4,4
10.914014626309044,-1.95213548685034,2.046377742432945,True,0.0,-1.2617836356570349,-1.475988,-16.49658,4,5,4
10.845611010815828,-2.2067113968948973,2.081406895773134,True,0.0,-3.3285257364779093,-1.475988,-16.49658,4,6,4
10.480294338425004,-2.4000013686160897,2.0452942864403187,True,0.0,-1.672699516425494,-1.475988,-16.49658,4,7,4
10.433172274678723,-2.553211035539717,2.06203672555654,True,0.0,-2.566744251580926,-1.475988,-16.49658,4,8,4
10.291956021795636,-2.6785171532263425,2.0543669752815865,True,0.0,3.38360004591305,-1.475988,-16.49658,4,9,4
0.0,0.0,0.0,False,7.3936133,-6.760084995597051,3.8897552,-3.503858,0,0,5
4.506723330398033,3.3811978464829933,0.4878671114940883,True,0.0,-0.3275048282465382,3.8897552,-3.503858,0,1,5
4.288386778233675,0.0,0.6565224641481491,True,0.0,-0.7332974933213254,3.8897552,-3.503858,0,2,5
4.082402401770888,-1.0410933895173429,0.6987574638322447,True,0.0,-1.7827168963221762,3.8897552,-3.503858,0,3,5
3.694289268143737,-1.5950863694431885,0.6691917199259417,True,0.0,-4.7338913899394495,3.8897552,-3.503858,0,4,5
2.8228543064359246,-1.95213548685034,0.5292851824567358,True,0.0,0.434859957366617,3.8897552,-3.503858,0,5,5
3.2080777575866017,-2.2067113968948973,0.6156698004527535,True,0.0,8.10277464889781,3.8897552,-3.503858,0,6,5
4.654450099388024,-2.4000013686160897,0.9083447360726072,True,0.0,10.483132553658235,3.8897552,-3.503858,0,7,5
6.032504204010457,-2.553211035539717,1.1922783299508812,True,0.0,8.40538950624332,3.8897552,-3.503858,0,8,5
6.841869925496445,-2.6785171532263425,1.3656987645833225,True,0.0,13.674137822199691,3.8897552,-3.503858,0,9,5
0.0,0.0,0.0,True,16.153376,-5.205186099372792,-7.8659034,8.287472,1,0,5
-3.470124066248528,-3.3811978464829933,-0.3756519494568723,True,16.153376,-16.066743335888205,-7.8659034,8.287472,1,1,5
-8.5087717741044,-4.422291236000336,-0.9709262994458816,False,0.0,12.643038091593333,-7.8659034,8.287472,1,2,5
-16.93746383516662,-1.0410933895173429,-2.899072190452725,False,0.0,7.68569956869419,-7.8659034,8.287472,1,3,5
-16.64026683821941,0.0,-3.288821505108872,False,0.0,11.240712897975497,-7.8659034,8.287472,1,4,5
-17.52861479075098,0.5539929799258454,-3.741976099089509,False,0.0,11.703281837242931,-7.8659034,8.287472,1,5,5
-18.12493452866128,0.9110420973329968,-4.061895054556641,False,0.0,9.742181094247666,-7.8659034,8.287472,1,6,5
-18.1478469540596,1.1656180073775544,-4.205876097648138,False,0.0,8.38045526968059,-7.8659034,8.287472,1,7,5
-17.954213121709664,1.3589079790987468,-4.264781787159549,False,0.0,14.62065516045952,-7.8659034,8.287472,1,8,5
-18.644241630090228,1.5121176460223746,-4.513052333500404,False,0.0,14.15493116891042,-7.8659034,8.287472,1,9,5
0.0,0.0,0.0,True,0.0,15.511697544944454,10.640021,2.9671364,2,0,5
10.341131696629636,-3.3811978464829933,1.119460344145217,True,0.0,10.980377771536682,10.640021,2.9671364,2,1,5
10.596830126592454,-4.422291236000336,1.2091922704968776,True,0.0,14.528656931598189,10.640021,2.9671364,2,2,5
11.720209213736949,-4.9762842159261815,1.3704064805973393,True,0.0,2.532828648500958,10.640021,2.9671364,2,3,5
9.67856908812895,-5.333333333333333,1.1477371053669907,True,0.0,10.302104249434668,10.640021,2.9671364,2,4,5
9.791939117457265,-5.58790924337789,1.171883493569157,True,0.0,9.360873920495676,10.640021,2.9671364,2,5,5
9.725621394847789,-5.7811992150990825,1.1714804096182705,True,0.0,13.550025393413035,10.640021,2.9671364,2,6,5
10.23554192798982,-5.93440888202271,1.2388151070785105,True,0.0,14.52051252124128,10.640021,2.9671364,2,7,5
10.73965611543117,-6.059714999709335,1.3046337120054228,True,0.0,6.109995105365101,10.640021,2.9671364,2,8,5
10.252323377529478,-6.164674129035506,1.2490910939657134,True,0.0,-3.4316997511362075,10.640021,2.9671364,2,9,5
0.0,0.0,0.0,False,0.0,9.919482495714457,-15.964981,8.561543,3,0,5
-6.612988330476303,3.3811978464829933,-0.715876986140315,True,24.526524,-19.113835969749488,-15.964981,8.561543,3,1,5
-19.35554564364263,0.0,-2.96320065750464,False,0.0,8.25506591194642,-15.964981,8.561543,3,2,5
-20.012376676230677,1.0410933895173429,-3.425384417144312,False,0.0,12.806486946449011,-15.964981,8.561543,3,3,5
-21.594281700054864,1.5950863694431885,-3.9116358959854898,False,0.0,7.33161419798914,-15.964981,8.561543,3,4,5
-21.256479435855,1.95213548685034,-3.985589894222812,False,0.0,15.175021630354042,-15.964981,8.561543,3,5,5
-22.4675884372487,2.2067113968948973,-4.311808109109428,False,0.0,7.652397492270119,-15.964981,8.561543,3,6,5
-22.1487217246622,2.4000013686160897,-4.322460088674954,False,0.0,14.14722145079402,-15.964981,8.561543,3,7,5
