,task,item,choice,gt,num_previous_points
52,data/test/college_chemistry_test.csv,17,B,D,7
53,data/test/college_chemistry_test.csv,17,D,D,8
54,data/test/college_chemistry_test.csv,18,A,C,6
55,data/test/college_chemistry_test.csv,18,C,C,7
56,data/test/college_chemistry_test.csv,18,B,C,8
57,data/test/college_chemistry_test.csv,19,C,B,6
58,data/test/college_chemistry_test.csv,19,D,B,7
59,data/test/college_chemistry_test.csv,19,C,B,8
60,data/test/college_chemistry_test.csv,20,D,D,6
61,data/test/college_chemistry_test.csv,20,B,D,7
62,data/test/college_chemistry_test.csv,20,C,D,8
63,data/test/college_chemistry_test.csv,21,C,D,6
64,data/test/college_chemistry_test.csv,21,C,D,7
65,data/test/college_chemistry_test.csv,21,B,D,8
66,data/test/college_chemistry_test.csv,22,D,D,6
67,data/test/college_chemistry_test.csv,22,D,D,7
68,data/test/college_chemistry_test.csv,22,C,D,8
69,data/test/college_chemistry_test.csv,23,D,B,6
70,data/test/college_chemistry_test.csv,23,A,B,7
71,data/test/college_chemistry_test.csv,23,D,B,8
72,data/test/college_chemistry_test.csv,24,C,D,6
73,data/test/college_chemistry_test.csv,24,C,D,7
74,data/test/college_chemistry_test.csv,24,D,D,8
75,data/test/college_chemistry_test.csv,25,D,A,6
76,data/test/college_chemistry_test.csv,25,A,A,7
77,data/test/college_chemistry_test.csv,25,B,A,8
78,data/test/college_chemistry_test.csv,26,B,D,6
79,data/test/college_chemistry_test.csv,26,C,D,7
80,data/test/college_chemistry_test.csv,26,B,D,8
81,data/test/college_chemistry_test.csv,27,C,D,6
82,data/test/college_chemistry_test.csv,27,D,D,7
83,data/test/college_chemistry_test.csv,27,C,D,8
84,data/test/college_chemistry_test.csv,28,C,D,6
85,data/test/college_chemistry_test.csv,28,C,D,7
86,data/test/college_chemistry_test.csv,28,A,D,8
87,data/test/college_chemistry_test.csv,29,D,C,6
88,data/test/college_chemistry_test.csv,29,C,C,7
89,data/test/college_chemistry_test.csv,29,A,C,8
90,data/test/college_chemistry_test.csv,30,A,B,6
91,data/test/college_chemistry_test.csv,30,C,B,7
92,data/test/college_chemistry_test.csv,30,D,B,8
93,data/test/college_chemistry_test.csv,31,A,C,6
94,data/test/college_chemistry_test.csv,31,A,C,7
95,data/test/college_chemistry_test.csv,31,B,C,8
96,data/test/college_chemistry_test.csv,32,A,B,6
97,data/test/college_chemistry_test.csv,32,B,B,7
98,data/test/college_chemistry_test.csv,32,B,B,8
99,data/test/college_chemistry_test.csv,33,C,D,6
100,data/test/college_chemistry_test.csv,33,B,D,7
101,data/test/college_chemistry_test.csv,33,B,D,8
102,data/test/college_chemistry_test.csv,34,A,A,6
103,data/test/college_chemistry_test.csv,34,A,A,7
104,data/test/college_chemistry_test.csv,34,B,A,8
105,data/test/college_chemistry_test.csv,35,D,C,6
106,data/test/college_chemistry_test.csv,35,B,C,7
107,data/test/college_chemistry_test.csv,35,B,C,8
108,data/test/college_chemistry_test.csv,36,B,C,6
109,data/test/college_chemistry_test.csv,36,C,C,7
110,data/test/college_chemistry_test.csv,36,C,C,8
111,data/test/college_chemistry_test.csv,37,D,B,6
112,data/test/college_chemistry_test.csv,37,A,B,7
113,data/test/college_chemistry_test.csv,37,C,B,8
114,data/test/college_chemistry_test.csv,38,C,A,6
115,data/test/college_chemistry_test.csv,38,C,A,7
116,data/test/college_chemistry_test.csv,38,D,A,8
117,data/test/college_chemistry_test.csv,39,D,A,6
118,data/test/college_chemistry_test.csv,39,C,A,7
119,data/test/college_chemistry_test.csv,39,B,A,8
120,data/test/college_chemistry_test.csv,40,A,B,6
121,data/test/college_chemistry_test.csv,40,B,B,7
122,data/test/college_chemistry_test.csv,40,D,B,8
123,data/test/college_chemistry_test.csv,41,C,D,6
124,data/test/college_chemistry_test.csv,41,C,D,7
125,data/test/college_chemistry_test.csv,41,A,D,8
126,data/test/college_chemistry_test.csv,42,C,B,6
127,data/test/college_chemistry_test.csv,42,D,B,7
128,data/test/college_chemistry_test.csv,42,C,B,8
129,data/test/college_chemistry_test.csv,43,B,A,6
130,data/test/college_chemistry_test.csv,43,C,A,7
131,data/test/college_chemistry_test.csv,43,C,A,8
132,data/test/college_chemistry_test.csv,44,A,D,6
133,data/test/college_chemistry_test.csv,44,A,D,7
134,data/test/college_chemistry_test.csv,44,C,D,8
135,data/test/college_chemistry_test.csv,45,B,A,6
136,data/test/college_chemistry_test.csv,45,D,A,7
137,data/test/college_chemistry_test.csv,45,C,A,8
138,data/test/college_chemistry_test.csv,46,D,A,6
139,data/test/college_chemistry_test.csv,46,D,A,7
140,data/test/college_chemistry_test.csv,46,B,A,8
141,data/test/college_chemistry_test.csv,47,C,B,6
142,data/test/college_chemistry_test.csv,47,B,B,7
143,data/test/college_chemistry_test.csv,47,D,B,8
144,data/test/college_chemistry_test.csv,48,B,A,6
145,data/test/college_chemistry_test.csv,48,C,A,7
146,data/test/college_chemistry_test.csv,48,C,A,8
147,data/test/college_chemistry_test.csv,49,B,D,6
148,data/test/college_chemistry_test.csv,49,C,D,7
149,data/test/college_chemistry_test.csv,49,D,D,8
150,data/test/college_chemistry_test.csv,50,C,C,6
151,data/test/college_chemistry_test.csv,50,D,C,7
152,data/test/college_chemistry_test.csv,50,C,C,8
153,data/test/college_chemistry_test.csv,51,D,D,6
154,data/test/college_chemistry_test.csv,51,C,D,7
155,data/test/college_chemistry_test.csv,51,B,D,8
156,data/test/college_chemistry_test.csv,52,A,B,6
157,data/test/college_chemistry_test.csv,52,D,B,7
158,data/test/college_chemistry_test.csv,52,D,B,8
159,data/test/college_chemistry_test.csv,53,D,A,6
160,data/test/college_chemistry_test.csv,53,A,A,7
161,data/test/college_chemistry_test.csv,53,C,A,8
162,data/test/college_chemistry_test.csv,54,C,C,6
163,data/test/college_chemistry_test.csv,54,C,C,7
164,data/test/college_chemistry_test.csv,54,B,C,8
165,data/test/college_chemistry_test.csv,55,B,C,6
166,data/test/college_chemistry_test.csv,55,C,C,7
167,data/test/college_chemistry_test.csv,55,B,C,8
168,data/test/college_chemistry_test.csv,56,D,C,6
169,data/test/college_chemistry_test.csv,56,B,C,7
170,data/test/college_chemistry_test.csv,56,C,C,8
171,data/test/college_chemistry_test.csv,57,C,C,6
172,data/test/college_chemistry_test.csv,57,B,C,7
173,data/test/college_chemistry_test.csv,57,C,C,8
174,data/test/college_chemistry_test.csv,58,A,A,6
175,data/test/college_chemistry_test.csv,58,B,A,7
176,data/test/college_chemistry_test.csv,58,A,A,8
177,data/test/college_chemistry_test.csv,59,A,A,6
178,data/test/college_chemistry_test.csv,59,A,A,7
179,data/test/college_chemistry_test.csv,59,B,A,8
180,data/test/college_chemistry_test.csv,60,B,B,6
181,data/test/college_chemistry_test.csv,60,B,B,7
182,data/test/college_chemistry_test.csv,60,C,B,8
183,data/test/college_chemistry_test.csv,61,A,D,6
184,data/test/college_chemistry_test.csv,61,C,D,7
185,data/test/college_chemistry_test.csv,61,D,D,8
186,data/test/college_chemistry_test.csv,62,A,B,6
187,data/test/college_chemistry_test.csv,62,B,B,7
188,data/test/college_chemistry_test.csv,62,C,B,8
189,data/test/college_chemistry_test.csv,63,C,D,6
190,data/test/college_chemistry_test.csv,63,C,D,7
191,data/test/college_chemistry_test.csv,63,B,D,8
192,data/test/college_chemistry_test.csv,64,B,C,6
193,data/test/college_chemistry_test.csv,64,D,C,7
194,data/test/college_chemistry_test.csv,64,C,C,8
195,data/test/college_chemistry_test.csv,65,D,D,6
196,data/test/college_chemistry_test.csv,65,C,D,7
197,data/test/college_chemistry_test.csv,65,B,D,8
198,data/test/college_chemistry_test.csv,66,D,D,6
199,data/test/college_chemistry_test.csv,66,C,D,7
200,data/test/college_chemistry_test.csv,66,B,D,8
201,data/test/college_chemistry_test.csv,67,C,C,6
202,data/test/college_chemistry_test.csv,67,D,C,7
203,data/test/college_chemistry_test.csv,67,C,C,8
204,data/test/college_chemistry_test.csv,68,C,D,6
205,data/test/college_chemistry_test.csv,68,A,D,7
206,data/test/college_chemistry_test.csv,68,A,D,8
207,data/test/college_chemistry_test.csv,69,D,D,6
208,data/test/college_chemistry_test.csv,69,C,D,7
209,data/test/college_chemistry_test.csv,69,B,D,8
210,data/test/college_chemistry_test.csv,70,A,D,6
211,data/test/college_chemistry_test.csv,70,B,D,7
212,data/test/college_chemistry_test.csv,70,A,D,8
213,data/test/college_chemistry_test.csv,71,C,D,6
214,data/test/college_chemistry_test.csv,71,A,D,7
215,data/test/college_chemistry_test.csv,71,B,D,8
216,data/test/college_chemistry_test.csv,72,B,A,6
217,data/test/college_chemistry_test.csv,72,D,A,7
218,data/test/college_chemistry_test.csv,72,D,A,8
219,data/test/college_chemistry_test.csv,73,D,A,6
220,data/test/college_chemistry_test.csv,73,B,A,7
221,data/test/college_chemistry_test.csv,73,B,A,8
222,data/test/college_chemistry_test.csv,74,D,B,6
223,data/test/college_chemistry_test.csv,74,A,B,7
224,data/test/college_chemistry_test.csv,74,D,B,8
225,data/test/college_chemistry_test.csv,75,C,C,6
226,data/test/college_chemistry_test.csv,75,A,C,7
227,data/test/college_chemistry_test.csv,75,B,C,8
228,data/test/college_chemistry_test.csv,76,C,A,6
229,data/test/college_chemistry_test.csv,76,B,A,7
230,data/test/college_chemistry_test.csv,76,B,A,8
231,data/test/college_chemistry_test.csv,77,D,A,6
232,data/test/college_chemistry_test.csv,77,C,A,7
233,data/test/college_chemistry_test.csv,77,B,A,8
234,data/test/college_chemistry_test.csv,78,C,A,6
235,data/test/college_chemistry_test.csv,78,B,A,7
236,data/test/college_chemistry_test.csv,78,C,A,8
237,data/test/college_chemistry_test.csv,79,A,B,6
238,data/test/college_chemistry_test.csv,79,A,B,7
239,data/test/college_chemistry_test.csv,79,B,B,8
240,data/test/college_chemistry_test.csv,80,A,B,6
241,data/test/college_chemistry_test.csv,80,D,B,7
242,data/test/college_chemistry_test.csv,80,D,B,8
243,data/test/college_chemistry_test.csv,81,C,B,6
244,data/test/college_chemistry_test.csv,81,A,B,7
245,data/test/college_chemistry_test.csv,81,C,B,8
246,data/test/college_chemistry_test.csv,82,A,D,6
247,data/test/college_chemistry_test.csv,82,A,D,7
248,data/test/college_chemistry_test.csv,82,D,D,8
249,data/test/college_chemistry_test.csv,83,D,D,6
250,data/test/college_chemistry_test.csv,83,C,D,7
251,data/test/college_chemistry_test.csv,83,D,D,8
252,data/test/college_chemistry_test.csv,84,B,D,6
253,data/test/college_chemistry_test.csv,84,D,D,7
254,data/test/college_chemistry_test.csv,84,C,D,8
255,data/test/college_chemistry_test.csv,85,D,D,6
256,data/test/college_chemistry_test.csv,85,B,D,7
257,data/test/college_chemistry_test.csv,85,B,D,8
258,data/test/college_chemistry_test.csv,86,A,D,6
259,data/test/college_chemistry_test.csv,86,B,D,7
260,data/test/college_chemistry_test.csv,86,D,D,8
261,data/test/college_chemistry_test.csv,87,C,D,6
262,data/test/college_chemistry_test.csv,87,B,D,7
263,data/test/college_chemistry_test.csv,87,B,D,8
264,data/test/college_chemistry_test.csv,88,D,D,6
265,data/test/college_chemistry_test.csv,88,A,D,7
266,data/test/college_chemistry_test.csv,88,B,D,8
267,data/test/college_chemistry_test.csv,89,D,B,6
268,data/test/college_chemistry_test.csv,89,D,B,7
269,data/test/college_chemistry_test.csv,89,C,B,8
270,data/test/college_chemistry_test.csv,90,C,A,6
271,data/test/college_chemistry_test.csv,90,C,A,7
272,data/test/college_chemistry_test.csv,90,C,A,8
273,data/test/college_chemistry_test.csv,91,B,D,6
274,data/test/college_chemistry_test.csv,91,B,D,7
275,data/test/college_chemistry_test.csv,91,D,D,8
276,data/test/college_chemistry_test.csv,92,C,D,6
277,data/test/college_chemistry_test.csv,92,C,D,7
278,data/test/college_chemistry_test.csv,92,C,D,8
279,data/test/college_chemistry_test.csv,93,A,A,6
280,data/test/college_chemistry_test.csv,93,A,A,7
281,data/test/college_chemistry_test.csv,93,A,A,8
282,data/test/college_chemistry_test.csv,94,A,D,6
283,data/test/college_chemistry_test.csv,94,A,D,7
284,data/test/college_chemistry_test.csv,94,B,D,8
285,data/test/college_chemistry_test.csv,95,C,D,6
286,data/test/college_chemistry_test.csv,95,A,D,7
287,data/test/college_chemistry_test.csv,95,A,D,8
288,data/test/college_chemistry_test.csv,96,C,C,6
289,data/test/college_chemistry_test.csv,96,C,C,7
290,data/test/college_chemistry_test.csv,96,D,C,8
291,data/test/college_chemistry_test.csv,97,A,C,6
292,data/test/college_chemistry_test.csv,97,B,C,7
293,data/test/college_chemistry_test.csv,97,B,C,8
294,data/test/college_chemistry_test.csv,98,A,B,6
295,data/test/college_chemistry_test.csv,98,A,B,7
296,data/test/college_chemistry_test.csv,98,D,B,8
297,data/test/college_chemistry_test.csv,99,B,D,6
298,data/test/college_chemistry_test.csv,99,C,D,7
299,data/test/college_chemistry_test.csv,99,A,D,8
