x,y,y_pred,machine,trial,subject
16,18.72145005242484,4200.0,1,4,2
20,9.53017871304957,7000.0,1,5,2
24,0.3389073736743009,11600.0,1,6,2
28,-8.852363965700961,16000.0,1,7,2
32,-18.04363530507624,18000.0,1,8,2
36,-27.234906644451517,20000.0,1,9,2
40,-36.426177983826776,22000.0,1,10,2
44,-45.61744932320204,22000.0,1,11,2
48,-54.808720662577315,40000.0,1,12,2
52,-63.99999200195259,21000.0,1,13,2
56,-73.19126334132784,22000.0,1,14,2
60,-82.38253468070312,24000.0,1,15,2
64,-91.5738060200784,25000.0,1,16,2
68,-100.76507735945367,5000.0,1,17,2
72,-109.95634869882895,2200.0,1,18,2
76,-119.1476200382042,2100.0,1,19,2
80,-128.33889137757947,2000.0,1,20,2
84,-137.53016271695475,2200.0,1,21,2
88,-146.72143405633,1000.0,1,22,2
92,-155.91270539570527,10000.0,1,23,2
96,-165.10397673508055,7000.0,1,24,2
100,-174.29524807445583,4000.0,1,25,2
4,42.84426129916497,0.0,2,1,2
8,38.11995538171697,4.0,2,2,2
12,33.39564946426896,8.0,2,3,2
16,28.671343546820964,12.0,2,4,2
20,23.947037629372964,16.0,2,5,2
24,19.222731711924958,20.0,2,6,2
28,14.498425794476956,24.0,2,7,2
32,9.774119877028957,28.0,2,8,2
36,5.049813959580957,32.0,2,9,2
40,0.3255080421329577,36.0,2,10,2
44,-4.398797875315049,40.0,2,11,2
48,-9.123103792763049,44.0,2,12,2
52,-13.847409710211048,48.0,2,13,2
56,-18.571715627659053,52.0,2,14,2
60,-23.296021545107045,56.0,2,15,2
64,-28.020327462555052,60.0,2,16,2
68,-32.74463338000306,64.0,2,17,2
72,-37.46893929745105,68.0,2,18,2
76,-42.19324521489906,72.0,2,19,2
80,-46.91755113234705,76.0,2,20,2
84,-51.64185704979506,80.0,2,21,2
88,-56.36616296724306,84.0,2,22,2
92,-61.090468884691056,88.0,2,23,2
96,-65.81477480213907,92.0,2,24,2
100,-70.53908071958708,96.0,2,25,2
4,9.726977866306425,4.0,3,1,2
8,-3.5070536576567615,8.0,3,2,2
12,-16.741085181619948,12.0,3,3,2
16,-29.975116705583137,16.0,3,4,2
20,-43.20914822954632,20.0,3,5,2
24,-56.443179753509504,24.0,3,6,2
28,-69.67721127747271,28.0,3,7,2
32,-82.91124280143589,32.0,3,8,2
36,-96.14527432539907,36.0,3,9,2
40,-109.37930584936227,40.0,3,10,2
44,-122.61333737332545,44.0,3,11,2
48,-135.84736889728862,48.0,3,12,2
52,-149.0814004212518,52.0,3,13,2
56,-162.315431945215,56.0,3,14,2
60,-175.5494634691782,60.0,3,15,2
64,-188.78349499314137,64.0,3,16,2
68,-202.01752651710456,68.0,3,17,2
72,-215.25155804106774,72.0,3,18,2
76,-228.48558956503095,76.0,3,19,2
80,-241.71962108899413,80.0,3,20,2
84,-254.95365261295728,84.0,3,21,2
88,-268.1876841369205,88.0,3,22,2
92,-281.4217156608837,92.0,3,23,2
96,-294.65574718484686,96.0,3,24,2
100,-307.88977870881007,100.0,3,25,2
4,91.93140180742247,52.0,4,1,2
8,86.83602957600893,17.1,4,2,2
12,81.74065734459539,-16.0,4,3,2
16,76.64528511318184,-39.0,4,4,2
20,71.5499128817683,-62.0,4,5,2
24,66.45454065035476,-85.0,4,6,2
28,61.3591684189412,-108.0,4,7,2
32,56.26379618752765,-131.0,4,8,2
36,51.168423956114104,-154.0,4,9,2
40,46.07305172470056,-177.0,4,10,2
44,40.97767949328702,-200.0,4,11,2
48,35.88230726187347,-223.0,4,12,2
52,30.786935030459926,-246.0,4,13,2
56,25.69156279904639,-269.0,4,14,2
60,20.596190567632842,-292.0,4,15,2
64,15.500818336219293,-315.0,4,16,2
68,10.405446104805744,-338.0,4,17,2
72,5.310073873392194,-361.0,4,18,2
76,0.2147016419786596,-384.0,4,19,2
80,-4.88067058943489,-407.0,4,20,2
84,-9.976042820848438,-430.0,4,21,2
88,-15.071415052261973,-453.0,4,22,2
92,-20.16678728367552,-476.0,4,23,2
96,-25.26215951508907,-499.0,4,24,2
100,-30.35753174650262,-522.0,4,25,2
4,18.352972880745433,0.6,5,1,2
8,8.582134246836894,0.7,5,2,2
12,-1.1887043870716458,0.5,5,3,2
16,-10.959543020980185,0.1,5,4,2
20,-20.730381654888724,-0.0,5,5,2
24,-30.501220288797263,0.4,5,6,2
28,-40.2720589227058,0.3,5,7,2
32,-50.04289755661434,0.0,5,8,2
36,-59.81373619052288,-0.0,5,9,2
40,-69.58457482443143,0.3,5,10,2
44,-79.35541345833997,0.0,5,11,2
48,-89.1262520922485,0.1,5,12,2
52,-98.89709072615705,0.0,5,13,2
56,-108.66792936006559,0.0,5,14,2
60,-118.43876799397412,0.0,5,15,2
64,-128.20960662788266,0.0,5,16,2
68,-137.9804452617912,0.0,5,17,2
72,-147.75128389569974,0.0,5,18,2
76,-157.52212252960828,0.0,5,19,2
80,-167.29296116351682,0.0,5,20,2
84,-177.06379979742536,0.0,5,21,2
88,-186.8346384313339,0.0,5,22,2
92,-196.60547706524244,0.0,5,23,2
96,-206.37631569915098,0.0,5,24,2
100,-216.14715433305952,0.0,5,25,2
4,-94.39159284466486,16.0,1,1,3
8,-100.10123406338035,128.0,1,2,3
12,-105.81087528209582,12288.0,1,3,3
16,-111.52051650081131,2097152.0,1,4,3
20,-117.2301577195268,3.355,1,5,3
24,-122.93979893824229,735.0,1,6,3
28,-128.64944015695778,23.25,1,7,3
32,-134.35908137567327,689.0,1,8,3
36,-140.06872259438876,29.5,1,9,3
40,-145.77836381310425,66.0,1,10,3
44,-151.48800503181974,1.38,1,11,3
48,-157.1976462505352,2.58,1,12,3
52,-162.9072874692507,0.43,1,13,3
56,-168.61692868796618,4.34,1,14,3
60,-174.32656990668167,32.0,1,15,3
64,-180.03621112539716,8.0,1,16,3
68,-185.74585234411265,6.0,1,17,3
72,-191.45549356282814,108.0,1,18,3
76,-197.16513478154363,18.0,1,19,3
80,-202.87477600025912,0.3,1,20,3
84,-208.5844172189746,3.14,1,21,3
88,-214.2940584376901,6.28,1,22,3
92,-220.0036996564056,1.26,1,23,3
96,-225.71334087512108,2.52,1,24,3
100,-231.42298209383657,0.5,1,25,3
4,-65.42282566513582,4.0,2,1,3
8,-75.24256999695044,8.0,2,2,3
12,-85.06231432876505,12.0,2,3,3
16,-94.88205866057967,16.0,2,4,3
20,-104.70180299239429,20.0,2,5,3
24,-114.52154732420891,24.0,2,6,3
28,-124.34129165602354,28.0,2,7,3
32,-134.16103598783815,32.0,2,8,3
36,-143.98078031965278,36.0,2,9,3
40,-153.80052465146738,40.0,2,10,3
44,-163.62026898328202,44.0,2,11,3
48,-173.44001331509665,48.0,2,12,3
52,-183.25975764691125,52.0,2,13,3
56,-193.0795019787259,56.0,2,14,3
60,-202.8992463105405,60.0,2,15,3
64,-212.71899064235512,64.0,2,16,3
68,-222.53873497416976,68.0,2,17,3
72,-232.35847930598436,72.0,2,18,3
76,-242.178223637799,76.0,2,19,3
80,-251.9979679696136,80.0,2,20,3
84,-261.81771230142823,84.0,2,21,3
88,-271.63745663324283,88.0,2,22,3
92,-281.4572009650575,92.0,2,23,3
96,-291.2769452968721,96.0,2,24,3
100,-301.0966896286867,100.0,2,25,3
4,59.75756357250715,0.0,3,1,3
8,51.83757576351896,0.0,3,2,3
12,43.91758795453078,0.0,3,3,3
16,35.997600145542584,0.0,3,4,3
20,28.077612336554402,0.0,3,5,3
24,20.157624527566213,0.0,3,6,3
28,12.237636718578024,0.0,3,7,3
32,4.317648909589835,0.0,3,8,3
36,-3.6023388993983545,0.0,3,9,3
40,-11.522326708386537,0.0,3,10,3
44,-19.442314517374733,0.0,3,11,3
48,-27.362302326362915,0.0,3,12,3
52,-35.28229013535111,0.0,3,13,3
56,-43.20227794433929,0.0,3,14,3
60,-51.12226575332749,0.0,3,15,3
64,-59.04225356231567,0.0,3,16,3
68,-66.96224137130386,0.0,3,17,3
72,-74.88222918029206,0.0,3,18,3
76,-82.80221698928025,0.0,3,19,3
80,-90.72220479826842,0.0,3,20,3
84,-98.64219260725662,0.0,3,21,3
88,-106.56218041624481,0.0,3,22,3
92,-114.48216822523301,0.0,3,23,3
96,-122.40215603422118,0.0,3,24,3
100,-130.32214384320937,0.0,3,25,3
4,-48.87414354956059,-69.0,4,1,3
8,-60.11077081762833,-69.0,4,2,3
12,-71.34739808569606,-69.0,4,3,3
16,-82.58402535376379,-69.0,4,4,3
20,-93.82065262183153,-69.0,4,5,3
24,-105.05727988989926,-69.0,4,6,3
28,-116.293907157967,-69.0,4,7,3
32,-127.53053442603473,-69.0,4,8,3
36,-138.76716169410247,-69.0,4,9,3
40,-150.0037889621702,-69.0,4,10,3
44,-161.24041623023794,-69.0,4,11,3
48,-172.47704349830568,-69.0,4,12,3
52,-183.7136707663734,-69.0,4,13,3
56,-194.95029803444115,-69.0,4,14,3
60,-206.18692530250888,-69.0,4,15,3
64,-217.42355257057662,-69.0,4,16,3
68,-228.66017983864435,-69.0,4,17,3
72,-239.8968071067121,-69.0,4,18,3
76,-251.13343437477982,-69.0,4,19,3
80,-262.3700616428476,-69.0,4,20,3
84,-273.60668891091535,-69.0,4,21,3
88,-284.84331617898306,-69.0,4,22,3
92,-296.07994344705077,-69.0,4,23,3
96,-307.31657071511853,-69.0,4,24,3
100,-318.5531979831863,-69.0,4,25,3
4,62.0611423453353,-55.0,5,1,3
8,56.81816436088028,-95.0,5,2,3
12,51.575186376425265,-144.0,5,3,3
16,46.332208391970255,-225.0,5,4,3
20,41.089230407515245,-289.0,5,5,3
24,35.84625242306023,-325.0,5,6,3
28,30.603274438605208,-357.0,5,7,3
32,25.3602964541502,-375.0,5,8,3
36,20.11731846969519,-385.0,5,9,3
40,14.874340485240172,-392.0,5,10,3
44,9.631362500785155,-396.0,5,11,3
48,4.388384516330146,-398.0,5,12,3
52,-0.8545934681248639,-399.0,5,13,3
56,-6.097571452579888,-399.0,5,14,3
60,-11.340549437034898,-398.0,5,15,3
64,-16.583527421489908,-397.0,5,16,3
68,-21.826505405944918,-395.0,5,17,3
72,-27.069483390399927,-392.0,5,18,3
76,-32.31246137485495,-388.0,5,19,3
80,-37.55543935930996,-383.0,5,20,3
84,-42.79841734376497,-377.0,5,21,3
88,-48.04139532821999,-370.0,5,22,3
92,-53.284373312675,-362.0,5,23,3
96,-58.52735129713001,-354.0,5,24,3
100,-63.770329281585035,-345.0,5,25,3
4,-75.87793005738584,27.0,1,1,4
8,-87.66485915955379,80.0,1,2,4
12,-99.45178826172172,165.0,1,3,4
16,-111.23871736388965,288.0,1,4,4
20,-123.0256464660576,465.0,1,5,4
24,-134.81257556822553,700.0,1,6,4
28,-146.59950467039346,1003.0,1,7,4
32,-158.3864337725614,1376.0,1,8,4
36,-170.17336287472932,1825.0,1,9,4
40,-181.96029197689728,2360.0,1,10,4
44,-193.7472210790652,2985.0,1,11,4
48,-205.53415018123314,3712.0,1,12,4
52,-217.32107928340108,4545.0,1,13,4
56,-229.10800838556904,5488.0,1,14,4
60,-240.89493748773697,6545.0,1,15,4
64,-252.6818665899049,7728.0,1,16,4
68,-264.4687956920729,9039.0,1,17,4
72,-276.2557247942408,10484.0,1,18,4
76,-288.04265389640875,12063.0,1,19,4
80,-299.8295829985767,13784.0,1,20,4
84,-311.6165121007446,15649.0,1,21,4
88,-323.4034412029126,17668.0,1,22,4
92,-335.1903703050805,19849.0,1,23,4
96,-346.97729940724844,22196.0,1,24,4
100,-358.7642285094164,24713.0,1,25,4
4,47.56380784166727,-19.0,2,1,4
8,39.200856601078634,-39.0,2,2,4
12,30.837905360489987,-59.0,2,3,4
16,22.47495411990135,-79.0,2,4,4
20,14.112002879312717,-99.0,2,5,4
24,5.749051638724074,-119.0,2,6,4
28,-2.6138996018645617,-139.0,2,7,4
32,-10.976850842453198,-159.0,2,8,4
36,-19.339802083041842,-179.0,2,9,4
40,-27.70275332363047,-199.0,2,10,4
44,-36.06570456421911,-219.0,2,11,4
48,-44.428655804807754,-239.0,2,12,4
52,-52.79160704539638,-259.0,2,13,4
56,-61.154558285985026,-279.0,2,14,4
60,-69.51750952657366,-299.0,2,15,4
64,-77.8804607671623,-319.0,2,16,4
68,-86.24341200775095,-339.0,2,17,4
72,-94.60636324833959,-359.0,2,18,4
76,-102.9693144889282,-379.0,2,19,4
80,-111.33226572951685,-399.0,2,20,4
84,-119.69521697010549,-419.0,2,21,4
88,-128.05816821069413,-439.0,2,22,4
92,-136.42111945128278,-459.0,2,23,4
96,-144.78407069187142,-479.0,2,24,4
100,-153.14702193246004,-499.0,2,25,4
4,72.75337461197927,-14.0,3,1,4
8,61.20967096374476,-16.0,3,2,4
12,49.66596731551025,-20.0,3,3,4
16,38.122263667275746,-22.0,3,4,4
20,26.578560019041245,-25.0,3,5,4
24,15.034856370806732,-28.0,3,6,4
28,3.4911527225722345,-31.0,3,7,4
32,-8.052550925662278,-33.0,3,8,4
36,-19.59625457389679,-35.0,3,9,4
40,-31.139958222131288,-37.0,3,10,4
44,-42.6836618703658,-40.0,3,11,4
48,-54.227365518600315,-42.0,3,12,4
52,-65.7710691668348,-44.0,3,13,4
56,-77.3147728150693,-46.0,3,14,4
60,-88.85847646330383,-48.0,3,15,4
64,-100.40218011153833,-50.0,3,16,4
68,-111.94588375977283,-52.0,3,17,4
72,-123.48958740800735,-54.0,3,18,4
76,-135.03329105624186,-55.0,3,19,4
80,-146.57699470447636,-56.0,3,20,4
84,-158.1206983527109,-58.0,3,21,4
88,-169.6644020009454,-59.0,3,22,4
92,-181.2081056491799,-60.0,3,23,4
96,-192.7518092974144,-61.0,3,24,4
100,-204.2955129456489,-61.0,3,25,4
4,17.214731207487432,5.6,4,1,4
8,7.544659725985533,17.0,4,2,4
12,-2.1254117555163665,26.0,4,3,4
16,-11.795483237018265,32.6,4,4,4
20,-21.465554718520167,35.8,4,5,4
24,-31.135626200022067,35.6,4,6,4
28,-40.80569768152396,31.8,4,7,4
32,-50.475769163025866,24.6,4,8,4
36,-60.14584064452777,13.8,4,9,4
40,-69.81591212602966,0.0,4,10,4
44,-79.48598360753155,-14.0,4,11,4
48,-89.15605508903346,-24.0,4,12,4
52,-98.82612657053537,-29.0,4,13,4
56,-108.49619805203724,-30.0,4,14,4
60,-118.16626953353915,-28.0,4,15,4
64,-127.83634101504104,-23.0,4,16,4
68,-137.50641249654296,-15.0,4,17,4
72,-147.17648397804487,-5.0,4,18,4
76,-156.84655545954678,7.0,4,19,4
80,-166.51662694104868,18.0,4,20,4
84,-176.1866984225506,27.0,4,21,4
88,-185.85676990405244,33.0,4,22,4
92,-195.52684138555435,35.0,4,23,4
96,-205.19691286705626,32.0,4,24,4
100,-214.86698434855816,24.0,4,25,4
4,34.03190174510138,3.0,5,1,4
8,25.930253364543653,5.6,5,2,4
12,17.82860498398593,4.4,5,3,4
16,9.726956603428205,8.6,5,4,4
20,1.6253082228704776,17.0,5,5,4
24,-6.476340157687242,27.6,5,6,4
28,-14.577988538244968,39.4,5,7,4
32,-22.679636918802696,52.2,5,8,4
36,-30.781285299360416,65.6,5,9,4
40,-38.882933679918146,79.2,5,10,4
44,-46.984582060475866,93.0,5,11,4
48,-55.086230441033585,106.8,5,12,4
52,-63.18787882159132,120.2,5,13,4
56,-71.28952720214905,134.0,5,14,4
60,-79.39117558270678,148.8,5,15,4
64,-87.4928239632645,164.2,5,16,4
68,-95.59447234382222,179.4,5,17,4
72,-103.69612072437994,194.0,5,18,4
76,-111.79776910493769,209.8,5,19,4
80,-119.8994174854954,226.0,5,20,4
84,-128.00106586605312,242.2,5,21,4
88,-136.10271424661084,258.8,5,22,4
92,-144.20436262716856,275.6,5,23,4
96,-152.30601100772628,292.4,5,24,4
100,-160.40765938828403,309.2,5,25,4
4,30.394910986562923,1.0,1,1,5
8,17.41230977442962,1.0,1,2,5
12,4.429708562296318,1.0,1,3,5
16,-8.552892649836986,1.0,1,4,5
20,-21.53549386197029,1.0,1,5,5
24,-34.51809507410359,1.0,1,6,5
28,-47.500696286236895,1.0,1,7,5
32,-60.4832974983702,1.0,1,8,5
36,-73.46589871050351,1.0,1,9,5
40,-86.44849992263681,1.0,1,10,5
44,-99.4311011347701,1.0,1,11,5
48,-112.41370234690342,1.0,1,12,5
52,-125.39630355903674,1.0,1,13,5
56,-138.37890477117003,1.0,1,14,5
60,-151.36150598330332,1.0,1,15,5
64,-164.34410719543664,1.0,1,16,5
68,-177.32670840756995,1.0,1,17,5
72,-190.30930961970324,1.0,1,18,5
76,-203.29191083183653,1.0,1,19,5
80,-216.27451204396985,1.0,1,20,5
84,-229.25711325610317,1.0,1,21,5
88,-242.23971446823643,1.0,1,22,5
92,-255.22231568036975,1.0,1,23,5
96,-268.20491689250304,1.0,1,24,5
100,-281.18751810463635,1.0,1,25,5
4,-22.12917078313805,17.0,2,1,5
8,-29.304336023683142,33.0,2,2,5
12,-36.47950126422823,49.0,2,3,5
16,-43.654666504773324,65.0,2,4,5
20,-50.829831745318415,81.0,2,5,5
24,-58.00499698586351,98.0,2,6,5
28,-65.18016222640861,115.0,2,7,5
32,-72.3553274669537,133.0,2,8,5
36,-79.53049270749878,152.0,2,9,5
40,-86.70565794804388,171.0,2,10,5
44,-93.88082318858898,191.0,2,11,5
48,-101.05598842913406,211.0,2,12,5
52,-108.23115366967914,232.0,2,13,5
56,-115.40631891022424,254.0,2,14,5
60,-122.58148415076934,277.0,2,15,5
64,-129.75664939131443,300.0,2,16,5
68,-136.9318146318595,325.0,2,17,5
72,-144.1069798724046,351.0,2,18,5
76,-151.2821451129497,377.0,2,19,5
80,-158.4573103534948,404.0,2,20,5
84,-165.63247559403987,432.0,2,21,5
88,-172.807640834585,461.0,2,22,5
92,-179.98280607513007,491.0,2,23,5
96,-187.15797131567516,522.0,2,24,5
100,-194.33313655622024,553.0,2,25,5
4,-22.99695059557055,12.0,3,1,5
8,-32.96585351608039,-10.0,3,2,5
12,-42.93475643659023,-14.0,3,3,5
16,-52.90365935710006,-2.0,3,4,5
20,-62.87256227760989,2.0,3,5,5
24,-72.84146519811974,18.0,3,6,5
28,-82.81036811862957,30.0,3,7,5
32,-92.7792710391394,46.0,3,8,5
36,-102.74817395964924,64.0,3,9,5
40,-112.71707688015907,84.0,3,10,5
44,-122.6859798006689,106.0,3,11,5
48,-132.65488272117875,130.0,3,12,5
52,-142.62378564168858,156.0,3,13,5
56,-152.59268856219842,186.0,3,14,5
60,-162.56159148270825,219.0,3,15,5
64,-172.53049440321809,255.0,3,16,5
68,-182.49939732372792,294.0,3,17,5
72,-192.46830024423775,337.0,3,18,5
76,-202.4372031647476,382.0,3,19,5
80,-212.40610608525742,430.0,3,20,5
84,-222.37500900576725,481.0,3,21,5
88,-232.3439119262771,534.0,3,22,5
92,-242.31281484678692,589.0,3,23,5
96,-252.28171776729678,646.0,3,24,5
100,-262.2506206878066,705.0,3,25,5
4,31.069777245835358,21.7,4,1,5
8,20.023741936148408,36.6,4,2,5
12,8.977706626461458,45.9,4,3,5
16,-2.0683286832254915,54.3,4,4,5
20,-13.114363992912441,70.2,4,5,5
24,-24.16039930259939,79.0,4,6,5
28,-35.206434612286344,83.6,4,7,5
32,-46.25246992197329,96.5,4,8,5
36,-57.29850523166023,103.0,4,9,5
40,-68.34454054134719,108.5,4,10,5
44,-79.39057585103414,106.6,4,11,5
48,-90.43661116072109,121.7,4,12,5
52,-101.48264647040803,133.3,4,13,5
56,-112.528681780095,133.5,4,14,5
60,-123.57471708978194,141.8,4,15,5
64,-134.6207523994689,151.0,4,16,5
68,-145.66678770915584,161.9,4,17,5
72,-156.71282301884278,166.6,4,18,5
76,-167.75885832852975,176.3,4,19,5
80,-178.8048936382167,182.2,4,20,5
84,-189.85092894790364,198.4,4,21,5
88,-200.8969642575906,205.9,4,22,5
92,-211.94299956727755,206.3,4,23,5
96,-222.9890348769645,220.2,4,24,5
100,-234.03507018665144,259.4,4,25,5
4,-82.3413281160842,3.0,5,1,5
8,-87.98380317230551,7.0,5,2,5
12,-93.62627822852683,11.0,5,3,5
16,-99.26875328474816,15.0,5,4,5
20,-104.91122834096949,19.0,5,5,5
24,-110.5537033971908,23.0,5,6,5
28,-116.19617845341212,27.0,5,7,5
32,-121.83865350963345,31.0,5,8,5
36,-127.48112856585477,35.0,5,9,5
40,-133.1236036220761,39.0,5,10,5
44,-138.76607867829742,43.0,5,11,5
48,-144.40855373451873,47.0,5,12,5
52,-150.05102879074005,51.0,5,13,5
56,-155.6935038469614,55.0,5,14,5
60,-161.33597890318273,59.0,5,15,5
64,-166.97845395940405,63.0,5,16,5
68,-172.62092901562536,67.0,5,17,5
72,-178.26340407184668,71.0,5,18,5
76,-183.905879128068,75.0,5,19,5
80,-189.5483541842893,79.0,5,20,5
84,-195.19082924051062,83.0,5,21,5
88,-200.83330429673197,87.0,5,22,5
92,-206.4757793529533,91.0,5,23,5
96,-212.11825440917463,95.0,5,24,5
100,-217.76072946539594,99.0,5,25,5
4,77.48770185086812,64.0,1,1,6
8,71.58539347490292,13824.0,1,2,6
12,65.68308509893771,2985984.0,1,3,6
16,59.78077672297249,612220032.0,1,4,6
20,53.87846834700728,1153708.0,1,5,6
24,47.976159971042065,2517288.0,1,6,6
28,42.07385159507685,5435838.0,1,7,6
32,36.17154321911164,118059.0,1,8,6
36,30.269234843146428,126069.0,1,9,6
40,24.366926467181216,1120399.0,1,10,6
44,18.46461809121601,116110.0,1,11,6
48,12.56230971525079,1873892.0,1,12,6
52,6.66000133928557,126410.0,1,13,6
56,0.7576929633203644,13824.0,1,14,6
60,-5.144615412644841,1533939.0,1,15,6
64,-11.04692378861006,943909.0,1,16,6
68,-16.949232164575278,1612724.0,1,17,6
72,-22.851540540540483,20865.0,1,18,6
76,-28.75384891650569,360360.0,1,19,6
80,-34.65615729247091,128128.0,1,20,6
84,-40.55846566843613,20736.0,1,21,6
88,-46.46077404440132,2280176.0,1,22,6
92,-52.36308242036654,9765625.0,1,23,6
96,-58.26539079633176,1652050.0,1,24,6
100,-64.16769917229698,71147.0,1,25,6
4,-89.2120382487923,5.0,2,1,6
8,-96.55466055816927,0.1,2,2,6
12,-103.89728286754625,0.2,2,3,6
16,-111.23990517692324,-4.0,2,4,6
20,-118.58252748630021,5.5,2,5,6
