x,y,y_pred,machine,trial,subject
65,-79.00189253600419,16.0,1,14,3
70,-84.88285912963254,17.0,1,15,3
75,-90.76382572326088,18.0,1,16,3
80,-96.64479231688921,19.0,1,17,3
85,-102.52575891051755,20.0,1,18,3
90,-108.4067255041459,21.0,1,19,3
95,-114.28769209777424,22.0,1,20,3
100,-120.16865869140258,23.0,1,21,3
1,-11.894406380497553,3.3,2,1,3
5,-19.22581231634787,9.5,2,2,3
10,-28.390069736160765,19.0,2,3,3
15,-37.55432715597366,29.5,2,4,3
20,-46.71858457578656,42.0,2,5,3
25,-55.88284199559944,56.5,2,6,3
30,-65.04709941541235,73.0,2,7,3
35,-74.21135683522525,91.5,2,8,3
40,-83.37561425503814,112.0,2,9,3
45,-92.53987167485104,134.5,2,10,3
50,-101.70412909466393,159.0,2,11,3
55,-110.86838651447682,185.5,2,12,3
60,-120.03264393428972,214.0,2,13,3
65,-129.1969013541026,244.5,2,14,3
70,-138.3611587739155,277.0,2,15,3
75,-147.5254161937284,311.5,2,16,3
80,-156.6896736135413,348.0,2,17,3
85,-165.85393103335417,386.5,2,18,3
90,-175.01818845316708,427.0,2,19,3
95,-184.18244587297997,469.5,2,20,3
100,-193.34670329279285,514.0,2,21,3
1,-3.8569027580684856,1.0,3,1,3
5,-10.33319010678787,5.4,3,2,3
10,-18.428549292687098,11.0,3,3,3
15,-26.523908478586332,16.6,3,4,3
20,-34.61926766448556,22.2,3,5,3
25,-42.714626850384796,27.8,3,6,3
30,-50.80998603628403,33.4,3,7,3
35,-58.90534522218326,39.0,3,8,3
40,-67.00070440808248,44.6,3,9,3
45,-75.09606359398173,50.2,3,10,3
50,-83.19142277988095,55.8,3,11,3
55,-91.28678196578018,61.4,3,12,3
60,-99.38214115167942,67.0,3,13,3
65,-107.47750033757865,72.6,3,14,3
70,-115.57285952347787,78.2,3,15,3
75,-123.66821870937711,83.8,3,16,3
80,-131.76357789527634,89.4,3,17,3
85,-139.85893708117558,95.0,3,18,3
90,-147.95429626707482,100.6,3,19,3
95,-156.04965545297404,106.2,3,20,3
100,-164.14501463887328,111.8,3,21,3
1,5.669365383856265,1.1,4,1,3
5,4.210238670466137,5.5,4,2,3
10,2.3863302787284777,11.0,4,3,3
15,0.5624218869908175,16.6,4,4,3
20,-1.261486504746842,22.3,4,5,3
25,-3.0853948964845017,28.1,4,6,3
30,-4.909303288222162,34.0,4,7,3
35,-6.733211679959821,40.0,4,8,3
40,-8.557120071697481,46.1,4,9,3
45,-10.38102846343514,52.3,4,10,3
50,-12.2049368551728,58.6,4,11,3
55,-14.02884524691046,65.0,4,12,3
60,-15.852753638648121,71.5,4,13,3
65,-17.67666203038578,78.1,4,14,3
70,-19.500570422123438,84.8,4,15,3
75,-21.3244788138611,91.6,4,16,3
80,-23.14838720559876,98.5,4,17,3
85,-24.97229559733642,105.4,4,18,3
90,-26.796203989074076,112.4,4,19,3
95,-28.620112380811737,119.5,4,20,3
100,-30.444020772549397,126.7,4,21,3
1,-5.372547316492369,53.0,5,1,3
5,-8.997951927602779,66.0,5,2,3
10,-13.529707691490792,78.0,5,3,3
15,-18.061463455378806,88.5,5,4,3
20,-22.593219219266818,96.0,5,5,3
25,-27.124974983154832,100.5,5,6,3
30,-31.656730747042847,103.0,5,7,3
35,-36.18848651093086,103.5,5,8,3
40,-40.720242274818865,102.0,5,9,3
45,-45.25199803870688,98.0,5,10,3
50,-49.783753802594894,92.0,5,11,3
55,-54.3155095664829,84.0,5,12,3
60,-58.84726533037092,74.0,5,13,3
65,-63.37902109425893,62.0,5,14,3
70,-67.91077685814695,49.0,5,15,3
75,-72.44253262203496,35.0,5,16,3
80,-76.97428838592297,21.0,5,17,3
85,-81.50604414981099,7.0,5,18,3
90,-86.037799913699,0.0,5,19,3
95,-90.56955567758702,0.0,5,20,3
100,-95.10131144147503,0.0,5,21,3
1,5.495388022351244,2.0,1,1,4
5,2.6378754863325664,6.0,1,2,4
10,-0.9340151836907788,11.0,1,3,4
15,-4.5059058537141246,16.0,1,4,4
20,-8.07779652373747,21.0,1,5,4
25,-11.649687193760816,26.0,1,6,4
30,-15.221577863784162,31.0,1,7,4
35,-18.793468533807506,36.0,1,8,4
40,-22.365359203830852,41.0,1,9,4
45,-25.9372498738542,46.0,1,10,4
50,-29.509140543877542,51.0,1,11,4
55,-33.08103121390088,56.0,1,12,4
60,-36.65292188392423,61.0,1,13,4
65,-40.22481255394758,66.0,1,14,4
70,-43.796703223970916,71.0,1,15,4
75,-47.368593893994266,76.0,1,16,4
80,-50.940484564017616,81.0,1,17,4
85,-54.51237523404095,86.0,1,18,4
90,-58.0842659040643,91.0,1,19,4
95,-61.65615657408764,96.0,1,20,4
100,-65.228047244111,101.0,1,21,4
1,-2.7672706771453637,1.7,2,1,4
5,-9.31109589863565,4.8,2,2,4
10,-17.490877425498507,9.4,2,3,4
15,-25.670658952361364,14.1,2,4,4
20,-33.850440479224225,18.9,2,5,4
25,-42.03022200608708,23.8,2,6,4
30,-50.21000353294994,28.7,2,7,4
35,-58.389785059812795,33.7,2,8,4
40,-66.56956658667566,38.7,2,9,4
45,-74.74934811353852,43.8,2,10,4
50,-82.92912964040137,48.9,2,11,4
55,-91.10891116726422,54.1,2,12,4
60,-99.28869269412708,59.4,2,13,4
65,-107.46847422098993,64.7,2,14,4
70,-115.64825574785279,70.1,2,15,4
75,-123.82803727471564,75.7,2,16,4
80,-132.0078188015785,81.3,2,17,4
85,-140.18760032844136,87.1,2,18,4
90,-148.36738185530422,93.0,2,19,4
95,-156.54716338216707,99.0,2,20,4
100,-164.72694490902992,105.1,2,21,4
1,-1.9818437932087372,0.0,3,1,4
5,-3.9150630764150627,0.0,3,2,4
10,-6.33158718042297,0.0,3,3,4
15,-8.748111284430877,0.0,3,4,4
20,-11.164635388438784,0.0,3,5,4
25,-13.581159492446691,0.0,3,6,4
30,-15.997683596454596,0.0,3,7,4
35,-18.41420770046251,0.0,3,8,4
40,-20.830731804470414,0.0,3,9,4
45,-23.24725590847832,0.0,3,10,4
50,-25.663780012486225,0.0,3,11,4
55,-28.080304116494137,0.0,3,12,4
60,-30.496828220502042,0.0,3,13,4
65,-32.91335232450995,0.0,3,14,4
70,-35.32987642851786,0.0,3,15,4
75,-37.74640053252577,0.0,3,16,4
80,-40.162924636533674,0.0,3,17,4
85,-42.57944874054159,0.0,3,18,4
90,-44.99597284454949,0.0,3,19,4
95,-47.4124969485574,0.0,3,20,4
100,-49.8290210525653,0.0,3,21,4
1,5.4499429825305405,21.0,4,1,4
5,3.2949535825020724,16.8,4,2,4
10,0.6012168324664864,9.2,4,3,4
15,-2.0925199175690987,0.0,4,4,4
20,-4.786256667604686,11.8,4,5,4
25,-7.479993417640271,36.0,4,6,4
30,-10.173730167675856,79.2,4,7,4
35,-12.867466917711443,138.8,4,8,4
40,-15.56120366774703,215.2,4,9,4
45,-18.254940417782613,312.0,4,10,4
50,-20.948677167818197,413.6,4,11,4
55,-23.642413917853787,511.6,4,12,4
60,-26.33615066788937,600.6,4,13,4
65,-29.029887417924954,673.2,4,14,4
70,-31.723624167960544,724.6,4,15,4
75,-34.41736091799613,751.8,4,16,4
80,-37.11109766803172,751.8,4,17,4
85,-39.8048344180673,728.2,4,18,4
90,-42.498571168102885,684.0,4,19,4
95,-45.192307918138475,620.8,4,20,4
100,-47.88604466817406,539.8,4,21,4
1,-3.848870135628489,8.0,5,1,4
5,-10.55178224305866,16.2,5,2,4
10,-18.930422377346375,27.2,5,3,4
15,-27.30906251163409,34.2,5,4,4
20,-35.6877026459218,43.2,5,5,4
25,-44.06634278020952,52.2,5,6,4
30,-52.44498291449723,57.2,5,7,4
35,-60.823623048784945,62.2,5,8,4
40,-69.20226318307266,68.2,5,9,4
45,-77.58090331736037,75.2,5,10,4
50,-85.95954345164809,80.2,5,11,4
55,-94.3381835859358,86.2,5,12,4
60,-102.71682372022352,93.2,5,13,4
65,-111.09546385451122,98.2,5,14,4
70,-119.47410398879894,103.2,5,15,4
75,-127.85274412308665,108.2,5,16,4
80,-136.23138425737437,114.2,5,17,4
85,-144.61002439166208,119.2,5,18,4
90,-152.9886645259498,124.2,5,19,4
95,-161.3673046602375,131.2,5,20,4
100,-169.7459447945252,138.2,5,21,4
1,-2.5784935424859436,2.0,1,1,5
5,-4.83402425171012,10.0,1,2,5
10,-7.653437638240341,20.0,1,3,5
15,-10.472851024770563,30.0,1,4,5
20,-13.292264411300781,40.0,1,5,5
25,-16.111677797831003,50.0,1,6,5
30,-18.931091184361225,60.0,1,7,5
35,-21.750504570891444,70.0,1,8,5
40,-24.569917957421666,80.0,1,9,5
45,-27.389331343951888,90.0,1,10,5
50,-30.208744730482106,100.0,1,11,5
55,-33.028158117012325,110.0,1,12,5
60,-35.84757150354255,120.0,1,13,5
65,-38.66698489007277,130.0,1,14,5
70,-41.48639827660298,140.0,1,15,5
75,-44.305811663133206,150.0,1,16,5
80,-47.12522504966343,160.0,1,17,5
85,-49.94463843619365,170.0,1,18,5
90,-52.76405182272387,180.0,1,19,5
95,-55.583465209254086,190.0,1,20,5
100,-58.40287859578431,200.0,1,21,5
1,-7.443126553962364,24.9,2,1,5
5,-12.976231483240145,27.6,2,2,5
10,-19.89261264483737,29.7,2,3,5
15,-26.808993806434597,30.6,2,4,5
20,-33.72537496803182,30.9,2,5,5
25,-40.64175612962905,30.9,2,6,5
30,-47.558137291226274,30.4,2,7,5
35,-54.4745184528235,29.5,2,8,5
40,-61.390899614420725,28.1,2,9,5
45,-68.30728077601795,26.3,2,10,5
50,-75.22366193761518,24.2,2,11,5
55,-82.14004309921239,21.9,2,12,5
60,-89.05642426080962,19.5,2,13,5
65,-95.97280542240685,17.0,2,14,5
70,-102.88918658400408,14.5,2,15,5
75,-109.8055677456013,12.0,2,16,5
80,-116.72194890719852,9.7,2,17,5
85,-123.63833006879575,7.6,2,18,5
90,-130.554711230393,5.9,2,19,5
95,-137.47109239199023,4.7,2,20,5
100,-144.38747355358745,3.9,2,21,5
1,-4.702847146920183,1.0,3,1,5
5,-8.587083548392094,5.0,3,2,5
10,-13.442379050231983,10.0,3,3,5
15,-18.29767455207187,15.0,3,4,5
20,-23.152970053911762,20.0,3,5,5
25,-28.008265555751652,25.0,3,6,5
30,-32.863561057591546,30.0,3,7,5
35,-37.71885655943143,35.0,3,8,5
40,-42.57415206127132,40.0,3,9,5
45,-47.42944756311121,45.0,3,10,5
50,-52.2847430649511,50.0,3,11,5
55,-57.14003856679099,55.0,3,12,5
60,-61.99533406863088,60.0,3,13,5
65,-66.85062957047077,65.0,3,14,5
70,-71.70592507231066,70.0,3,15,5
75,-76.56122057415055,75.0,3,16,5
80,-81.41651607599044,80.0,3,17,5
85,-86.27181157783033,85.0,3,18,5
90,-91.12710707967022,90.0,3,19,5
95,-95.98240258151012,95.0,3,20,5
100,-100.83769808335,100.0,3,21,5
1,-1.6271112752062193,4.2,4,1,5
5,-3.4202266055826978,2.4,4,2,5
10,-5.661620768553296,0.7,4,3,5
15,-7.903014931523893,4.4,4,4,5
20,-10.144409094494492,3.3,4,5,5
25,-12.38580325746509,4.0,4,6,5
30,-14.627197420435687,3.3,4,7,5
35,-16.868591583406285,3.3,4,8,5
40,-19.109985746376882,3.3,4,9,5
45,-21.351379909347482,4.4,4,10,5
50,-23.592774072318083,4.7,4,11,5
55,-25.834168235288676,4.4,4,12,5
60,-28.075562398259276,3.3,4,13,5
65,-30.316956561229876,3.3,4,14,5
70,-32.558350724200466,3.3,4,15,5
75,-34.79974488717107,4.0,4,16,5
80,-37.041139050141666,4.4,4,17,5
85,-39.28253321311227,2.7,4,18,5
90,-41.52392737608287,0.9,4,19,5
95,-43.76532153905346,4.2,4,20,5
100,-46.00671570202407,3.5,4,21,5
1,5.8011440624216695,41.4,5,1,5
5,2.023952617546443,32.6,5,2,5
10,-2.697536688547591,24.8,5,3,5
15,-7.419025994641623,21.1,5,4,5
20,-12.14051530073566,16.8,5,5,5
25,-16.86200460682969,12.1,5,6,5
30,-21.58349391292372,8.4,5,7,5
35,-26.304983219017757,4.9,5,8,5
40,-31.026472525111792,1.2,5,9,5
45,-35.74796183120582,2.5,5,10,5
50,-40.469451137299856,3.8,5,11,5
55,-45.19094044339389,5.7,5,12,5
60,-49.91242974948792,7.6,5,13,5
65,-54.633919055581956,10.2,5,14,5
70,-59.35540836167599,12.8,5,15,5
75,-64.07689766777003,16.0,5,16,5
80,-68.79838697386407,19.2,5,17,5
85,-73.5198762799581,20.8,5,18,5
90,-78.24136558605213,23.4,5,19,5
95,-82.96285489214617,25.9,5,20,5
100,-87.6843441982402,28.5,5,21,5
1,-10.982632208364306,2.0,1,1,6
5,-16.857752202288854,2.5,1,2,6
10,-24.20165219469453,3.0,1,3,6
15,-31.545552187100213,3.5,1,4,6
20,-38.88945217950589,4.0,1,5,6
25,-46.23335217191157,4.5,1,6,6
30,-53.57725216431725,5.0,1,7,6
35,-60.92115215672293,5.5,1,8,6
40,-68.26505214912862,6.0,1,9,6
45,-75.6089521415343,6.5,1,10,6
50,-82.95285213393998,7.0,1,11,6
55,-90.29675212634567,7.5,1,12,6
60,-97.64065211875135,8.0,1,13,6
65,-104.98455211115703,8.5,1,14,6
70,-112.32845210356271,9.0,1,15,6
75,-119.67235209596839,9.5,1,16,6
80,-127.01625208837405,10.0,1,17,6
85,-134.36015208077973,10.5,1,18,6
90,-141.7040520731854,11.0,1,19,6
95,-149.0479520655911,11.5,1,20,6
100,-156.39185205799677,12.0,1,21,6
1,6.714434823080137,2.0,2,1,6
5,-0.2963168376614505,16.0,2,2,6
10,-9.059756413588435,42.7,2,3,6
15,-17.823195989515416,92.8,2,4,6
20,-26.586635565442403,168.9,2,5,6
25,-35.35007514136939,271.6,2,6,6
30,-44.11351471729637,412.3,2,7,6
35,-52.876954293223356,598.7,2,8,6
40,-61.640393869150344,841.1,2,9,6
45,-70.40383344507731,1144.6,2,10,6
50,-79.16727302100429,1521.6,2,11,6
55,-87.93071259693127,1977.7,2,12,6
60,-96.69415217285825,2516.3,2,13,6
65,-105.45759174878523,3149.9,2,14,6
70,-114.22103132471224,3880.3,2,15,6
75,-122.9844709006392,4711.1,2,16,6
80,-131.7479104765662,5647.9,2,17,6
85,-140.51135005249319,6702.2,2,18,6
90,-149.27478962842017,7885.4,2,19,6
95,-158.03822920434715,9206.9,2,20,6
100,-166.80166878027413,10683.1,2,21,6
1,-7.6021166836556295,3.4,3,1,6
5,-13.057867163248481,16.4,3,2,6
10,-19.877555262739545,33.7,3,3,6
15,-26.69724336223061,52.0,3,4,6
20,-33.51693146172167,70.5,3,5,6
25,-40.33661956121273,89.0,3,6,6
30,-47.156307660703796,107.6,3,7,6
35,-53.97599576019486,126.3,3,8,6
40,-60.79568385968592,145.0,3,9,6
45,-67.615371959177,163.8,3,10,6
50,-74.43506005866806,182.7,3,11,6
55,-81.25474815815912,201.6,3,12,6
60,-88.07443625765018,220.6,3,13,6
65,-94.89412435714124,239.6,3,14,6
70,-101.71381245663233,258.7,3,15,6
75,-108.53350055612339,277.8,3,16,6
80,-115.35318865561445,296.9,3,17,6
85,-122.1728767551055,316.1,3,18,6
90,-128.99256485459657,335.4,3,19,6
95,-135.8122529540876,354.7,3,20,6
100,-142.63194105357866,374.0,3,21,6
1,-9.125347115197737,2.1,4,1,6
5,-15.145086566008533,6.2,4,2,6
10,-22.66976087952203,12.3,4,3,6
15,-30.194435193035527,18.4,4,4,6
20,-37.71910950654902,24.5,4,5,6
25,-45.24378382006251,30.6,4,6,6
30,-52.76845813357601,36.7,4,7,6
35,-60.293132447089505,42.8,4,8,6
40,-67.81780676060299,48.9,4,9,6
45,-75.3424810741165,55.0,4,10,6
50,-82.86715538762999,61.1,4,11,6
55,-90.39182970114348,67.2,4,12,6
60,-97.916504014657,73.3,4,13,6
65,-105.44117832817048,79.4,4,14,6
70,-112.96585264168397,85.5,4,15,6
75,-120.49052695519745,91.6,4,16,6
80,-128.01520126871097,97.7,4,17,6
85,-135.53987558222445,103.8,4,18,6
90,-143.06454989573797,109.9,4,19,6
95,-150.58922420925146,116.0,4,20,6
100,-158.11389852276494,122.1,4,21,6
1,1.1511724199153663,3.4,5,1,6
5,-4.63443872819609,16.3,5,2,6
10,-11.866452663335412,37.0,5,3,6
15,-19.098466598474733,64.5,5,4,6
20,-26.330480533614054,98.0,5,5,6
25,-33.56249446875337,137.5,5,6,6
30,-40.79450840389269,183.0,5,7,6
35,-48.02652233903201,234.5,5,8,6
40,-55.258536274171334,292.0,5,9,6
45,-62.490550209310655,355.5,5,10,6
50,-69.72256414444998,426.0,5,11,6
55,-76.9545780795893,503.5,5,12,6
60,-84.18659201472862,588.0,5,13,6
65,-91.41860594986794,679.5,5,14,6
70,-98.65061988500726,778.0,5,15,6
75,-105.88263382014658,883.5,5,16,6
80,-113.1146477552859,996.0,5,17,6
85,-120.34666169042522,1115.5,5,18,6
90,-127.57867562556454,1242.0,5,19,6
95,-134.81068956070385,1375.5,5,20,6
100,-142.04270349584317,1516.0,5,21,6
1,1.3745018051982976,3.0,1,1,7
5,-2.256230022460211,12.0,1,2,7
10,-6.794644807033347,33.0,1,3,7
15,-11.333059591606483,60.0,1,4,7
20,-15.871474376179618,93.0,1,5,7
25,-20.409889160752755,132.0,1,6,7
30,-24.94830394532589,177.0,1,7,7
35,-29.486718729899025,228.0,1,8,7
40,-34.02513351447217,285.0,1,9,7
45,-38.5635482990453,348.0,1,10,7
50,-43.101963083618436,417.0,1,11,7
55,-47.64037786819157,492.0,1,12,7
60,-52.178792652764706,573.0,1,13,7
65,-56.71720743733784,660.0,1,14,7
70,-61.255622221910976,753.0,1,15,7
75,-65.7940370064841,852.0,1,16,7
80,-70.33245179105724,957.0,1,17,7
85,-74.87086657563037,1068.0,1,18,7
90,-79.40928136020351,1185.0,1,19,7
95,-83.94769614477664,1308.0,1,20,7
100,-88.48611092934979,1437.0,1,21,7
1,-2.029525183590988,0.0,2,1,7
5,-8.852165906546643,0.0,2,2,7
10,-17.380466810241213,5.0,2,3,7
15,-25.908767713935784,10.5,2,4,7
20,-34.43706861763035,16.0,2,5,7
25,-42.965369521324924,21.5,2,6,7
30,-51.493670425019495,27.0,2,7,7
35,-60.021971328714066,32.5,2,8,7
40,-68.55027223240863,38.0,2,9,7
45,-77.0785731361032,43.5,2,10,7
50,-85.60687403979777,49.0,2,11,7
55,-94.13517494349234,54.5,2,12,7
