x,y,y_pred,machine,trial,subject
5,-105.4548915049185,21.1,3,2,2
10,-110.72446526113208,50.9,3,3,2
15,-115.99403901734564,90.9,3,4,2
20,-121.2636127735592,146.4,3,5,2
25,-126.53318652977278,220.2,3,6,2
30,-131.80276028598635,316.8,3,7,2
35,-137.0723340421999,433.5,3,8,2
40,-142.34190779841347,575.8,3,9,2
45,-147.61148155462703,749.2,3,10,2
50,-152.8810553108406,963.9,3,11,2
55,-158.15062906705415,1222.5,3,12,2
60,-163.42020282326774,1538.2,3,13,2
65,-168.6897765794813,1919.4,3,14,2
70,-173.95935033569486,2368.7,3,15,2
75,-179.22892409190845,2905.4,3,16,2
80,-184.498497848122,3544.2,3,17,2
85,-189.76807160433557,4293.3,3,18,2
90,-195.03764536054913,5170.6,3,19,2
95,-200.3072191167627,6191.4,3,20,2
100,-205.57679287297626,7384.7,3,21,2
1,-104.27819776561135,-279.7,4,1,2
5,-115.00843449012713,-172.5,4,2,2
10,-128.42123039577186,-235.1,4,3,2
15,-141.8340263014166,-197.9,4,4,2
20,-155.2468222070613,-116.4,4,5,2
25,-168.65961811270603,-112.6,4,6,2
30,-182.07241401835077,-125.5,4,7,2
35,-195.4852099239955,-156.7,4,8,2
40,-208.89800582964023,-179.1,4,9,2
45,-222.31080173528494,-238.4,4,10,2
50,-235.72359764092968,-284.0,4,11,2
55,-249.1363935465744,-315.5,4,12,2
60,-262.54918945221914,-271.9,4,13,2
65,-275.96198535786385,-207.9,4,14,2
70,-289.37478126350857,-130.9,4,15,2
75,-302.78757716915334,-81.3,4,16,2
80,-316.20037307479805,-15.1,4,17,2
85,-329.61316898044277,26.9,4,18,2
90,-343.02596488608754,64.4,4,19,2
95,-356.4387607917322,109.6,4,20,2
100,-369.85155669737696,148.6,4,21,2
1,-101.92393221809486,37.3,5,1,2
5,-108.31338786819335,60.3,5,2,2
10,-116.30020743081644,160.6,5,3,2
15,-124.28702699343954,400.0,5,4,2
20,-132.27384655606267,850.0,5,5,2
25,-140.26066611868578,1600.0,5,6,2
30,-148.24748568130886,2700.0,5,7,2
35,-156.23430524393197,4200.0,5,8,2
40,-164.22112480655508,6100.0,5,9,2
45,-172.2079443691782,8500.0,5,10,2
50,-180.1947639318013,11350.0,5,11,2
55,-188.1815834944244,14550.0,5,12,2
60,-196.1684030570475,18200.0,5,13,2
65,-204.1552226196706,22322.0,5,14,2
70,-212.1420421822937,26801.0,5,15,2
75,-220.1288617449168,31650.0,5,16,2
80,-228.11568130753992,36876.0,5,17,2
85,-236.10250087016303,42472.0,5,18,2
90,-244.08932043278614,48440.0,5,19,2
95,-252.07613999540922,54858.0,5,20,2
100,-260.0629595580323,61743.6,5,21,2
1,-104.61044390938494,1.0,1,1,3
5,-120.81353455136298,10.0,1,2,3
10,-141.06739785383553,21.3,1,3,3
15,-161.32126115630808,19.5,1,4,3
20,-181.57512445878064,7.0,1,5,3
25,-201.8289877612532,2.0,1,6,3
30,-222.08285106372574,0.0,1,7,3
35,-242.3367143661983,0.0,1,8,3
40,-262.59057766867085,0.0,1,9,3
45,-282.84444097114346,0.0,1,10,3
50,-303.09830427361595,0.0,1,11,3
55,-323.35216757608856,0.0,1,12,3
60,-343.60603087856106,0.0,1,13,3
65,-363.8598941810336,0.0,1,14,3
70,-384.11375748350616,0.0,1,15,3
75,-404.3676207859787,0.0,1,16,3
80,-424.62148408845127,0.0,1,17,3
85,-444.8753473909239,0.0,1,18,3
90,-465.12921069339643,0.0,1,19,3
95,-485.383073995869,0.0,1,20,3
100,-505.63693729834154,0.0,1,21,3
1,-102.10015082753469,-11.1,2,1,3
5,-114.96310720736946,-19.6,2,2,3
10,-131.04180268216294,-11.7,2,3,3
15,-147.12049815695642,-9.6,2,4,3
20,-163.19919363174986,-11.7,2,5,3
25,-179.27788910654337,-2.2,2,6,3
30,-195.35658458133682,6.7,2,7,3
35,-211.4352800561303,-8.8,2,8,3
40,-227.51397553092377,-12.0,2,9,3
45,-243.59267100571722,-3.3,2,10,3
50,-259.6713664805107,-3.3,2,11,3
55,-275.75006195530415,14.1,2,12,3
60,-291.82875743009765,0.7,2,13,3
65,-307.9074529048911,8.5,2,14,3
70,-323.98614837968455,0.6,2,15,3
75,-340.06484385447806,6.8,2,16,3
80,-356.1435393292715,-0.7,2,17,3
85,-372.222234804065,-5.6,2,18,3
90,-388.30093027885846,-0.6,2,19,3
95,-404.37962575365196,3.1,2,20,3
100,-420.4583212284454,3.3,2,21,3
1,-102.46057620686798,-40.1,3,1,3
5,-106.74050413986606,-146.1,3,2,3
10,-112.09041405611366,-48.1,3,3,3
15,-117.44032397236127,-14.1,3,4,3
20,-122.79023388860885,18.8,3,5,3
25,-128.14014380485645,61.8,3,6,3
30,-133.49005372110406,104.8,3,7,3
35,-138.83996363735164,148.8,3,8,3
40,-144.18987355359923,193.8,3,9,3
45,-149.53978346984684,239.3,3,10,3
50,-154.88969338609445,282.2,3,11,3
55,-160.23960330234203,332.8,3,12,3
60,-165.58951321858964,37.7,3,13,3
65,-170.93942313483723,228.9,3,14,3
70,-176.28933305108484,242.7,3,15,3
75,-181.63924296733245,221.7,3,16,3
80,-186.98915288358003,244.9,3,17,3
85,-192.33906279982764,274.9,3,18,3
90,-197.68897271607523,169.1,3,19,3
95,-203.03888263232284,413.0,3,20,3
100,-208.38879254857045,398.8,3,21,3
1,-103.04247739152277,-77.0,4,1,3
5,-114.3605126572386,-107.0,4,2,3
10,-128.50805673938342,-108.0,4,3,3
15,-142.65560082152822,-130.5,4,4,3
20,-156.80314490367303,-142.0,4,5,3
25,-170.95068898581783,-117.5,4,6,3
30,-185.0982330679626,-122.0,4,7,3
35,-199.24577715010741,-120.5,4,8,3
40,-213.3933212322522,-104.0,4,9,3
45,-227.540865314397,-106.5,4,10,3
50,-241.6884093965418,-75.0,4,11,3
55,-255.8359534786866,-112.5,4,12,3
60,-269.9834975608314,-122.0,4,13,3
65,-284.1310416429762,-72.0,4,14,3
70,-298.278585725121,-117.5,4,15,3
75,-312.4261298072658,-117.5,4,16,3
80,-326.57367388941054,-77.5,4,17,3
85,-340.72121797155535,-142.0,4,18,3
90,-354.86876205370015,-140.0,4,19,3
95,-369.01630613584496,-76.5,4,20,3
100,-383.16385021798976,-85.0,4,21,3
1,-101.32677941485439,-149.3,5,1,3
5,-111.04593271382669,-163.5,5,2,3
10,-123.19487433754207,-239.0,5,3,3
15,-135.34381596125746,-334.5,5,4,3
20,-147.49275758497285,-440.0,5,5,3
25,-159.6416992086882,-545.5,5,6,3
30,-171.7906408324036,-651.0,5,7,3
35,-183.93958245611898,-756.5,5,8,3
40,-196.08852407983434,-862.0,5,9,3
45,-208.23746570354976,-967.5,5,10,3
50,-220.38640732726512,-1073.0,5,11,3
55,-232.53534895098053,-1178.5,5,12,3
60,-244.6842905746959,-1284.0,5,13,3
65,-256.8332321984112,-1389.5,5,14,3
70,-268.98217382212664,-1495.0,5,15,3
75,-281.131115445842,-1600.5,5,16,3
80,-293.28005706955736,-1706.0,5,17,3
85,-305.4289986932728,-1811.5,5,18,3
90,-317.57794031698813,-1917.0,5,19,3
95,-329.72688194070355,-2022.5,5,20,3
100,-341.8758235644189,-2128.0,5,21,3
1,-101.9054687554398,5.0,1,1,4
5,-104.4710906587095,-1.0,1,2,4
10,-107.67811803779662,0.0,1,3,4
15,-110.88514541688374,-20.0,1,4,4
20,-114.09217279597087,100.0,1,5,4
25,-117.29920017505799,25.0,1,6,4
30,-120.50622755414511,0.0,1,7,4
35,-123.71325493323224,-15.0,1,8,4
40,-126.92028231231936,30.0,1,9,4
45,-130.12730969140648,45.0,1,10,4
50,-133.3343370704936,50.0,1,11,4
55,-136.54136444958073,-25.0,1,12,4
60,-139.74839182866785,80.0,1,13,4
65,-142.95541920775494,-55.0,1,14,4
70,-146.1624465868421,80.0,1,15,4
75,-149.3694739659292,-85.0,1,16,4
80,-152.57650134501634,100.0,1,17,4
85,-155.78352872410343,-55.0,1,18,4
90,-158.99055610319058,70.0,1,19,4
95,-162.19758348227768,-5.0,1,20,4
100,-165.40461086136483,-5.0,1,21,4
1,-101.79888925975588,4.0,2,1,4
5,-103.38142071095751,1.2,2,2,4
10,-105.35958502495954,0.0,2,3,4
15,-107.33774933896159,-1.2,2,4,4
20,-109.31591365296362,-4.0,2,5,4
25,-111.29407796696566,-5.5,2,6,4
30,-113.27224228096769,-7.1,2,7,4
35,-115.25040659496973,-8.8,2,8,4
40,-117.22857090897178,-11.5,2,9,4
45,-119.2067352229738,-15.3,2,10,4
50,-121.18489953697585,-21.0,2,11,4
55,-123.16306385097788,-29.8,2,12,4
60,-125.14122816497992,-43.5,2,13,4
65,-127.11939247898196,-65.0,2,14,4
70,-129.097556792984,-101.0,2,15,4
75,-131.07572110698604,-158.8,2,16,4
80,-133.05388542098805,-260.6,2,17,4
85,-135.0320497349901,-429.8,2,18,4
90,-137.01021404899214,-738.0,2,19,4
95,-138.98837836299418,-142.2,2,20,4
100,-140.96654267699623,0.0,2,21,4
1,-99.35544632384078,6.1,3,1,4
5,-106.42085077078072,22.9,3,2,4
10,-115.25260632945563,50.0,3,3,4
15,-124.08436188813054,83.1,3,4,4
20,-132.9161174468055,118.8,3,5,4
25,-141.74787300548041,156.1,3,6,4
30,-150.5796285641553,194.9,3,7,4
35,-159.41138412283024,234.1,3,8,4
40,-168.24313968150517,273.5,3,9,4
45,-177.0748952401801,313.0,3,10,4
50,-185.90665079885503,353.1,3,11,4
55,-194.73840635752993,393.4,3,12,4
60,-203.57016191620485,433.7,3,13,4
65,-212.40191747487978,473.8,3,14,4
70,-221.23367303355468,514.1,3,15,4
75,-230.0654285922296,554.2,3,16,4
80,-238.89718415090454,594.4,3,17,4
85,-247.72893970957946,634.9,3,18,4
90,-256.5606952682544,675.1,3,19,4
95,-265.3924508269293,715.4,3,20,4
100,-274.22420638560425,755.4,3,21,4
1,-100.17410688800953,-128.1,4,1,4
5,-105.55152778111525,-131.9,4,2,4
10,-112.2733038974974,-126.8,4,3,4
15,-118.99508001387956,-116.5,4,4,4
20,-125.7168561302617,-101.4,4,5,4
25,-132.43863224664386,-81.0,4,6,4
30,-139.16040836302602,-56.3,4,7,4
35,-145.88218447940818,-26.9,4,8,4
40,-152.60396059579034,5.9,4,9,4
45,-159.3257367121725,39.4,4,10,4
50,-166.04751282855466,79.6,4,11,4
55,-172.7692889449368,127.8,4,12,4
60,-179.49106506131895,185.4,4,13,4
65,-186.2128411777011,254.6,4,14,4
70,-192.93461729408324,337.7,4,15,4
75,-199.6563934104654,437.2,4,16,4
80,-206.37816952684756,563.0,4,17,4
85,-213.09994564322972,728.8,4,18,4
90,-219.82172175961188,943.0,4,19,4
95,-226.54349787599403,1220.8,4,20,4
100,-233.2652739923762,1568.3,4,21,4
1,-101.67347866856196,-16.7,5,1,4
5,-111.05685514182608,-20.0,5,2,4
10,-122.78607573340624,-20.7,5,3,4
15,-134.51529632498637,-19.8,5,4,4
20,-146.24451691656654,-23.0,5,5,4
25,-157.97373750814668,-18.7,5,6,4
30,-169.70295809972683,-24.0,5,7,4
35,-181.43217869130697,-15.3,5,8,4
40,-193.16139928288715,-24.0,5,9,4
45,-204.8906198744673,-22.3,5,10,4
50,-216.61984046604744,-21.7,5,11,4
55,-228.34906105762758,-17.7,5,12,4
60,-240.07828164920772,-15.3,5,13,4
65,-251.80750224078787,-18.7,5,14,4
70,-263.536722832368,-23.3,5,15,4
75,-275.26594342394816,-22.3,5,16,4
80,-286.99516401552836,-15.0,5,17,4
85,-298.72438460710845,-23.3,5,18,4
90,-310.45360519868865,-22.0,5,19,4
95,-322.18282579026874,-21.3,5,20,4
100,-333.91204638184894,-16.7,5,21,4
1,-103.8423035790762,8.0,1,1,5
5,-114.879757572686,8.1,1,2,5
10,-128.67657506469826,8.2,1,3,5
15,-142.4733925567105,8.3,1,4,5
20,-156.27021004872276,8.4,1,5,5
25,-170.06702754073504,8.5,1,6,5
30,-183.86384503274726,8.6,1,7,5
35,-197.66066252475954,8.7,1,8,5
40,-211.45748001677177,8.8,1,9,5
45,-225.25429750878405,8.9,1,10,5
50,-239.0511150007963,9.0,1,11,5
55,-252.84793249280855,9.1,1,12,5
60,-266.6447499848208,9.2,1,13,5
65,-280.4415674768331,9.3,1,14,5
70,-294.23838496884537,9.4,1,15,5
75,-308.0352024608576,9.5,1,16,5
80,-321.8320199528698,9.6,1,17,5
85,-335.6288374448821,9.7,1,18,5
90,-349.4256549368944,9.8,1,19,5
95,-363.2224724289066,9.9,1,20,5
100,-377.0192899209189,10.0,1,21,5
1,-101.33257251553675,5.0,2,1,5
5,-109.11954837083553,14.3,2,2,5
10,-118.853268189959,27.0,2,3,5
15,-128.58698800908246,43.3,2,4,5
20,-138.32070782820594,64.0,2,5,5
25,-148.05442764732942,88.3,2,6,5
30,-157.78814746645287,117.0,2,7,5
35,-167.52186728557635,149.3,2,8,5
40,-177.25558710469983,186.0,2,9,5
45,-186.9893069238233,226.3,2,10,5
50,-196.7230267429468,270.0,2,11,5
55,-206.45674656207024,318.3,2,12,5
60,-216.19046638119372,371.0,2,13,5
65,-225.9241862003172,427.3,2,14,5
70,-235.65790601944065,487.0,2,15,5
75,-245.39162583856412,550.3,2,16,5
80,-255.1253456576876,617.0,2,17,5
85,-264.85906547681105,686.3,2,18,5
90,-274.59278529593456,759.0,2,19,5
95,-284.326505115058,835.3,2,20,5
100,-294.06022493418146,915.0,2,21,5
1,-99.00665334871607,-24.6,3,1,5
5,-103.42353156105825,79.4,3,2,5
10,-108.94462932648597,168.1,3,3,5
15,-114.46572709191369,183.3,3,4,5
20,-119.98682485734142,200.7,3,5,5
25,-125.50792262276913,211.7,3,6,5
30,-131.02902038819687,243.2,3,7,5
35,-136.55011815362457,261.6,3,8,5
40,-142.0712159190523,279.3,3,9,5
45,-147.59231368448002,297.0,3,10,5
50,-153.11341144990772,317.8,3,11,5
55,-158.63450921533544,327.9,3,12,5
60,-164.15560698076317,338.6,3,13,5
65,-169.6767047461909,345.4,3,14,5
70,-175.19780251161862,354.4,3,15,5
75,-180.71890027704634,358.4,3,16,5
80,-186.23999804247407,367.2,3,17,5
85,-191.7610958079018,382.6,3,18,5
90,-197.2821935733295,388.2,3,19,5
95,-202.80329133875722,395.2,3,20,5
100,-208.32438910418492,402.9,3,21,5
1,-101.6810990970364,-405.2,4,1,5
5,-103.99800072502137,-421.7,4,2,5
10,-106.89412776000259,-462.1,4,3,5
15,-109.79025479498381,-457.3,4,4,5
20,-112.68638182996504,-453.5,4,5,5
25,-115.58250886494626,-450.5,4,6,5
30,-118.47863589992748,-447.3,4,7,5
35,-121.3747629349087,-444.2,4,8,5
40,-124.27088996988992,-440.4,4,9,5
45,-127.16701700487116,-437.8,4,10,5
50,-130.06314403985238,-435.0,4,11,5
55,-132.9592710748336,-432.2,4,12,5
60,-135.85539810981481,-429.3,4,13,5
65,-138.75152514479603,-426.3,4,14,5
70,-141.64765217977725,-423.1,4,15,5
75,-144.54377921475847,-419.5,4,16,5
80,-147.4399062497397,-415.4,4,17,5
85,-150.3360332847209,-411.0,4,18,5
90,-153.23216031970213,-405.8,4,19,5
95,-156.12828735468338,-400.0,4,20,5
100,-159.02441438966457,-393.3,4,21,5
1,-103.89270723809258,-106.7,5,1,5
5,-115.55206527986023,-106.9,5,2,5
10,-130.12626283206978,-108.3,5,3,5
15,-144.70046038427935,-109.6,5,4,5
20,-159.27465793648892,-111.1,5,5,5
25,-173.84885548869846,-112.6,5,6,5
30,-188.42305304090803,-114.2,5,7,5
35,-202.99725059311757,-115.8,5,8,5
40,-217.57144814532714,-117.5,5,9,5
45,-232.1456456975367,-119.2,5,10,5
50,-246.71984324974625,-121.0,5,11,5
55,-261.29404080195576,-122.7,5,12,5
60,-275.8682383541654,-124.5,5,13,5
65,-290.4424359063749,-126.3,5,14,5
70,-305.01663345858447,-128.2,5,15,5
75,-319.59083101079403,-130.0,5,16,5
80,-334.16502856300355,-131.8,5,17,5
85,-348.73922611521317,-133.6,5,18,5
90,-363.3134236674227,-135.4,5,19,5
95,-377.8876212196322,-137.2,5,20,5
100,-392.4618187718418,-138.9,5,21,5
1,-103.41588646846331,0.0,1,1,6
5,-115.65517327979164,-70.0,1,2,6
10,-130.95428179395208,200.0,1,3,6
15,-146.2533903081125,-50.0,1,4,6
20,-161.5524988222729,250.0,1,5,6
25,-176.85160733643332,300.0,1,6,6
30,-192.1507158505937,850.0,1,7,6
35,-207.44982436475414,960.0,1,8,6
40,-222.74893287891456,1000.0,1,9,6
45,-238.04804139307498,1020.0,1,10,6
50,-253.3471499072354,1070.0,1,11,6
55,-268.64625842139577,1100.0,1,12,6
60,-283.9453669355562,1120.0,1,13,6
65,-299.2444754497166,1160.0,1,14,6
70,-314.54358396387704,1160.0,1,15,6
75,-329.84269247803746,1170.0,1,16,6
80,-345.14180099219783,1170.0,1,17,6
85,-360.44090950635825,1180.0,1,18,6
90,-375.7400180205187,1160.0,1,19,6
95,-391.0391265346791,1170.0,1,20,6
100,-406.3382350488395,1180.0,1,21,6
1,-98.57177908229224,2.0,2,1,6
5,-100.9135481036335,6.0,2,2,6
10,-103.84075938031008,12.0,2,3,6
15,-106.76797065698665,18.0,2,4,6
20,-109.69518193366324,24.0,2,5,6
25,-112.62239321033982,30.0,2,6,6
30,-115.5496044870164,36.0,2,7,6
35,-118.47681576369297,42.0,2,8,6
40,-121.40402704036956,48.0,2,9,6
45,-124.33123831704614,54.0,2,10,6
50,-127.25844959372273,60.0,2,11,6
55,-130.1856608703993,66.0,2,12,6
60,-133.11287214707588,72.0,2,13,6
65,-136.04008342375246,78.0,2,14,6
70,-138.96729470042902,84.0,2,15,6
75,-141.8945059771056,90.0,2,16,6
80,-144.8217172537822,96.0,2,17,6
85,-147.74892853045878,102.0,2,18,6
90,-150.67613980713537,108.0,2,19,6
95,-153.60335108381193,114.0,2,20,6
100,-156.53056236048852,120.0,2,21,6
1,-99.76434252144463,-9.5,3,1,6
5,-104.49626158981428,-18.8,3,2,6
10,-110.41116042527634,-27.1,3,3,6
15,-116.3260592607384,-35.4,3,4,6
20,-122.24095809620046,-43.7,3,5,6
25,-128.1558569316625,-52.0,3,6,6
30,-134.07075576712455,-60.3,3,7,6
35,-139.9856546025866,-68.6,3,8,6
40,-145.90055343804866,-76.9,3,9,6
45,-151.81545227351072,-85.2,3,10,6
50,-157.7303511089728,-93.5,3,11,6
55,-163.64524994443485,-101.8,3,12,6
60,-169.5601487798969,-110.1,3,13,6
65,-175.47504761535896,-118.4,3,14,6
70,-181.38994645082101,-126.7,3,15,6
75,-187.30484528628307,-135.0,3,16,6
80,-193.21974412174512,-143.3,3,17,6
85,-199.13464295720718,-151.6,3,18,6
90,-205.04954179266923,-159.9,3,19,6
95,-210.96444062813129,-168.2,3,20,6
100,-216.87933946359334,-176.5,3,21,6
1,-104.4001348312886,-110.2,4,1,6
5,-115.14398650959595,-110.2,4,2,6
10,-128.57380110748014,-110.2,4,3,6
15,-142.00361570536435,-110.2,4,4,6
20,-155.43343030324854,-110.2,4,5,6
25,-168.86324490113273,-110.2,4,6,6
30,-182.29305949901695,-110.2,4,7,6
35,-195.7228740969011,-110.2,4,8,6
40,-209.15268869478533,-110.2,4,9,6
45,-222.58250329266951,-110.2,4,10,6
50,-236.0123178905537,-110.2,4,11,6
55,-249.44213248843792,-110.2,4,12,6
60,-262.8719470863221,-110.2,4,13,6
65,-276.30176168420627,-110.2,4,14,6
70,-289.73157628209043,-110.2,4,15,6
75,-303.1613908799747,-110.2,4,16,6
80,-316.59120547785886,-110.2,4,17,6
85,-330.021020075743,-110.2,4,18,6
90,-343.45083467362724,-110.2,4,19,6
95,-356.88064927151146,-110.2,4,20,6
100,-370.3104638693956,-110.2,4,21,6
1,-104.19621339978053,-291.4,5,1,6
5,-116.70070733348774,-282.3,5,2,6
10,-132.33132475062175,-271.8,5,3,6
15,-147.96194216775575,-259.8,5,4,6
20,-163.59255958488978,-246.1,5,5,6
25,-179.2231770020238,-231.1,5,6,6
30,-194.8537944191578,-215.1,5,7,6
35,-210.48441183629183,-198.3,5,8,6
40,-226.11502925342583,-180.8,5,9,6
45,-241.74564667055984,-162.8,5,10,6
50,-257.37626408769387,-144.1,5,11,6
55,-273.0068815048279,-124.5,5,12,6
60,-288.6374989219619,-104.6,5,13,6
65,-304.2681163390959,-84.1,5,14,6
70,-319.89873375622994,-63.0,5,15,6
75,-335.5293511733639,-41.1,5,16,6
80,-351.15996859049795,-18.5,5,17,6
85,-366.79058600763193,5.6,5,18,6
90,-382.42120342476596,33.0,5,19,6
95,-398.0518208419,62.1,5,20,6
100,-413.682438259034,93.1,5,21,6
1,-102.2515422130163,1.7320508,1,1,7
5,-107.32078530091312,4.0,1,2,7
10,-113.65733916078415,5.7703296,1,3,7
15,-119.99389302065518,6.881971,1,4,7
20,-126.33044688052621,7.6811457,1,5,7
25,-132.66700074039724,8.365472,1,6,7
30,-139.00355460026827,8.944272,1,7,7
35,-145.3401084601393,9.4524137,1,8,7
40,-151.67666232001034,9.8994941,1,9,7
45,-158.01321617988134,10.29965,1,10,7
50,-164.3497700397524,10.6602539,1,11,7
55,-170.6863238996234,10.9895833,1,12,7
60,-177.02287775949446,11.2828842,1,13,7
65,-183.35943161936547,11.5540251,1,14,7
70,-189.69598547923653,11.8157746,1,15,7
75,-196.03253933910753,12.0690449,1,16,7
