x,y,y_pred,machine,trial,subject
70,-156.27701219045937,10.0,2,15,3
75,-160.334120154829,10.4,2,16,3
80,-164.39122811919867,10.8,2,17,3
85,-168.4483360835683,11.2,2,18,3
90,-172.50544404793794,11.6,2,19,3
95,-176.5625520123076,12.0,2,20,3
100,-180.6196599766772,12.4,2,21,3
1,-102.76697152608767,15.9,3,1,3
5,-113.01378579520359,15.7,3,2,3
10,-125.82230363159847,15.4,3,3,3
15,-138.63082146799337,15.1,3,4,3
20,-151.43933930438828,14.8,3,5,3
25,-164.24785714078317,14.5,3,6,3
30,-177.05637497717805,14.2,3,7,3
35,-189.86489281357296,13.9,3,8,3
40,-202.67341064996785,13.6,3,9,3
45,-215.48192848636273,13.3,3,10,3
50,-228.29044632275765,13.0,3,11,3
55,-241.0989641591525,12.7,3,12,3
60,-253.9074819955474,12.4,3,13,3
65,-266.7159998319423,12.1,3,14,3
70,-279.5245176683372,11.8,3,15,3
75,-292.3330355047321,11.5,3,16,3
80,-305.141553341127,11.2,3,17,3
85,-317.95007117752186,10.9,3,18,3
90,-330.7585890139168,10.6,3,19,3
95,-343.5671068503117,10.3,3,20,3
100,-356.37562468670654,10.0,3,21,3
1,-101.329382492959,3.3,4,1,3
5,-106.54434276486232,16.7,4,2,3
10,-113.06304310474147,33.2,4,3,3
15,-119.58174344462063,49.9,4,4,3
20,-126.10044378449979,66.7,4,5,3
25,-132.61914412437895,83.4,4,6,3
30,-139.1378444642581,100.0,4,7,3
35,-145.65654480413727,116.5,4,8,3
40,-152.17524514401643,131.8,4,9,3
45,-158.69394548389556,146.7,4,10,3
50,-165.21264582377472,161.1,4,11,3
55,-171.73134616365388,174.8,4,12,3
60,-178.25004650353304,187.8,4,13,3
65,-184.7687468434122,200.0,4,14,3
70,-191.28744718329133,211.4,4,15,3
75,-197.8061475231705,221.8,4,16,3
80,-204.32484786304965,231.2,4,17,3
85,-210.84354820292882,239.5,4,18,3
90,-217.36224854280798,246.6,4,19,3
95,-223.88094888268714,252.5,4,20,3
100,-230.3996492225663,257.0,4,21,3
1,-103.41238369662406,0.0,5,1,3
5,-118.82914511043758,0.1,5,2,3
10,-138.10009687770446,0.2,5,3,3
15,-157.37104864497135,0.3,5,4,3
20,-176.64200041223825,0.4,5,5,3
25,-195.91295217950514,0.5,5,6,3
30,-215.18390394677203,0.6,5,7,3
35,-234.45485571403893,0.7,5,8,3
40,-253.72580748130582,0.8,5,9,3
45,-272.9967592485727,0.9,5,10,3
50,-292.2677110158396,1.0,5,11,3
55,-311.53866278310653,1.1,5,12,3
60,-330.8096145503734,1.2,5,13,3
65,-350.08056631764026,1.3,5,14,3
70,-369.3515180849072,1.4,5,15,3
75,-388.62246985217405,1.5,5,16,3
80,-407.89342161944097,1.6,5,17,3
85,-427.16437338670784,1.7,5,18,3
90,-446.43532515397476,1.8,5,19,3
95,-465.7062769212416,1.9,5,20,3
100,-484.97722868850855,2.0,5,21,3
1,-104.64291347079724,4.0,1,1,4
5,-121.31688679463171,12.0,1,2,4
10,-142.15935344942483,24.0,1,3,4
15,-163.0018201042179,40.0,1,4,4
20,-183.844286759011,60.0,1,5,4
25,-204.6867534138041,84.0,1,6,4
30,-225.52922006859717,112.0,1,7,4
35,-246.37168672339027,144.0,1,8,4
40,-267.21415337818337,180.0,1,9,4
45,-288.05662003297647,220.0,1,10,4
50,-308.89908668776957,264.0,1,11,4
55,-329.74155334256267,312.0,1,12,4
60,-350.5840199973557,364.0,1,13,4
65,-371.4264866521488,420.0,1,14,4
70,-392.2689533069419,480.0,1,15,4
75,-413.111419961735,544.0,1,16,4
80,-433.9538866165281,612.0,1,17,4
85,-454.7963532713212,684.0,1,18,4
90,-475.6388199261143,760.0,1,19,4
95,-496.4812865809074,840.0,1,20,4
100,-517.3237532357005,924.0,1,21,4
1,-101.93452172369706,2.0,2,1,4
5,-109.24985334910414,12.0,2,2,4
10,-118.39401788086299,30.0,2,3,4
15,-127.53818241262184,60.0,2,4,4
20,-136.6823469443807,100.0,2,5,4
25,-145.82651147613956,150.0,2,6,4
30,-154.9706760078984,210.0,2,7,4
35,-164.11484053965725,280.0,2,8,4
40,-173.2590050714161,360.0,2,9,4
45,-182.40316960317497,450.0,2,10,4
50,-191.54733413493383,550.0,2,11,4
55,-200.69149866669267,660.0,2,12,4
60,-209.83566319845153,780.0,2,13,4
65,-218.9798277302104,910.0,2,14,4
70,-228.12399226196922,1050.0,2,15,4
75,-237.26815679372808,1200.0,2,16,4
80,-246.41232132548694,1360.0,2,17,4
85,-255.5564858572458,1530.0,2,18,4
90,-264.7006503890047,1710.0,2,19,4
95,-273.8448149207635,1900.0,2,20,4
100,-282.98897945252236,2100.0,2,21,4
1,-102.86774391263604,10.7,3,1,4
5,-111.03033733963137,50.5,3,2,4
10,-121.23357912337553,99.9,3,3,4
15,-131.43682090711968,148.3,3,4,4
20,-141.64006269086386,196.3,3,5,4
25,-151.843304474608,243.3,3,6,4
30,-162.04654625835215,288.7,3,7,4
35,-172.24978804209633,331.5,3,8,4
40,-182.4530298258405,371.7,3,9,4
45,-192.65627160958465,408.7,3,10,4
50,-202.8595133933288,443.3,3,11,4
55,-213.06275517707297,475.9,3,12,4
60,-223.26599696081715,506.7,3,13,4
65,-233.4692387445613,535.9,3,14,4
70,-243.67248052830544,563.5,3,15,4
75,-253.87572231204965,589.7,3,16,4
80,-264.0789640957938,614.7,3,17,4
85,-274.28220587953797,638.5,3,18,4
90,-284.4854476632821,661.3,3,19,4
95,-294.6886894470263,682.9,3,20,4
100,-304.89193123077047,703.5,3,21,4
1,-101.89334661812345,10.0,4,1,4
5,-112.17741110729918,30.0,4,2,4
10,-125.03249171876884,70.0,4,3,4
15,-137.8875723302385,140.0,4,4,4
20,-150.74265294170817,230.0,4,5,4
25,-163.59773355317782,340.0,4,6,4
30,-176.45281416464752,470.0,4,7,4
35,-189.30789477611717,620.0,4,8,4
40,-202.16297538758684,790.0,4,9,4
45,-215.01805599905651,980.0,4,10,4
50,-227.87313661052616,1190.0,4,11,4
55,-240.72821722199586,1410.0,4,12,4
60,-253.5832978334655,1650.0,4,13,4
65,-266.4383784449352,1910.0,4,14,4
70,-279.29345905640486,2190.0,4,15,4
75,-292.1485396678745,2490.0,4,16,4
80,-305.0036202793442,2810.0,4,17,4
85,-317.85870089081385,3160.0,4,18,4
90,-330.71378150228355,3530.0,4,19,4
95,-343.5688621137532,3920.0,4,20,4
100,-356.42394272522284,4340.0,4,21,4
1,-102.66140746889988,14.2,5,1,4
5,-112.62698544005727,78.4,5,2,4
10,-125.08395790400401,148.8,5,3,4
15,-137.54093036795075,219.0,5,4,4
20,-149.9979028318975,289.2,5,5,4
25,-162.45487529584423,359.4,5,6,4
30,-174.911847759791,429.6,5,7,4
35,-187.36882022373774,499.8,5,8,4
40,-199.82579268768447,570.0,5,9,4
45,-212.2827651516312,640.2,5,10,4
50,-224.73973761557795,710.4,5,11,4
55,-237.1967100795247,780.6,5,12,4
60,-249.65368254347143,850.8,5,13,4
65,-262.1106550074182,921.0,5,14,4
70,-274.567627471365,991.2,5,15,4
75,-287.0245999353117,1061.4,5,16,4
80,-299.4815723992584,1131.6,5,17,4
85,-311.9385448632052,1201.8,5,18,4
90,-324.39551732715194,1272.0,5,19,4
95,-336.85248979109866,1342.2,5,20,4
100,-349.3094622550454,1412.4,5,21,4
1,-100.97183814032036,1.0,1,1,5
5,-110.75258474931115,5.0,1,2,5
10,-122.97851801054965,10.0,1,3,5
15,-135.20445127178814,15.0,1,4,5
20,-147.43038453302663,20.0,1,5,5
25,-159.65631779426514,25.0,1,6,5
30,-171.88225105550364,30.0,1,7,5
35,-184.10818431674213,35.0,1,8,5
40,-196.3341175779806,40.0,1,9,5
45,-208.56005083921912,45.0,1,10,5
50,-220.78598410045763,50.0,1,11,5
55,-233.0119173616961,55.0,1,12,5
60,-245.2378506229346,60.0,1,13,5
65,-257.4637838841731,65.0,1,14,5
70,-269.68971714541163,70.0,1,15,5
75,-281.9156504066501,75.0,1,16,5
80,-294.1415836678886,80.0,1,17,5
85,-306.3675169291271,85.0,1,18,5
90,-318.5934501903656,90.0,1,19,5
95,-330.8193834516041,95.0,1,20,5
100,-343.0453167128426,100.0,1,21,5
1,-101.15121818938044,2.0,2,1,5
5,-105.83159537960626,89.5,2,2,5
10,-111.68206686738854,379.0,2,3,5
15,-117.53253835517081,871.5,2,4,5
20,-123.3830098429531,1872.0,2,5,5
25,-129.23348133073537,3427.5,2,6,5
30,-135.08395281851764,5793.0,2,7,5
35,-140.93442430629995,9000.5,2,8,5
40,-146.78489579408222,13680.0,2,9,5
45,-152.6353672818645,20360.5,2,10,5
50,-158.48583876964676,29240.0,2,11,5
55,-164.33631025742903,40835.5,2,12,5
60,-170.1867817452113,56080.0,2,13,5
65,-176.0372532329936,75774.5,2,14,5
70,-181.88772472077588,101736.0,2,15,5
75,-187.73819620855818,135495.5,2,16,5
80,-193.58866769634045,179296.0,2,17,5
85,-199.43913918412272,235402.5,2,18,5
90,-205.289610671905,306432.0,2,19,5
95,-211.14008215968727,396875.5,2,20,5
100,-216.99055364746954,511552.0,2,21,5
1,-102.57451025362968,149.7,3,1,5
5,-108.75697132490555,176.4,3,2,5
10,-116.4850476640004,192.0,3,3,5
15,-124.21312400309523,199.0,3,4,5
20,-131.9412003421901,206.0,3,5,5
25,-139.6692766812849,212.0,3,6,5
30,-147.39735302037977,217.0,3,7,5
35,-155.12542935947462,222.0,3,8,5
40,-162.85350569856945,226.0,3,9,5
45,-170.58158203766428,230.0,3,10,5
50,-178.30965837675913,233.0,3,11,5
55,-186.037734715854,236.0,3,12,5
60,-193.7658110549488,238.0,3,13,5
65,-201.49388739404364,241.0,3,14,5
70,-209.2219637331385,243.0,3,15,5
75,-216.95004007223335,244.0,3,16,5
80,-224.67811641132818,245.0,3,17,5
85,-232.406192750423,246.0,3,18,5
90,-240.13426908951786,247.0,3,19,5
95,-247.86234542861268,247.0,3,20,5
100,-255.59042176770754,248.0,3,21,5
1,-101.10982999238703,13.8,4,1,5
5,-114.40886748231807,15.5,4,2,5
10,-131.03266434473187,17.2,4,3,5
15,-147.65646120714564,18.9,4,4,5
20,-164.28025806955947,20.6,4,5,5
25,-180.90405493197323,22.3,4,6,5
30,-197.52785179438703,24.0,4,7,5
35,-214.15164865680083,25.7,4,8,5
40,-230.77544551921463,27.4,4,9,5
45,-247.39924238162843,29.1,4,10,5
50,-264.0230392440422,30.8,4,11,5
55,-280.646836106456,32.5,4,12,5
60,-297.2706329688698,34.2,4,13,5
65,-313.89442983128356,35.9,4,14,5
70,-330.5182266936974,37.6,4,15,5
75,-347.1420235561112,39.3,4,16,5
80,-363.765820418525,41.0,4,17,5
85,-380.38961728093875,42.7,4,18,5
90,-397.0134141433526,44.4,4,19,5
95,-413.63721100576635,46.1,4,20,5
100,-430.2610078681801,47.8,4,21,5
1,-103.81950949649169,2.0,5,1,5
5,-113.99805271563736,4.6,5,2,5
10,-126.72123173956946,8.8,5,3,5
15,-139.44441076350154,12.6,5,4,5
20,-152.16758978743363,16.8,5,5,5
25,-164.89076881136572,21.0,5,6,5
30,-177.6139478352978,25.4,5,7,5
35,-190.33712685922993,29.6,5,8,5
40,-203.060305883162,34.0,5,9,5
45,-215.7834849070941,38.2,5,10,5
50,-228.5066639310262,42.4,5,11,5
55,-241.2298429549583,46.6,5,12,5
60,-253.9530219788904,50.8,5,13,5
65,-266.6762010028225,54.8,5,14,5
70,-279.3993800267546,58.8,5,15,5
75,-292.1225590506867,62.6,5,16,5
80,-304.8457380746188,66.4,5,17,5
85,-317.56891709855086,70.0,5,18,5
90,-330.292096122483,73.4,5,19,5
95,-343.0152751464151,76.6,5,20,5
100,-355.73845417034715,79.8,5,21,5
