x,y,y_pred,machine,trial,subject
75,-211.8457641534769,-79.5,2,16,2
80,-224.60978209992132,-87.3,2,17,2
85,-237.37380004636572,-95.5,2,18,2
90,-250.13781799281014,-104.2,2,19,2
95,-262.90183593925457,-113.2,2,20,2
100,-275.665853885699,-122.6,2,21,2
1,-24.77175312006424,20.0,3,1,2
5,-34.80999307612625,20.0,3,2,2
10,-47.35779302120375,20.0,3,3,2
15,-59.905592966281255,20.0,3,4,2
20,-72.45339291135876,20.0,3,5,2
25,-85.00119285643626,20.0,3,6,2
30,-97.54899280151376,20.0,3,7,2
35,-110.09679274659128,20.0,3,8,2
40,-122.64459269166876,20.0,3,9,2
45,-135.1923926367463,20.0,3,10,2
50,-147.7401925818238,20.0,3,11,2
55,-160.2879925269013,20.0,3,12,2
60,-172.8357924719788,20.0,3,13,2
65,-185.38359241705632,20.0,3,14,2
70,-197.9313923621338,20.0,3,15,2
75,-210.47919230721132,20.0,3,16,2
80,-223.0269922522888,20.0,3,17,2
85,-235.57479219736632,20.0,3,18,2
90,-248.12259214244384,20.0,3,19,2
95,-260.6703920875213,20.0,3,20,2
100,-273.21819203259884,20.0,3,21,2
1,-22.86553423669485,-59.8,4,1,2
5,-30.068170838667374,-70.0,4,2,2
10,-39.07146659113303,-79.0,4,3,2
15,-48.074762343598685,-89.0,4,4,2
20,-57.078058096064346,-98.0,4,5,2
25,-66.08135384852999,-107.0,4,6,2
30,-75.08464960099565,-116.0,4,7,2
35,-84.08794535346131,-125.0,4,8,2
40,-93.09124110592695,-134.0,4,9,2
45,-102.0945368583926,-143.0,4,10,2
50,-111.09783261085826,-152.0,4,11,2
55,-120.10112836332392,-161.0,4,12,2
60,-129.10442411578958,-170.0,4,13,2
65,-138.10771986825526,-179.0,4,14,2
70,-147.1110156207209,-188.0,4,15,2
75,-156.11431137318658,-197.0,4,16,2
80,-165.11760712565223,-206.0,4,17,2
85,-174.12090287811787,-215.0,4,18,2
90,-183.12419863058352,-224.0,4,19,2
95,-192.1274943830492,-233.0,4,20,2
100,-201.13079013551484,-242.0,4,21,2
1,-22.56096435282812,-143.7,5,1,2
5,-29.001824377339968,-154.0,5,2,2
10,-37.05289940797978,-260.2,5,3,2
15,-45.103974438619595,-371.9,5,4,2
20,-53.1550494692594,-501.6,5,5,2
25,-61.206124499899225,-637.9,5,6,2
30,-69.25719953053904,-779.7,5,7,2
35,-77.30827456117886,-925.7,5,8,2
40,-85.35934959181867,-1075.9,5,9,2
45,-93.41042462245849,-1228.7,5,10,2
50,-101.4614996530983,-1383.6,5,11,2
55,-109.51257468373811,-1540.3,5,12,2
60,-117.56364971437793,-1698.0,5,13,2
65,-125.61472474501774,-1856.0,5,14,2
70,-133.66579977565755,-2014.0,5,15,2
75,-141.71687480629734,-2171.5,5,16,2
80,-149.76794983693716,-2328.4,5,17,2
85,-157.81902486757699,-2483.3,5,18,2
90,-165.8700998982168,-2635.7,5,19,2
95,-173.9211749288566,-2784.8,5,20,2
100,-181.97224995949642,-2930.5,5,21,2
1,-24.300529731726357,1.0,1,1,3
5,-37.122564065422054,5.5,1,2,3
10,-53.150106982541686,11.0,1,3,3
15,-69.17764989966132,16.5,1,4,3
20,-85.20519281678095,22.0,1,5,3
25,-101.23273573390058,27.5,1,6,3
30,-117.26027865102019,33.0,1,7,3
35,-133.28782156813983,38.5,1,8,3
40,-149.31536448525947,44.0,1,9,3
45,-165.3429074023791,49.5,1,10,3
50,-181.37045031949873,55.0,1,11,3
55,-197.39799323661833,60.5,1,12,3
60,-213.42553615373797,66.0,1,13,3
65,-229.4530790708576,71.5,1,14,3
70,-245.48062198797723,77.0,1,15,3
75,-261.50816490509686,82.5,1,16,3
80,-277.53570782221647,88.0,1,17,3
85,-293.56325073933607,93.5,1,18,3
90,-309.59079365645573,99.0,1,19,3
95,-325.61833657357533,104.5,1,20,3
100,-341.645879490695,110.0,1,21,3
1,-21.844426991641125,-2.7,2,1,3
5,-26.978377081148757,-10.8,2,2,3
10,-33.395814693033294,-19.4,2,3,3
15,-39.81325230491784,-29.8,2,4,3
20,-46.230689916802376,-39.5,2,5,3
25,-52.64812752868691,-48.7,2,6,3
30,-59.06556514057145,-57.8,2,7,3
35,-65.483002752456,-66.7,2,8,3
40,-71.90044036434054,-75.1,2,9,3
45,-78.31787797622508,-83.0,2,10,3
50,-84.73531558810961,-90.8,2,11,3
55,-91.15275319999415,-98.4,2,12,3
60,-97.57019081187869,-106.4,2,13,3
65,-103.98762842376323,-115.6,2,14,3
70,-110.40506603564778,-127.2,2,15,3
75,-116.82250364753232,-142.2,2,16,3
80,-123.23994125941685,-161.9,2,17,3
85,-129.65737887130138,-187.2,2,18,3
90,-136.0748164831859,-219.3,2,19,3
95,-142.49225409507048,-259.1,2,20,3
100,-148.90969170695502,-307.0,2,21,3
1,-25.42335664856613,-1.2,3,1,3
5,-38.5224837774532,-2.7,3,2,3
10,-54.896392688562045,-5.5,3,3,3
15,-71.27030159967089,-8.4,3,4,3
20,-87.64421051077973,-11.3,3,5,3
25,-104.01811942188857,-14.1,3,6,3
30,-120.39202833299741,-17.0,3,7,3
35,-136.76593724410625,-19.9,3,8,3
40,-153.1398461552151,-22.8,3,9,3
45,-169.51375506632394,-25.7,3,10,3
50,-185.8876639774328,-28.5,3,11,3
55,-202.26157288854162,-31.4,3,12,3
60,-218.63548179965048,-34.3,3,13,3
65,-235.0093907107593,-37.1,3,14,3
70,-251.38329962186816,-40.0,3,15,3
75,-267.75720853297696,-42.9,3,16,3
80,-284.1311174440858,-45.8,3,17,3
85,-300.5050263551946,-48.6,3,18,3
90,-316.8789352663035,-51.5,3,19,3
95,-333.2528441774123,-54.4,3,20,3
100,-349.6267530885212,-57.2,3,21,3
1,-23.85168964207527,-7.5,4,1,3
5,-36.7876483133407,-21.9,4,2,3
10,-52.9575966524225,-54.4,4,3,3
15,-69.12754499150431,-105.6,4,4,3
20,-85.29749333058611,-181.7,4,5,3
25,-101.46744166966788,-275.6,4,6,3
30,-117.63739000874968,-394.2,4,7,3
35,-133.80733834783146,-526.6,4,8,3
40,-149.97728668691326,-666.7,4,9,3
45,-166.14723502599506,-808.4,4,10,3
50,-182.31718336507683,-951.8,4,11,3
55,-198.48713170415863,-1095.7,4,12,3
60,-214.65708004324043,-1239.9,4,13,3
65,-230.82702838232223,-1384.5,4,14,3
70,-246.99697672140402,-1529.2,4,15,3
75,-263.1669250604859,-1673.9,4,16,3
80,-279.33687339956765,-1818.5,4,17,3
85,-295.5068217386494,-1962.9,4,18,3
90,-311.67677007773125,-2107.0,4,19,3
95,-327.846718416813,-2259.7,4,20,3
100,-344.0166667558948,-2384.0,4,21,3
1,-21.9268532521955,-48.3,5,1,3
5,-26.943887669585344,-53.1,5,2,3
10,-33.21518069132266,-59.9,5,3,3
15,-39.486473713059965,-66.7,5,4,3
20,-45.757766734797286,-73.5,5,5,3
25,-52.02905975653459,-80.3,5,6,3
30,-58.3003527782719,-87.1,5,7,3
35,-64.57164580000922,-93.9,5,8,3
40,-70.84293882174653,-100.7,5,9,3
45,-77.11423184348384,-107.5,5,10,3
50,-83.38552486522116,-114.3,5,11,3
55,-89.65681788695846,-121.1,5,12,3
60,-95.92811090869577,-127.9,5,13,3
65,-102.19940393043308,-134.7,5,14,3
70,-108.4706969521704,-141.5,5,15,3
75,-114.7419899739077,-148.3,5,16,3
80,-121.01328299564503,-155.1,5,17,3
85,-127.28457601738234,-161.9,5,18,3
90,-133.55586903911967,-168.7,5,19,3
95,-139.82716206085698,-175.5,5,20,3
100,-146.09845508259428,-182.3,5,21,3
1,-22.583607124280515,1.0,1,1,4
5,-34.07407883173444,2.0,1,2,4
10,-48.43716846605184,4.2,1,3,4
15,-62.80025810036924,6.8,1,4,4
20,-77.16334773468665,9.8,1,5,4
25,-91.52643736900407,13.5,1,6,4
30,-105.88952700332146,17.9,1,7,4
35,-120.25261663763885,23.1,1,8,4
40,-134.61570627195627,29.3,1,9,4
45,-148.97879590627366,36.4,1,10,4
50,-163.34188554059108,44.6,1,11,4
55,-177.70497517490847,54.0,1,12,4
60,-192.06806480922586,64.8,1,13,4
65,-206.43115444354328,77.0,1,14,4
70,-220.79424407786067,90.8,1,15,4
75,-235.1573337121781,106.3,1,16,4
80,-249.52042334649548,123.7,1,17,4
85,-263.8835129808129,143.2,1,18,4
90,-278.24660261513026,165.0,1,19,4
95,-292.6096922494477,189.2,1,20,4
100,-306.9727818837651,216.0,1,21,4
1,-26.393169396718783,14.2,2,1,4
5,-38.08001301870887,70.0,2,2,4
10,-52.688567546196474,140.0,2,3,4
15,-67.29712207368408,210.0,2,4,4
20,-81.90567660117169,280.0,2,5,4
25,-96.5142311286593,350.0,2,6,4
30,-111.12278565614692,420.0,2,7,4
35,-125.73134018363452,490.0,2,8,4
40,-140.33989471112213,560.0,2,9,4
45,-154.94844923860975,630.0,2,10,4
50,-169.55700376609735,700.0,2,11,4
55,-184.16555829358495,770.0,2,12,4
60,-198.77411282107258,840.0,2,13,4
65,-213.38266734856018,910.0,2,14,4
70,-227.99122187604777,980.0,2,15,4
75,-242.5997764035354,1050.0,2,16,4
80,-257.208330931023,1120.0,2,17,4
85,-271.8168854585106,1190.0,2,18,4
90,-286.42543998599825,1260.0,2,19,4
95,-301.0339945134858,1330.0,2,20,4
100,-315.64254904097345,1400.0,2,21,4
1,-23.394236084997235,-3.5,3,1,4
5,-26.682974197152706,-13.8,3,2,4
10,-30.79389683734705,-20.6,3,3,4
15,-34.90481947754139,-33.5,3,4,4
20,-39.015742117735726,-44.1,3,5,4
25,-43.12666475793007,-57.9,3,6,4
30,-47.237587398124404,-69.6,3,7,4
35,-51.34851003831875,-83.4,3,8,4
40,-55.45943267851308,-93.2,3,9,4
45,-59.57035531870743,-108.9,3,10,4
50,-63.681277958901774,-116.9,3,11,4
55,-67.7922005990961,-134.4,3,12,4
60,-71.90312323929045,-148.9,3,13,4
65,-76.01404587948478,-159.6,3,14,4
70,-80.12496851967913,-179.7,3,15,4
75,-84.23589115987346,-192.1,3,16,4
80,-88.3468138000678,-202.9,3,17,4
85,-92.45773644026215,-216.7,3,18,4
90,-96.56865908045648,-226.7,3,19,4
95,-100.67958172065083,-244.8,3,20,4
100,-104.79050436084518,-255.3,3,21,4
1,-21.184554520023962,-70.1,4,1,4
5,-24.03937351091337,-1503.3,4,2,4
10,-27.60789724952513,-18.4,4,3,4
15,-31.17642098813689,-10.2,4,4,4
20,-34.74494472674865,-24.4,4,5,4
25,-38.31346846536041,-23.7,4,6,4
30,-41.881992203972175,-121.3,4,7,4
35,-45.450515942583934,-55.3,4,8,4
40,-49.0190396811957,-47.1,4,9,4
45,-52.58756341980746,-144.7,4,10,4
50,-56.15608715841922,-41.3,4,11,4
55,-59.72461089703098,-46.6,4,12,4
60,-63.29313463564274,-53.8,4,13,4
65,-66.8616583742545,-70.2,4,14,4
70,-70.43018211286626,-55.6,4,15,4
75,-73.99870585147802,-66.5,4,16,4
80,-77.5672295900898,-54.8,4,17,4
85,-81.13575332870155,-223.3,4,18,4
90,-84.70427706731331,-38.8,4,19,4
95,-88.27280080592507,-76.2,4,20,4
100,-91.84132454453683,-214.4,4,21,4
1,-22.467916621807444,-0.4,5,1,4
5,-26.17499397268539,-3.3,5,2,4
10,-30.80884066128282,-4.4,5,3,4
15,-35.44268734988025,-5.2,5,4,4
20,-40.07653403847769,-5.2,5,5,4
25,-44.71038072707512,-5.0,5,6,4
30,-49.34422741567255,-4.7,5,7,4
35,-53.97807410426998,-4.2,5,8,4
40,-58.61192079286741,-3.7,5,9,4
45,-63.24576748146484,-3.1,5,10,4
50,-67.87961417006227,-2.6,5,11,4
55,-72.5134608586597,-2.1,5,12,4
60,-77.14730754725713,-1.6,5,13,4
65,-81.78115423585456,-1.1,5,14,4
70,-86.41500092445199,-0.7,5,15,4
75,-91.04884761304942,-0.3,5,16,4
80,-95.68269430164685,0.1,5,17,4
85,-100.31654099024428,0.4,5,18,4
90,-104.95038767884171,0.7,5,19,4
95,-109.58423436743914,0.9,5,20,4
100,-114.21808105603657,1.0,5,21,4
1,-22.52363353335378,3.0,1,1,5
5,-23.096869842905438,9.0,1,2,5
10,-23.813415229845013,17.0,1,3,5
15,-24.529960616784585,19.0,1,4,5
20,-25.24650600372416,19.2,1,5,5
25,-25.963051390663733,18.8,1,6,5
30,-26.679596777603305,18.4,1,7,5
35,-27.396142164542876,18.0,1,8,5
40,-28.112687551482452,17.8,1,9,5
45,-28.829232938422027,17.6,1,10,5
50,-29.5457783253616,17.4,1,11,5
55,-30.26232371230117,17.2,1,12,5
60,-30.978869099240743,17.2,1,13,5
65,-31.69541448618032,17.2,1,14,5
70,-32.41195987311989,17.2,1,15,5
75,-33.12850526005947,17.2,1,16,5
80,-33.84505064699904,17.2,1,17,5
85,-34.56159603393861,17.2,1,18,5
90,-35.278141420878185,17.2,1,19,5
95,-35.99468680781776,17.2,1,20,5
100,-36.711232194757336,17.2,1,21,5
1,-20.153709743598363,-50.9,2,1,5
5,-27.357961743500994,-48.8,2,2,5
10,-36.36327674337929,-46.8,2,3,5
15,-45.36859174325758,-44.0,2,4,5
20,-54.373906743135876,-41.0,2,5,5
25,-63.37922174301417,-38.5,2,6,5
30,-72.38453674289245,-35.4,2,7,5
35,-81.38985174277074,-32.2,2,8,5
40,-90.39516674264904,-29.3,2,9,5
45,-99.40048174252733,-26.4,2,10,5
50,-108.40579674240563,-24.0,2,11,5
55,-117.41111174228391,-21.4,2,12,5
60,-126.4164267421622,-19.3,2,13,5
65,-135.4217417420405,-17.3,2,14,5
70,-144.4270567419188,-50.2,2,15,5
75,-153.43237174179708,-43.3,2,16,5
80,-162.43768674167538,-35.5,2,17,5
85,-171.44300174155367,-28.8,2,18,5
90,-180.44831674143197,-25.6,2,19,5
95,-189.45363174131026,-25.1,2,20,5
100,-198.45894674118856,-24.5,2,21,5
1,-21.593764393504774,-8.8,3,1,5
5,-27.81676593029418,-22.2,3,2,5
10,-35.595517851280945,-13.7,3,3,5
15,-43.3742697722677,-10.7,3,4,5
20,-51.153021693254466,-3.4,3,5,5
25,-58.93177361424123,4.0,3,6,5
30,-66.710525535228,7.6,3,7,5
35,-74.48927745621477,8.7,3,8,5
40,-82.26802937720153,18.9,3,9,5
45,-90.0467812981883,23.2,3,10,5
50,-97.82553321917504,30.0,3,11,5
55,-105.6042851401618,36.0,3,12,5
60,-113.38303706114857,41.0,3,13,5
65,-121.16178898213533,48.9,3,14,5
70,-128.94054090312207,58.5,3,15,5
75,-136.71929282410883,61.0,3,16,5
80,-144.4980447450956,61.8,3,17,5
85,-152.27679666608236,69.1,3,18,5
90,-160.05554858706913,76.0,3,19,5
95,-167.8343005080559,84.3,3,20,5
100,-175.61305242904263,92.6,3,21,5
1,-23.566258696346583,-1400.9,4,1,5
5,-38.53502789506168,-280.5,4,2,5
10,-57.24598939345555,-47.3,4,3,5
15,-75.95695089184943,3.0,4,4,5
20,-94.6679123902433,62.6,4,5,5
25,-113.37887388863717,116.2,4,6,5
30,-132.08983538703103,163.1,4,7,5
35,-150.80079688542492,202.1,4,8,5
40,-169.5117583838188,234.3,4,9,5
45,-188.2227198822127,259.7,4,10,5
50,-206.93368138060652,279.3,4,11,5
55,-225.6446428790004,293.1,4,12,5
60,-244.3556043773943,301.2,4,13,5
65,-263.06656587578817,303.6,4,14,5
70,-281.77752737418206,300.4,4,15,5
75,-300.4884888725759,291.6,4,16,5
80,-319.19945037096977,276.4,4,17,5
85,-337.91041186936366,254.7,4,18,5
90,-356.62137336775754,225.7,4,19,5
95,-375.3323348661514,188.371,4,20,5
100,-394.04329636454526,142.4,4,21,5
1,-22.47419194445362,3.0,5,1,5
5,-29.51021276854748,12.5,5,2,5
10,-38.30523879866481,20.4,5,3,5
15,-47.10026482878213,27.6,5,4,5
20,-55.89529085889945,33.2,5,5,5
25,-64.69031688901677,37.8,5,6,5
30,-73.4853429191341,41.9,5,7,5
35,-82.28036894925141,45.6,5,8,5
40,-91.07539497936874,48.9,5,9,5
45,-99.87042100948605,52.0,5,10,5
50,-108.66544703960338,54.0,5,11,5
55,-117.4604730697207,55.9,5,12,5
60,-126.25549909983803,57.7,5,13,5
65,-135.05052512995536,59.5,5,14,5
70,-143.8455511600727,61.2,5,15,5
75,-152.64057719019002,62.9,5,16,5
80,-161.43560322030734,64.6,5,17,5
85,-170.23062925042467,66.3,5,18,5
90,-179.02565528054197,68.0,5,19,5
95,-187.8206813106593,69.7,5,20,5
100,-196.61570734077662,71.4,5,21,5
1,-21.223691194934123,1.0,1,1,6
5,-25.480027760594222,5.0,1,2,6
10,-30.800448467669348,15.0,1,3,6
15,-36.12086917474448,19.0,1,4,6
20,-41.4412898818196,23.0,1,5,6
25,-46.76171058889473,27.0,1,6,6
30,-52.08213129596986,43.0,1,7,6
35,-57.40255200304498,45.0,1,8,6
40,-62.722972710120104,47.0,1,9,6
45,-68.04339341719523,49.0,1,10,6
50,-73.36381412427036,51.0,1,11,6
55,-78.68423483134548,53.0,1,12,6
60,-84.00465553842061,55.0,1,13,6
65,-89.32507624549574,57.0,1,14,6
70,-94.64549695257087,59.0,1,15,6
75,-99.965917659646,61.0,1,16,6
80,-105.28633836672111,63.0,1,17,6
85,-110.60675907379624,65.0,1,18,6
90,-115.92717978087137,67.0,1,19,6
95,-121.2476004879465,69.0,1,20,6
100,-126.56802119502163,71.0,1,21,6
1,-20.415303035566946,2.0,2,1,6
5,-23.198774304694812,1.0,2,2,6
10,-26.67811339110464,0.0,2,3,6
15,-30.15745247751447,-1.0,2,4,6
20,-33.636791563924305,-2.0,2,5,6
25,-37.11613065033414,-3.0,2,6,6
30,-40.595469736743965,-4.0,2,7,6
35,-44.0748088231538,-5.0,2,8,6
40,-47.55414790956363,-6.0,2,9,6
45,-51.03348699597346,-7.0,2,10,6
50,-54.51282608238329,-8.0,2,11,6
55,-57.99216516879312,-9.0,2,12,6
60,-61.47150425520295,-10.0,2,13,6
65,-64.95084334161278,-11.0,2,14,6
70,-68.4301824280226,-12.0,2,15,6
75,-71.90952151443244,-13.0,2,16,6
80,-75.38886060084228,-14.0,2,17,6
85,-78.8681996872521,-15.0,2,18,6
90,-82.34753877366194,-16.0,2,19,6
95,-85.82687786007176,-17.0,2,20,6
100,-89.3062169464816,-18.0,2,21,6
1,-21.699551710554978,-19.0,3,1,6
5,-27.209897843754934,-24.4,3,2,6
10,-34.09783051025488,-28.1,3,3,6
15,-40.98576317675483,-33.8,3,4,6
20,-47.87369584325478,-36.4,3,5,6
25,-54.761628509754715,-35.6,3,6,6
30,-61.649561176254664,-35.4,3,7,6
35,-68.53749384275461,-34.2,3,8,6
40,-75.42542650925456,-32.7,3,9,6
45,-82.31335917575451,-32.0,3,10,6
50,-89.20129184225445,-28.9,3,11,6
55,-96.0892245087544,-27.9,3,12,6
60,-102.97715717525435,-27.1,3,13,6
65,-109.8650898417543,-34.3,3,14,6
70,-116.75302250825425,-37.4,3,15,6
75,-123.6409551747542,-38.1,3,16,6
80,-130.52888784125417,-39.2,3,17,6
85,-137.4168205077541,-41.8,3,18,6
90,-144.30475317425405,-42.5,3,19,6
95,-151.19268584075402,-43.3,3,20,6
100,-158.08061850725394,-43.0,3,21,6
1,-20.548088422991242,-8.7,4,1,6
5,-25.42022217270101,-12.6,4,2,6
10,-31.510389359838218,-19.1,4,3,6
15,-37.600556546975426,-25.3,4,4,6
20,-43.69072373411264,-31.4,4,5,6
25,-49.78089092124985,-37.4,4,6,6
30,-55.871058108387054,-43.3,4,7,6
35,-61.961225295524265,-49.1,4,8,6
40,-68.05139248266147,-54.8,4,9,6
45,-74.14155966979868,-60.2,4,10,6
50,-80.2317268569359,-65.5,4,11,6
55,-86.3218940440731,-70.6,4,12,6
60,-92.4120612312103,-75.6,4,13,6
65,-98.50222841834751,-80.4,4,14,6
70,-104.59239560548473,-85.0,4,15,6
75,-110.68256279262194,-89.4,4,16,6
80,-116.77272997975915,-93.5,4,17,6
85,-122.86289716689636,-97.5,4,18,6
90,-128.9530643540336,-101.2,4,19,6
95,-135.0432315411708,-104.5,4,20,6
100,-141.133398728308,-107.6,4,21,6
1,-22.010191063413934,-12.5,5,1,6
5,-26.132912148143625,-12.4,5,2,6
10,-31.286313504055737,-10.9,5,3,6
15,-36.43971485996785,-9.0,5,4,6
20,-41.59311621587997,-7.3,5,5,6
25,-46.74651757179208,-5.8,5,6,6
30,-51.89991892770419,-4.5,5,7,6
35,-57.05332028361631,-3.2,5,8,6
40,-62.20672163952842,-2.2,5,9,6
45,-67.36012299544053,-1.4,5,10,6
50,-72.51352435135264,-0.5,5,11,6
55,-77.66692570726475,0.5,5,12,6
60,-82.82032706317686,1.5,5,13,6
65,-87.97372841908897,2.6,5,14,6
70,-93.12712977500111,3.5,5,15,6
75,-98.28053113091322,5.2,5,16,6
80,-103.43393248682533,7.0,5,17,6
85,-108.58733384273744,8.1,5,18,6
90,-113.74073519864955,8.7,5,19,6
95,-118.89413655456165,7.8,5,20,6
100,-124.04753791047376,6.3,5,21,6
1,-22.30992052924524,1.0,1,1,7
5,-30.096799493733897,3.2,1,2,7
10,-39.83039819934472,10.0,1,3,7
15,-49.563996904955545,19.2,1,4,7
20,-59.29759561056636,32.0,1,5,7
25,-69.03119431617719,49.0,1,6,7
30,-78.76479302178801,72.0,1,7,7
35,-88.49839172739884,101.2,1,8,7
40,-98.23199043300966,138.0,1,9,7
45,-107.96558913862047,182.0,1,10,7
50,-117.6991878442313,233.2,1,11,7
55,-127.43278654984212,292.0,1,12,7
60,-137.16638525545292,358.0,1,13,7
65,-146.89998396106375,432.0,1,14,7
70,-156.63358266667458,515.2,1,15,7
