x,y,machine,trial,y_pred,subject
26.7,-276.9,1,5,-267.0,4
46.7,-489.7,2,1,1623.5,4
67.9,-705.5,2,2,-724.1,4
56.4,-587.2,2,3,-601.6,4
70.9,-736.4,2,4,718.7,4
53.3,-558.4,2,5,569.8,4
39.6,-410.6,3,1,361.4,4
55.8,-575.1,3,2,-576.8,4
98.9,-1014.6,3,3,-987.9,4
94.0,-963.3,3,4,964.4,4
39.0,-404.6,3,5,400.0,4
84.7,-818.1,4,1,853.4,4
9.3,-95.8,4,2,92.4,4
74.9,-724.2,4,3,751.7,4
58.4,-565.8,4,4,595.8,4
60.0,-580.3,4,5,569.9,4
65.3,-648.2,5,1,693.2,4
35.5,-355.6,5,2,361.5,4
82.3,-816.1,5,3,840.0,4
41.7,-416.5,5,4,432.2,4
5.9,-66.8,5,5,0.0,4
54.9,-500.6,1,1,0.1,5
76.2,-695.0,1,2,35.6,5
48.2,-441.6,1,3,-402.4,5
47.8,-435.6,1,4,436.2,5
7.8,-74.6,1,5,0.0,5
71.3,-745.9,2,1,0.0,5
10.9,-121.4,2,2,0.0,5
54.3,-568.2,2,3,5.4,5
50.2,-527.2,2,4,541.8,5
35.9,-381.2,2,5,0.0,5
94.0,-926.6,3,1,1240.0,5
79.9,-786.7,3,2,749.1,5
8.7,-93.3,3,3,0.0,5
10.0,-104.8,3,4,0.0,5
89.5,-880.2,3,5,898.5,5
54.8,-537.0,4,1,547.7,5
2.3,-27.5,4,2,0.0,5
17.7,-178.2,4,3,0.0,5
26.8,-267.7,4,4,-269.2,5
45.9,-449.0,4,5,-457.0,5
47.5,-504.1,5,1,0.0,5
14.6,-155.6,5,2,0.0,5
99.4,-1050.0,5,3,1020.5,5
74.0,-784.2,5,4,-766.0,5
5.8,-65.4,5,5,0.0,5
16.9,-186.2,1,1,0.2,6
79.5,-847.2,1,2,5673.6,6
26.8,-289.5,1,3,-269.6,6
65.3,-697.3,1,4,-721.7,6
13.1,-146.9,1,5,-144.8,6
96.3,-1065.6,2,1,929.7,6
45.2,-504.5,2,2,0.0,6
69.3,-769.8,2,3,735.1,6
80.6,-893.2,2,4,857.8,6
18.5,-210.9,2,5,0.0,6
33.2,-304.7,3,1,0.0,6
12.6,-110.7,3,2,121.4,6
35.1,-321.6,3,3,321.1,6
27.5,-252.4,3,4,-252.5,6
61.1,-565.2,3,5,661.1,6
90.3,-886.3,4,1,1021.4,6
12.1,-110.7,4,2,108.9,6
55.0,-536.1,4,3,-547.5,6
32.1,-309.4,4,4,-294.8,6
7.2,-63.6,4,5,0.0,6
8.2,-83.5,5,1,0.0,6
45.3,-455.7,5,2,505.1,6
54.9,-553.8,5,3,534.8,6
22.5,-227.4,5,4,0.0,6
90.2,-905.9,5,5,902.4,6
65.7,-643.2,1,1,10.2,7
81.7,-799.0,1,2,12.8,7
62.5,-610.4,1,3,-637.5,7
13.9,-136.2,1,4,143.1,7
15.7,-153.1,1,5,0.0,7
7.8,-84.9,2,1,0.0,7
96.7,-1064.2,2,2,1021.3,7
35.2,-386.8,2,3,-385.8,7
79.4,-875.4,2,4,-857.8,7
1.6,-16.7,2,5,0.0,7
28.0,-292.4,3,1,0.0,7
6.8,-70.4,3,2,0.0,7
13.5,-140.3,3,3,0.0,7
9.0,-92.4,3,4,102.0,7
60.9,-637.4,3,5,653.8,7
89.3,-973.8,4,1,964.7,7
77.7,-847.7,4,2,851.8,7
75.3,-822.7,4,3,820.2,7
22.1,-249.1,4,4,242.1,7
2.7,-36.8,4,5,0.0,7
41.9,-406.9,5,1,0.0,7
81.0,-788.2,5,2,792.0,7
43.9,-428.0,5,3,422.9,7
5.4,-51.6,5,4,0.0,7
60.6,-589.6,5,5,635.8,7
12.5,-117.7,1,1,21.0,8
6.2,-55.7,1,2,38.1,8
16.2,-154.4,1,3,153.7,8
4.5,-39.1,1,4,-45.9,8
94.7,-941.8,1,5,10.2,8
22.4,-203.9,2,1,247.6,8
14.2,-126.9,2,2,0.0,8
75.3,-701.6,2,3,-749.4,8
91.9,-859.6,2,4,811.7,8
8.0,-68.5,2,5,0.0,8
71.5,-682.7,3,1,0.0,8
37.3,-352.5,3,2,351.1,8
79.6,-759.7,3,3,721.8,8
2.8,-21.8,3,4,0.0,8
98.6,-941.5,3,5,982.7,8
60.7,-610.9,4,1,567.8,8
77.3,-778.1,4,2,741.7,8
51.7,-519.8,4,3,521.8,8
99.4,-1001.7,4,4,988.8,8
28.4,-284.4,4,5,-269.8,8
6.1,-65.7,5,1,5.9,8
95.4,-983.5,5,2,942.8,8
78.6,-809.1,5,3,766.8,8
81.4,-839.8,5,4,814.1,8
6.3,-68.3,5,5,67.8,8
31.2,-317.8,1,1,1.8,9
93.8,-937.0,1,2,0.0,9
25.4,-259.6,1,3,-257.2,9
59.3,-594.4,1,4,-601.7,9
52.6,-529.0,1,5,527.2,9
19.5,-193.8,2,1,171.5,9
10.8,-111.1,2,2,-106.8,9
27.9,-273.6,2,3,271.8,9
59.2,-573.9,2,4,-588.8,9
41.9,-409.7,2,5,419.0,9
75.3,-794.4,3,1,0.0,9
59.8,-631.2,3,2,-711.8,9
21.6,-231.5,3,3,0.0,9
13.1,-141.7,3,4,143.8,9
89.9,-946.5,3,5,1021.7,9
37.2,-353.5,4,1,337.8,9
78.7,-753.9,4,2,-849.4,9
2.2,-17.2,4,3,0.0,9
3.5,-27.3,4,4,1.1,9
77.4,-744.4,4,5,749.0,9
40.3,-401.1,5,1,337.1,9
84.3,-848.0,5,2,812.9,9
79.9,-803.5,5,3,766.8,9
52.1,-521.0,5,4,-521.0,9
48.4,-481.7,5,5,495.0,9
50.3,-473.0,1,1,1.2,10
63.7,-599.4,1,2,1214.0,10
79.6,-750.9,1,3,-751.6,10
86.8,-820.0,1,4,-825.2,10
21.8,-202.9,1,5,190.2,10
48.9,-474.6,2,1,2.4,10
33.4,-324.5,2,2,335.6,10
64.6,-625.8,2,3,-602.8,10
96.9,-937.9,2,4,942.7,10
51.1,-495.3,2,5,0.0,10
48.5,-533.0,3,1,495.3,10
27.6,-302.0,3,2,-291.8,10
60.5,-662.7,3,3,-592.5,10
0.5,-7.1,3,4,0.0,10
60.9,-667.1,3,5,0.0,10
24.7,-253.6,4,1,196.0,10
67.2,-697.4,4,2,0.0,10
16.7,-169.3,4,3,172.8,10
59.2,-614.3,4,4,649.8,10
36.2,-372.1,4,5,-382.8,10
66.6,-644.5,5,1,12.7,10
48.2,-464.1,5,2,-521.8,10
61.0,-589.2,5,3,0.0,10
47.9,-460.4,5,4,460.8,10
67.5,-652.5,5,5,-653.2,10
85.3,-915.8,1,1,0.7,11
55.0,-588.3,1,2,5.0,11
59.9,-639.9,1,3,-632.4,11
57.5,-613.7,1,4,-614.5,11
68.7,-735.8,1,5,-724.1,11
32.3,-343.1,2,1,0.0,11
74.3,-772.9,2,2,743.1,11
26.7,-283.7,2,3,287.9,11
17.3,-187.0,2,4,0.0,11
89.5,-928.9,2,5,957.5,11
13.0,-123.0,3,1,0.0,11
12.6,-119.7,3,2,117.4,11
16.6,-160.5,3,3,166.0,11
35.5,-346.7,3,4,371.8,11
99.4,-981.0,3,5,995.0,11
82.6,-801.1,4,1,826.0,11
28.7,-281.6,4,2,291.8,11
84.7,-822.9,4,3,814.8,11
35.3,-344.6,4,4,346.2,11
28.2,-276.2,4,5,-277.8,11
84.4,-875.4,5,1,821.3,11
21.7,-232.3,5,2,0.0,11
4.5,-52.2,5,3,0.0,11
55.3,-576.1,5,4,8.7,11
68.1,-709.1,5,5,732.4,11
33.5,-344.7,1,1,1.2,12
79.1,-820.7,1,2,112.2,12
9.9,-96.0,1,3,90.3,12
69.9,-724.2,1,4,-721.0,12
98.7,-1025.6,1,5,1021.3,12
79.6,-822.9,2,1,637.1,12
51.3,-531.8,2,2,-541.4,12
44.8,-463.0,2,3,0.0,12
6.8,-71.5,2,4,0.0,12
2.3,-23.2,2,5,0.0,12
75.3,-702.7,3,1,817.0,12
86.9,-811.9,3,2,912.0,12
66.8,-622.9,3,3,641.8,12
30.0,-280.2,3,4,0.0,12
38.8,-362.5,3,5,351.8,12
22.7,-212.8,4,1,0.0,12
69.2,-653.2,4,2,5.2,12
24.7,-230.1,4,3,223.0,12
11.2,-103.1,4,4,-106.8,12
29.4,-273.4,4,5,269.8,12
3.0,-28.9,5,1,0.0,12
62.2,-597.6,5,2,567.8,12
37.5,-363.1,5,3,351.8,12
70.7,-680.8,5,4,715.0,12
77.5,-746.7,5,5,735.0,12
9.2,-81.8,1,1,1.7,13
44.1,-410.3,1,2,1936.9,13
12.6,-113.6,1,3,-153.6,13
90.6,-852.2,1,4,818.4,13
99.9,-939.0,1,5,-948.9,13
26.4,-278.7,2,1,0.0,13
77.1,-801.9,2,2,-849.2,13
90.1,-937.6,2,3,890.1,13
38.7,-404.7,2,4,-419.8,13
20.5,-220.5,2,5,215.0,13
6.5,-66.8,3,1,0.0,13
6.3,-64.1,3,2,62.7,13
95.1,-1014.5,3,3,955.8,13
61.5,-657.7,3,4,-711.8,13
38.8,-413.6,3,5,0.0,13
27.6,-302.8,4,1,0.0,13
34.7,-375.8,4,2,-382.8,13
94.2,-1010.9,4,3,-1032.4,13
7.5,-87.4,4,4,0.0,13
91.8,-986.4,4,5,964.8,13
53.3,-538.2,5,1,0.0,13
34.9,-353.7,5,2,377.7,13
10.3,-104.5,5,3,0.0,13
59.0,-594.2,5,4,-624.0,13
41.6,-420.5,5,5,435.8,13
15.3,-149.6,1,1,2.1,14
87.0,-869.9,1,2,0.0,14
85.3,-852.1,1,3,852.1,14
97.3,-972.0,1,4,-973.0,14
46.3,-460.9,1,5,-463.0,14
64.5,-636.9,2,1,4.0,14
25.3,-251.9,2,2,0.0,14
79.3,-783.3,2,3,792.1,14
42.7,-422.4,2,4,427.0,14
41.0,-405.4,2,5,410.0,14
0.2,-0.8,3,1,2.0,14
76.2,-831.1,3,2,760.8,14
40.0,-433.2,3,3,40.0,14
31.9,-344.7,3,4,0.0,14
82.4,-895.9,3,5,824.0,14
34.9,-311.5,4,1,0.0,14
34.1,-304.4,4,2,308.4,14
54.0,-480.8,4,3,0.0,14
19.1,-171.0,4,4,-190.4,14
7.5,-69.0,4,5,0.0,14
13.8,-132.5,5,1,0.0,14
57.4,-542.5,5,2,0.0,14
94.7,-891.7,5,3,-947.0,14
92.3,-868.9,5,4,912.0,14
52.1,-492.5,5,5,493.2,14
98.0,-1062.1,1,1,0.0,15
29.0,-308.1,1,2,5.7,15
4.2,-35.8,1,3,41.8,15
17.5,-180.6,1,4,-154.5,15
96.3,-1044.3,1,5,-1051.7,15
18.1,-171.9,2,1,162.9,15
12.4,-117.2,2,2,0.0,15
86.4,-841.3,2,3,964.8,15
53.6,-519.5,2,4,-521.8,15
24.2,-232.5,2,5,0.0,15
11.2,-115.5,3,1,21.6,15
90.5,-967.4,3,2,895.2,15
69.1,-735.8,3,3,-724.8,15
72.1,-770.2,3,4,760.2,15
23.6,-248.5,3,5,0.0,15
46.9,-450.5,4,1,-457.9,15
53.6,-514.9,4,2,-519.5,15
45.0,-431.0,4,3,-435.0,15
44.1,-424.6,4,4,422.9,15
56.0,-536.6,4,5,532.0,15
86.7,-862.3,5,1,851.4,15
48.1,-473.3,5,2,-469.9,15
55.4,-548.0,5,3,-552.8,15
52.4,-517.4,5,4,-526.0,15
87.8,-871.9,5,5,879.4,15
43.3,-427.1,1,1,2.1,16
99.2,-974.6,1,2,9.9,16
79.4,-782.2,1,3,-766.8,16
37.5,-370.0,1,4,-395.0,16
8.4,-84.9,1,5,-84.2,16
26.6,-271.5,2,1,267.2,16
18.3,-183.9,2,2,183.0,16
86.8,-911.3,2,3,873.8,16
7.5,-71.7,2,4,0.0,16
60.0,-627.4,2,5,0.0,16
33.9,-323.3,3,1,0.0,16
62.6,-598.5,3,2,-624.4,16
17.5,-161.8,3,3,0.0,16
37.0,-350.3,3,4,351.7,16
15.8,-144.6,3,5,151.4,16
90.6,-889.3,4,1,906.0,16
50.3,-495.6,4,2,-495.8,16
25.7,-256.7,4,3,0.0,16
99.2,-972.3,4,4,982.8,16
34.4,-343.1,4,5,331.2,16
40.3,-348.6,5,1,398.7,16
64.3,-560.9,5,2,-611.8,16
64.2,-560.8,5,3,611.8,16
50.1,-437.4,5,4,493.7,16
74.8,-655.0,5,5,-737.2,16
27.7,-295.3,1,1,1.2,17
88.2,-921.8,1,2,35.6,17
34.7,-367.1,1,3,-413.1,17
69.0,-724.8,1,4,-734.0,17
80.6,-844.4,1,5,819.7,17
38.3,-391.9,2,1,14.1,17
84.5,-863.8,2,2,917.5,17
72.9,-746.4,2,3,751.7,17
17.8,-186.0,2,4,0.0,17
89.6,-917.0,2,5,935.2,17
89.7,-921.3,3,1,917.1,17
71.5,-732.3,3,2,-735.0,17
2.9,-21.0,3,3,0.0,17
56.0,-571.2,3,4,0.0,17
31.0,-313.4,3,5,345.0,17
68.0,-595.1,4,1,724.8,17
61.3,-537.6,4,2,649.7,17
21.1,-189.5,4,3,0.0,17
13.4,-124.0,4,4,0.0,17
58.8,-516.9,4,5,-611.4,17
83.2,-841.3,5,1,521.4,17
41.7,-423.7,5,2,435.1,17
62.9,-636.8,5,3,547.4,17
40.2,-409.0,5,4,399.8,17
74.6,-754.3,5,5,854.7,17
62.9,-713.3,1,1,1.7,18
30.9,-354.1,1,2,221.7,18
43.7,-494.9,1,3,-521.2,18
51.0,-577.2,1,4,-565.0,18
63.2,-716.1,1,5,-721.6,18
76.5,-804.8,2,1,12.6,18
25.4,-272.6,2,2,291.2,18
82.0,-861.0,2,3,835.7,18
32.3,-345.0,2,4,-395.9,18
35.0,-372.0,2,5,360.0,18
100.0,-931.8,3,1,0.0,18
36.8,-345.8,3,2,377.2,18
98.2,-911.3,3,3,924.4,18
22.3,-211.5,3,4,-236.7,18
74.3,-693.2,3,5,-743.3,18
24.9,-230.6,4,1,344.1,18
33.4,-310.6,4,2,-316.4,18
98.0,-919.9,4,3,912.0,18
76.7,-717.4,4,4,749.7,18
61.7,-577.7,4,5,-632.8,18
59.3,-620.4,5,1,-547.8,18
97.7,-1019.8,5,2,924.9,18
21.7,-229.6,5,3,196.4,18
51.5,-539.5,5,4,541.5,18
84.7,-885.2,5,5,811.2,18
46.8,-470.4,1,1,0.1,19
76.8,-768.6,1,2,-780.4,19
1.3,-19.8,1,3,1.3,19
6.4,-70.6,1,4,0.0,19
48.9,-492.5,1,5,490.1,19
64.0,-633.2,2,1,40.0,19
33.6,-329.0,2,2,16.8,19
44.5,-439.1,2,3,441.0,19
20.8,-200.9,2,4,-206.8,19
88.2,-874.9,2,5,872.8,19
67.5,-710.6,3,1,2.0,19
47.3,-499.3,3,2,0.0,19
50.1,-528.3,3,3,5.1,19
26.6,-278.8,3,4,-283.8,19
82.9,-876.8,3,5,-906.8,19
34.3,-346.3,4,1,0.0,19
29.9,-301.9,4,2,292.1,19
0.6,-12.3,4,3,0.0,19
64.6,-645.6,4,4,-693.8,19
7.0,-75.8,4,5,0.0,19
29.3,-290.1,5,1,0.0,19
40.9,-405.9,5,2,-421.7,19
29.3,-290.1,5,3,290.1,19
96.1,-948.2,5,4,942.8,19
85.7,-846.9,5,5,902.8,19
46.3,-417.2,1,1,11.5,20
29.1,-255.9,1,2,220.7,20
87.4,-789.8,1,3,-1154.8,20
59.9,-539.9,1,4,-521.7,20
50.2,-451.5,1,5,-451.2,20
51.1,-456.5,2,1,460.4,20
69.6,-624.8,2,2,569.6,20
96.7,-867.8,2,3,841.4,20
62.8,-562.4,2,4,566.4,20
49.6,-445.1,2,5,445.6,20
96.9,-955.9,3,1,868.5,20
89.4,-880.8,3,2,935.8,20
96.1,-944.8,3,3,948.2,20
67.1,-659.5,3,4,-651.7,20
41.5,-407.7,3,5,-372.5,20
95.5,-889.6,4,1,1047.5,20
24.9,-227.6,4,2,0.0,20
73.2,-681.8,4,3,693.7,20
23.1,-210.5,4,4,-215.2,20
22.2,-203.0,4,5,-204.4,20
79.8,-860.1,5,1,766.4,20
13.6,-154.4,5,2,-123.8,20
48.9,-530.4,5,3,-818.7,20
58.2,-627.4,5,4,-611.8,20
13.3,-151.4,5,5,-151.3,20
51,-540.1,1,1,10.0,21
28,-301.0,1,2,162.8,21
29,-309.5,1,3,290.9,21
66,-700.0,1,4,-693.4,21
85,-897.3,1,5,-851.5,21
51,-517.8,2,1,51.0,21
23,-235.6,2,2,0.0,21
96,-968.2,2,3,1248.0,21
51,-515.9,2,4,-517.8,21
82,-828.7,2,5,828.1,21
67,-605.5,3,1,322.0,21
36,-324.2,3,2,360.0,21
1,-7.8,3,3,5.0,21
5,-43.8,3,4,21.0,21
7,-61.5,3,5,54.2,21
73,-713.5,4,1,12.7,21
50,-488.3,4,2,-541.0,21
38,-370.2,4,3,351.7,21
0,4.2,4,4,0.0,21
53,-516.4,4,5,0.0,21
2,-13.2,5,1,16.2,21
54,-507.6,5,2,542.8,21
66,-619.8,5,3,6.4,21
41,-382.9,5,4,-413.2,21
55,-515.7,5,5,530.5,21
99,-956.9,1,1,99.0,22
40,-386.1,1,2,1640.0,22
79,-762.5,1,3,-749.3,22
50,-482.6,1,4,-495.2,22
75,-723.9,1,5,-731.5,22
62,-616.8,2,1,5.7,22
93,-928.1,2,2,893.2,22
27,-264.1,2,3,0.0,22
8,-74.7,2,4,16.2,22
9,-84.2,2,5,0.0,22
38,-372.0,3,1,0.0,22
47,-464.3,3,2,451.7,22
88,-873.7,3,3,872.8,22
75,-742.4,3,4,723.9,22
16,-151.3,3,5,0.0,22
36,-364.0,4,1,361.6,22
44,-444.3,4,2,441.6,22
48,-484.7,4,3,469.6,22
65,-655.0,4,4,652.4,22
41,-413.4,4,5,395.2,22
10,-97.3,5,1,0.0,22
45,-465.1,5,2,445.5,22
98,-1020.4,5,3,995.2,22
76,-787.1,5,4,775.2,22
29,-297.9,5,5,-292.2,22
94,-954.4,1,1,1.0,23
68,-692.2,1,2,893.6,23
45,-459.8,1,3,-450.5,23
94,-951.4,1,4,954.4,23
22,-230.9,1,5,-224.8,23
19,-201.8,2,1,171.1,23
94,-975.6,2,2,898.6,23
89,-923.4,2,3,892.1,23
55,-572.5,2,4,-611.8,23
46,-480.3,2,5,462.6,23
63,-644.2,3,1,0.0,23
0,2.2,3,2,0.0,23
66,-676.8,3,3,0.0,23
45,-458.8,3,4,0.0,23
84,-859.8,3,5,818.4,23
51,-536.7,4,1,0.0,23
11,-121.8,4,2,21.9,23
32,-338.3,4,3,0.0,23
56,-586.1,4,4,580.4,23
82,-855.3,4,5,849.8,23
64,-646.7,5,1,651.6,23
92,-929.1,5,2,964.8,23
60,-604.2,5,3,619.8,23
98,-991.5,5,4,98.2,23
7,-67.5,5,5,0.2,23
15,-144.2,1,1,30.0,24
19,-182.8,1,2,169.4,24
64,-611.3,1,3,0.0,24
5,-48.4,1,4,-54.5,24
43,-408.8,1,5,-374.8,24
69,-764.6,2,1,465.1,24
88,-977.7,2,2,1248.8,24
93,-1030.9,2,3,1035.1,24
29,-319.6,2,4,-269.8,24
63,-697.2,2,5,-610.7,24
4,-38.8,3,1,0.0,24
5,-50.5,3,2,5.0,24
88,-809.5,3,3,0.0,24
23,-213.8,3,4,0.0,24
82,-753.8,3,5,766.4,24
99,-1021.0,4,1,1099.9,24
91,-938.5,4,2,1033.1,24
40,-408.4,4,3,0.0,24
5,-47.3,4,4,-54.5,24
98,-1009.8,4,5,-988.8,24
40,-411.3,5,1,400.0,24
59,-608.3,5,2,-637.8,24
19,-190.7,5,3,-200.2,24
71,-733.7,5,4,735.1,24
58,-598.9,5,5,-602.8,24
76,-725.3,1,1,21.0,25
66,-630.0,1,2,542.6,25
62,-593.3,1,3,-594.8,25
50,-478.6,1,4,-465.0,25
13,-127.0,1,5,0.0,25
22,-231.3,2,1,121.4,25
86,-885.7,2,2,811.6,25
18,-191.7,2,3,-183.6,25
14,-149.5,2,4,161.0,25
89,-917.4,2,5,902.1,25
99,-968.9,3,1,982.7,25
13,-118.0,3,2,126.0,25
44,-425.5,3,3,0.0,25
21,-196.0,3,4,220.2,25
25,-237.6,3,5,-247.5,25
64,-581.3,4,1,610.4,25
31,-277.0,4,2,-288.0,25
5,-36.4,4,3,0.0,25
62,-564.9,4,4,-569.3,25
47,-425.9,4,5,441.6,25
87,-901.6,5,1,890.0,25
10,-97.5,5,2,0.0,25
14,-140.2,5,3,-141.0,25
85,-880.8,5,4,874.8,25
61,-630.4,5,5,-566.8,25
17,-182.2,1,1,4.0,26
40,-423.8,1,2,0.0,26
73,-774.1,1,3,8.2,26
51,-541.8,1,4,-547.8,26
5,-54.1,1,5,0.0,26
9,-90.2,2,1,81.0,26
96,-949.8,2,2,912.8,26
29,-287.6,2,3,271.1,26
42,-415.5,2,4,421.8,26
38,-376.9,2,5,382.4,26
97,-932.1,3,1,964.3,26
61,-586.2,3,2,567.8,26
33,-315.2,3,3,0.0,26
41,-394.1,3,4,406.9,26
24,-229.0,3,5,216.8,26
56,-582.5,4,1,0.0,26
10,-98.6,4,2,0.0,26
18,-182.5,4,3,-176.8,26
1,-2.9,4,4,0.0,26
63,-658.0,4,5,-632.8,26
1,-19.2,5,1,1.2,26
82,-823.1,5,2,-849.8,26
48,-484.4,5,3,-495.8,26
8,-87.0,5,4,-76.8,26
16,-166.6,5,5,160.8,26
31,-309.0,1,1,1.0,27
9,-89.3,1,2,-27.0,27
47,-465.6,1,3,-547.0,27
56,-553.0,1,4,-547.8,27
86,-849.0,1,5,-849.0,27
24,-231.7,2,1,-240.0,27
71,-707.1,2,2,-700.0,27
4,-30.7,2,3,-39.0,27
62,-616.4,2,4,-619.0,27
11,-102.0,2,5,-106.0,27
37,-370.2,3,1,-362.0,27
30,-300.7,3,2,-297.0,27
45,-447.5,3,3,-450.0,27
51,-506.4,3,4,-513.0,27
10,-105.8,3,5,-100.0,27
47,-487.2,4,1,-465.6,27
47,-488.1,4,2,-487.2,27
18,-188.0,4,3,-180.8,27
69,-717.0,4,4,-700.0,27
62,-643.9,4,5,-632.0,27
63,-642.1,5,1,-664.0,27
87,-879.2,5,2,-872.0,27
87,-880.1,5,3,-879.2,27
25,-257.4,5,4,-257.5,27
54,-550.0,5,5,-547.0,27
74,-710.2,1,1,-1.0,28
66,-631.4,1,2,-637.8,28
68,-652.4,1,3,-651.8,28
26,-247.1,1,4,-267.8,28
89,-856.4,1,5,-849.8,28
7,-71.6,2,1,-62.1,28
42,-442.2,2,2,-406.8,28
23,-240.6,2,3,-228.8,28
93,-981.9,2,4,-912.8,28
47,-496.3,2,5,-521.8,28
60,-648.1,3,1,-611.8,28
9,-89.8,3,2,-93.8,28
77,-832.5,3,3,-813.8,28
67,-723.2,3,4,-724.8,28
13,-136.0,3,5,-131.8,28
30,-309.0,4,1,-325.0,28
59,-604.1,4,2,-637.8,28
16,-166.6,4,3,-176.0,28
96,-983.7,4,4,-1021.6,28
26,-268.2,4,5,-266.8,28
96,-881.4,5,1,-964.8,28
32,-298.3,5,2,-325.2,28
30,-279.6,5,3,-292.0,28
21,-198.6,5,4,-211.0,28
75,-689.0,5,5,-813.8,28
55,-532.5,1,1,55.0,29
52,-505.2,1,2,-532.5,29
98,-954.3,1,3,-964.0,29
73,-709.5,1,4,-732.1,29
35,-339.1,1,5,-352.5,29
62,-617.7,2,1,-564.8,29
87,-867.1,2,2,-879.4,29
60,-598.3,2,3,-600.0,29
17,-170.1,2,4,-170.8,29
18,-183.2,2,5,-180.2,29
73,-715.0,3,1,-731.8,29
94,-919.3,3,2,-924.8,29
78,-763.1,3,3,-766.8,29
33,-327.9,3,4,-325.8,29
76,-743.4,3,5,-781.0,29
93,-934.7,4,1,-912.8,29
1,-18.5,4,2,-10.0,29
2,-28.1,4,3,-37.0,29
2,-28.1,4,4,-28.1,29
40,-408.3,4,5,-395.0,29
86,-817.4,5,1,-857.1,29
21,-199.9,5,2,-215.2,29
13,-124.3,5,3,-116.8,29
96,-909.9,5,4,-964.8,29
48,-458.2,5,5,-473.8,29
72,-754.2,1,1,1.0,30
66,-691.2,1,2,-721.8,30
29,-306.7,1,3,-316.2,30
44,-463.7,1,4,-457.8,30
52,-545.6,1,5,-547.8,30
93,-896.1,2,1,-849.7,30
83,-799.3,2,2,-811.1,30
54,-524.6,2,3,-547.8,30
90,-868.4,2,4,-873.1,30
28,-274.5,2,5,-301.8,30
25,-258.0,3,1,-215.8,30
50,-519.4,3,2,-521.0,30
29,-298.5,3,3,-306.7,30
6,-59.7,3,4,-54.8,30
38,-394.9,3,5,-382.0,30
32,-321.3,4,1,-325.8,30
17,-166.4,4,2,-170.0,30
22,-218.2,4,3,-215.8,30
8,-75.9,4,4,-79.8,30
26,-261.0,4,5,-267.8,30
0,9.6,5,1,0.0,30
