x,y,machine,trial,y_pred,subject
4.3,24.2,3,2,-1.0,7
64.9,-98.2,3,3,-98.0,7
0.3,32.0,3,4,2.2,7
90.5,-151.1,3,5,-131.0,7
69.5,13.3,4,1,-105.0,7
99.1,-19.8,4,2,-42.0,7
52.9,32.6,4,3,-10.0,7
49.6,35.4,4,4,37.0,7
45.9,39.7,4,5,38.8,7
20.0,-24.9,5,1,-1.0,7
54.1,-84.9,5,2,-66.0,7
87.1,-139.5,5,3,-153.0,7
76.8,-126.2,5,4,-120.0,7
38.3,-56.8,5,5,-49.0,7
97.7,-142.0,1,1,0.0,8
14.7,-11.9,1,2,-21.0,8
85.8,-122.2,1,3,-131.0,8
81.4,-116.2,1,4,-116.0,8
1.5,9.1,1,5,-1.0,8
27.8,26.8,2,1,-39.0,8
7.2,70.2,2,2,-0.0,8
34.0,16.7,2,3,-1.0,8
40.4,2.3,2,4,-0.0,8
81.6,-84.2,2,5,-116.0,8
96.7,-103.0,3,1,-142.0,8
44.5,4.9,3,2,-21.0,8
29.9,37.2,3,3,25.8,8
50.6,-4.7,3,4,-3.0,8
60.8,-28.1,3,5,-39.0,8
68.4,-91.1,4,1,-66.0,8
51.2,-60.8,4,2,-3.0,8
29.3,-19.5,4,3,-0.0,8
63.4,-83.6,4,4,-66.0,8
40.7,-38.3,4,5,-41.0,8
49.6,10.9,5,1,-49.0,8
97.2,-36.5,5,2,-88.0,8
55.6,3.3,5,3,-10.0,8
19.3,39.0,5,4,-21.0,8
58.9,0.3,5,5,-0.0,8
63.6,-148.5,1,1,-0.0,9
9.8,-39.7,1,2,-22.0,9
97.5,-216.8,1,3,-229.0,9
70.0,-162.3,1,4,-156.0,9
74.1,-169.6,1,5,-168.0,9
16.1,44.6,2,1,-35.0,9
74.2,-77.5,2,2,-169.0,9
85.2,-98.0,2,3,-88.0,9
58.7,-44.3,2,4,-54.0,9
74.6,-76.5,2,5,-78.0,9
21.8,-117.6,3,1,-21.0,9
29.2,-136.6,3,2,-145.0,9
36.9,-157.6,3,3,-155.0,9
93.9,-307.4,3,4,-325.0,9
12.7,-93.0,3,5,-66.0,9
4.2,-23.2,4,1,-10.0,9
67.3,-187.0,4,2,-154.0,9
33.1,-98.7,4,3,-151.0,9
50.7,-144.5,4,4,-140.0,9
86.2,-239.1,4,5,-229.0,9
11.2,-48.3,5,1,-66.0,9
41.2,-102.4,5,2,-116.0,9
89.7,-191.8,5,3,-215.0,9
92.8,-195.5,5,4,-196.0,9
68.0,-151.9,5,5,-142.0,9
0.9,4.1,1,1,0.1,10
69.8,-164.9,1,2,69.8,10
90.4,-214.2,1,3,-205.0,10
79.2,-187.0,1,4,-176.0,10
73.1,-171.1,1,5,-175.0,10
26.0,-133.8,2,1,-59.0,10
95.7,-331.4,2,2,-229.0,10
47.5,-193.3,2,3,-160.0,10
85.4,-301.2,2,4,-297.0,10
21.0,-120.5,2,5,-106.0,10
2.1,64.7,3,1,-1.0,10
70.7,-115.6,3,2,-172.0,10
11.9,39.5,3,3,-37.0,10
79.5,-137.8,3,4,-131.0,10
72.4,-114.8,3,5,-120.0,10
20.8,-90.5,4,1,-10.0,10
38.2,-136.6,4,2,-116.0,10
84.8,-250.0,4,3,-267.0,10
88.7,-260.9,4,4,-257.0,10
89.7,-265.2,4,5,-257.0,10
56.3,-90.0,5,1,-131.0,10
16.4,2.3,5,2,-48.0,10
23.8,-13.6,5,3,-16.0,10
91.0,-174.2,5,4,-267.0,10
80.6,-146.8,5,5,-116.0,10
31.1,25.3,1,1,-0.1,11
63.6,-19.7,1,2,50.6,11
87.9,-56.1,1,3,-0.1,11
52.5,-2.6,1,4,-10.2,11
7.6,59.4,1,5,-0.1,11
37.8,-196.5,2,1,-14.2,11
51.2,-235.2,2,2,-131.2,11
91.4,-350.7,2,3,-292.8,11
14.5,-128.0,2,4,-38.1,11
3.6,-95.4,2,5,-56.1,11
47.5,-58.1,3,1,-1.0,11
24.2,-23.6,3,2,-29.0,11
73.3,-94.0,3,3,-140.8,11
58.8,-73.9,3,4,-74.8,11
57.0,-72.9,3,5,-57.0,11
29.6,-14.8,4,1,-0.5,11
14.5,9.9,4,2,-7.4,11
20.6,-2.7,4,3,-4.8,11
2.6,31.4,4,4,25.3,11
56.7,-61.1,4,5,-47.8,11
27.4,-11.9,5,1,-14.8,11
94.9,-214.4,5,2,-87.9,11
79.1,-167.1,5,3,-176.8,11
64.1,-123.3,5,4,-135.0,11
69.5,-140.0,5,5,-140.0,11
17.5,-60.0,1,1,0.5,12
83.8,-148.4,1,2,-60.0,12
74.8,-134.9,1,3,-131.6,12
10.2,-53.6,1,4,-34.0,12
68.8,-125.6,1,5,-128.0,12
99.4,-201.8,2,1,-1.0,12
33.2,-86.3,2,2,-66.4,12
2.0,-29.1,2,3,-10.0,12
65.2,-141.6,2,4,-131.0,12
64.1,-139.5,2,5,-140.0,12
13.8,-30.9,3,1,-59.8,12
23.3,-55.1,3,2,-52.8,12
8.1,-19.8,3,3,-21.8,12
93.9,-213.7,3,4,-200.8,12
85.3,-192.5,3,5,-188.8,12
92.4,-229.9,4,1,-200.8,12
92.9,-230.8,4,2,-231.7,12
74.9,-197.8,4,3,-161.8,12
11.3,-76.8,4,4,-47.8,12
37.8,-126.5,4,5,-116.4,12
10.3,31.5,5,1,-21.8,12
21.3,12.1,5,2,63.0,12
13.2,27.5,5,3,-0.2,12
65.7,-57.9,5,4,-1.8,12
42.8,-20.6,5,5,-21.2,12
13.8,-94.9,1,1,0.8,13
4.0,-77.1,1,2,-1.0,13
84.6,-206.2,1,3,-8.0,13
23.4,-110.0,1,4,-116.8,13
35.1,-127.0,1,5,-130.0,13
69.9,-172.9,2,1,-196.0,13
21.7,-101.5,2,2,-88.0,13
58.8,-157.5,2,3,-155.8,13
36.7,-123.3,2,4,-131.5,13
79.3,-187.1,2,5,-184.0,13
11.0,-101.0,3,1,-88.0,13
20.8,-112.9,3,2,-100.0,13
9.4,-97.3,3,3,-93.0,13
62.1,-172.2,3,4,-160.0,13
75.5,-190.8,3,5,-182.0,13
82.4,-214.6,4,1,-206.0,13
46.8,-157.7,4,2,-140.8,13
10.3,-101.6,4,3,-98.0,13
87.4,-224.0,4,4,-219.8,13
92.0,-230.9,4,5,-234.0,13
38.9,-31.3,5,1,-131.0,13
75.5,-111.7,5,2,-190.8,13
87.2,-137.2,5,3,-121.0,13
90.1,-143.0,5,4,-143.0,13
73.6,-109.2,5,5,-108.8,13
61.1,-100.4,1,1,-0.038,14
20.1,-4.4,1,2,-100.4,14
90.1,-169.6,1,3,-200.4,14
3.8,35.4,1,4,-0.8,14
47.3,-68.5,1,5,-88.6,14
53.3,-162.2,2,1,-88.8,14
77.1,-207.4,2,2,-257.8,14
32.9,-122.8,2,3,-66.8,14
92.3,-241.6,2,4,-206.8,14
46.5,-149.6,2,5,-153.8,14
45.1,-26.2,3,1,-145.8,14
15.1,17.2,3,2,-6.2,14
38.1,-17.6,3,3,-8.8,14
56.4,-46.8,3,4,-47.8,14
35.8,-13.1,3,5,-32.8,14
63.6,-199.0,4,1,-116.8,14
35.0,-102.4,4,2,-88.0,14
46.0,-139.0,4,3,-130.8,14
67.5,-213.0,4,4,-215.0,14
86.8,-279.1,4,5,-273.0,14
64.3,-86.7,5,1,-200.0,14
41.6,-36.3,5,2,-10.8,14
41.3,-35.6,5,3,-35.8,14
56.2,-68.7,5,4,-68.0,14
96.7,-156.3,5,5,-176.0,14
79.1,-166.1,1,1,0.0,15
31.5,-54.9,1,2,-62.5,15
68.4,-144.0,1,3,-140.8,15
14.0,-12.5,1,4,-30.0,15
57.2,-115.2,1,5,-116.0,15
60.7,-224.3,2,1,-131.4,15
69.5,-242.4,2,2,-206.8,15
73.1,-249.5,2,3,-254.0,15
6.0,-110.9,2,4,-14.0,15
66.1,-234.3,2,5,-236.1,15
51.3,-26.7,3,1,-113.0,15
42.4,-8.7,3,2,-10.8,15
90.5,-108.6,3,3,-200.5,15
40.2,-3.0,3,4,-4.2,15
42.7,-8.2,3,5,-9.0,15
59.1,-194.5,4,1,-1.0,15
43.6,-167.3,4,2,-66.8,15
13.1,-115.8,4,3,-14.0,15
47.5,-173.9,4,4,-176.8,15
95.5,-254.0,4,5,-200.0,15
83.9,-157.5,5,1,-166.1,15
50.0,-104.2,5,2,-21.0,15
17.6,-52.4,5,3,-21.0,15
4.6,-33.1,5,4,-16.8,15
45.4,-97.4,5,5,-93.0,15
81.4,-116.9,1,1,0.0,16
63.8,-74.1,1,2,-92.1,16
84.7,-125.6,1,3,-116.9,16
63.0,-70.5,1,4,-71.8,16
79.8,-111.9,1,5,-114.0,16
95.8,-103.0,2,1,-148.8,16
10.2,23.9,2,2,-10.2,16
52.1,-38.4,2,3,-10.0,16
85.2,-88.0,2,4,-103.0,16
55.9,-45.9,2,5,-43.0,16
57.0,-135.2,3,1,-49.0,16
67.3,-153.9,3,2,-116.0,16
1.1,-44.0,3,3,-1.1,16
93.0,-195.2,3,4,-160.0,16
68.3,-155.8,3,5,-156.9,16
36.3,-113.7,4,1,-21.0,16
90.6,-218.9,4,2,-183.0,16
42.4,-123.7,4,3,-131.0,16
67.5,-174.3,4,4,-153.9,16
88.7,-215.2,4,5,-211.8,16
66.7,-295.4,5,1,-66.7,16
62.3,-280.4,5,2,-283.0,16
47.1,-234.4,5,3,-229.0,16
7.1,-113.2,5,4,-66.8,16
73.7,-315.3,5,5,-313.0,16
95.1,-116.7,1,1,0.0,17
17.1,32.2,1,2,-21.7,17
22.8,23.4,1,3,-1.7,17
76.9,-80.0,1,4,-88.8,17
35.3,-1.6,1,5,-39.0,17
11.1,-102.1,2,1,-1.7,17
34.8,-156.9,2,2,-1.6,17
70.0,-236.8,2,3,-200.0,17
54.7,-202.0,2,4,-200.0,17
47.9,-186.1,2,5,-176.0,17
14.0,-49.8,3,1,-0.7,17
50.0,-130.9,3,2,-176.0,17
55.3,-143.5,3,3,-148.0,17
17.0,-57.6,3,4,-39.0,17
20.3,-63.5,3,5,-66.0,17
52.4,-179.0,4,1,-1.0,17
7.9,-103.1,4,2,-43.0,17
98.7,-258.6,4,3,-316.8,17
93.1,-248.2,4,4,-247.8,17
21.2,-126.7,4,5,-66.0,17
47.6,-2.5,5,1,-168.0,17
37.1,18.7,5,2,-1.0,17
37.8,17.1,5,3,21.0,17
81.5,-74.3,5,4,-39.0,17
71.6,-54.7,5,5,-54.0,17
75.3,-147.0,1,1,21.0,18
27.9,-39.1,1,2,-55.0,18
42.4,-72.8,1,3,-66.8,18
73.4,-144.6,1,4,-140.7,18
89.6,-180.3,1,5,-179.2,18
19.0,79.9,2,1,-19.0,18
43.3,60.1,2,2,-87.0,18
23.7,75.2,2,3,-14.0,18
13.6,83.1,2,4,85.0,18
3.0,90.0,2,5,93.0,18
44.9,-105.3,3,1,-0.1,18
85.6,-180.4,3,2,-200.8,18
48.3,-112.8,3,3,-108.0,18
88.1,-183.4,3,4,-182.0,18
47.0,-110.4,3,5,-110.0,18
9.7,-37.4,4,1,-19.4,18
68.1,-91.0,4,2,-140.0,18
1.2,-30.4,4,3,-43.0,18
52.1,-74.4,4,4,-76.0,18
78.2,-99.5,4,5,-99.0,18
30.5,4.7,5,1,-61.0,18
41.9,-19.3,5,2,-0.2,18
85.6,-101.3,5,3,-180.4,18
1.8,62.8,5,4,-8.2,18
5.0,56.5,5,5,54.0,18
