run,trial,ytrue,ypred,x,name
8,4,0.5,-0.37,"[-0.93, -1.0, -0.45, -0.7, -0.82]",airfoil
9,0,0.44,1.0,"[-0.93, -1.0, -0.45, -0.7, -0.77]",airfoil
9,1,0.39,-0.03,"[-0.99, 1.0, -0.82, -1.0, -0.92]",airfoil
9,2,0.35,0.4,"[-0.91, -0.6, -0.09, -0.76, -0.94]",airfoil
9,3,0.65,0.17,"[-0.58, -0.6, -0.45, -0.2, -0.99]",airfoil
9,4,0.03,0.39,"[-0.91, 1.0, 0.45, -0.82, -0.52]",airfoil
10,0,0.54,0.0,"[-0.5, -0.6, -0.82, 0.01, -0.92]",airfoil
10,1,0.42,-0.47,"[-0.81, -0.6, 1.0, -0.64, -0.97]",airfoil
10,2,0.08,0.39,"[-0.92, -1.0, 0.45, -1.0, -0.98]",airfoil
10,3,-0.41,0.68,"[0.43, -1.0, -0.45, 0.11, -0.86]",airfoil
10,4,0.25,0.42,"[-0.92, 0.2, 1.0, -1.0, -0.92]",airfoil
11,0,0.1,1.0,"[-0.28, 1.0, -1.0, 1.0, -0.7]",airfoil
11,1,0.08,-0.1,"[-0.01, -1.0, -0.82, 0.39, -0.98]",airfoil
11,2,0.16,0.1,"[-0.92, 1.0, 1.0, -1.0, -0.7]",airfoil
11,3,0.34,0.14,"[-0.99, 1.0, -0.82, -1.0, -0.89]",airfoil
11,4,0.19,0.14,"[-0.96, -0.6, -0.82, -0.62, -0.38]",airfoil
12,0,0.33,1.0,"[0.65, 1.0, -0.09, 0.14, -1.0]",airfoil
12,1,0.59,-0.47,"[-0.53, 1.0, -0.82, 0.01, -0.82]",airfoil
12,2,0.54,0.0,"[-0.5, -0.6, -0.82, 0.01, -0.92]",airfoil
12,3,0.45,0.36,"[0.49, 1.0, -0.45, 0.41, -0.97]",airfoil
12,4,0.19,0.68,"[-0.87, 1.0, -1.0, -0.14, -0.96]",airfoil
13,0,-0.08,1.0,"[-0.28, 1.0, -1.0, 1.0, -0.96]",airfoil
13,1,0.13,-0.21,"[0.43, -1.0, -0.45, 0.11, -0.99]",airfoil
13,2,-0.09,-0.14,"[-0.94, 0.2, -0.45, -0.7, -0.21]",airfoil
13,3,-0.37,-0.11,"[-0.8, -0.6, 0.45, -0.52, -0.52]",airfoil
13,4,0.19,-0.69,"[-0.91, -0.6, -0.09, -0.76, -0.96]",airfoil
14,0,0.05,1.0,"[-0.92, 1.0, 1.0, -1.0, -0.62]",airfoil
14,1,-0.18,-0.05,"[-0.81, -0.6, 1.0, -0.64, -0.7]",airfoil
14,2,0.36,-0.79,"[-0.93, -1.0, -0.45, -0.7, -0.96]",airfoil
14,3,-0.4,0.14,"[-0.35, 1.0, -0.09, -0.11, -0.52]",airfoil
14,4,0.17,0.14,"[-0.96, 1.0, -0.09, -1.0, -0.38]",airfoil
15,0,0.32,1.0,"[-0.86, 0.2, 1.0, -0.73, -0.97]",airfoil
15,1,0.52,-0.02,"[-0.3, 0.2, -0.09, -0.11, -1.0]",airfoil
15,2,0.24,0.36,"[-0.84, 1.0, 1.0, -0.64, -0.86]",airfoil
15,3,0.26,0.14,"[-0.9, 1.0, 1.0, -0.86, -0.94]",airfoil
15,4,0.37,0.3,"[-0.89, -0.6, 0.45, -0.82, -0.92]",airfoil
16,0,-0.19,0.0,"[-0.14, -1.0, -0.09, -0.11, -0.89]",airfoil
16,1,-0.35,-0.39,"[-0.83, -1.0, 1.0, -0.73, -0.62]",airfoil
16,2,0.64,-0.39,"[-0.87, 1.0, -1.0, -0.14, -0.62]",airfoil
16,3,-0.47,0.14,"[-0.75, 1.0, -0.09, -0.35, -0.21]",airfoil
16,4,0.11,-0.31,"[-0.94, -1.0, -0.09, -1.0, -0.7]",airfoil
17,0,0.18,1.0,"[-0.92, -1.0, 0.45, -1.0, -0.86]",airfoil
17,1,-0.34,-0.39,"[-0.46, 1.0, -1.0, 0.57, -0.99]",airfoil
17,2,-0.09,0.14,"[-0.91, 0.2, 0.45, -0.82, -0.52]",airfoil
17,3,0.54,-0.31,"[-0.8, -0.6, 0.45, -0.52, -0.97]",airfoil
17,4,0.79,-0.47,"[-0.22, -0.6, -1.0, 1.0, -0.96]",airfoil
18,0,-0.49,0.75,"[0.39, -0.6, -0.45, 0.11, -0.7]",airfoil
18,1,-0.32,-0.18,"[-0.91, -0.6, 1.0, -1.0, -0.38]",airfoil
18,2,0.27,-0.57,"[-0.28, 1.0, -1.0, 1.0, -0.82]",airfoil
18,3,0.91,-0.39,"[-0.4, -1.0, -1.0, 0.57, -0.94]",airfoil
18,4,0.69,0.53,"[-0.53, 1.0, -0.82, 0.01, -0.86]",airfoil
19,0,-0.02,1.0,"[-0.88, 1.0, 0.45, -0.64, -0.62]",airfoil
19,1,-0.19,-0.01,"[-0.9, -1.0, 1.0, -1.0, -0.99]",airfoil
19,2,-0.11,-0.03,"[-0.89, -0.6, 0.45, -0.82, -0.99]",airfoil
19,3,0.29,-0.09,"[-0.99, -0.6, -0.82, -1.0, -0.92]",airfoil
19,4,0.35,0.25,"[-0.93, -0.6, 0.45, -1.0, -0.96]",airfoil
20,0,-0.04,0.53,"[-0.89, -1.0, 0.45, -0.82, -0.77]",airfoil
20,1,-0.1,0.14,"[-0.63, 0.2, 0.45, -0.34, -0.82]",airfoil
20,2,-0.5,-0.14,"[-0.95, 0.2, -0.09, -1.0, 0.6]",airfoil
20,3,0.36,-0.5,"[-0.94, -1.0, -0.09, -1.0, -0.82]",airfoil
20,4,-0.01,0.1,"[-0.65, 1.0, 0.45, -0.34, -0.77]",airfoil
21,0,0.16,1.0,"[-0.88, -0.6, 1.0, -0.86, -0.89]",airfoil
21,1,-0.32,0.31,"[-0.8, -0.6, 0.45, -0.52, -0.77]",airfoil
21,2,-0.19,0.47,"[-0.88, 1.0, 0.45, -0.64, -0.38]",airfoil
21,3,-0.94,0.48,"[1.0, -0.6, -0.09, 0.14, -0.62]",airfoil
21,4,0.19,0.16,"[-0.84, -0.6, 1.0, -0.73, -0.89]",airfoil
22,0,0.44,1.0,"[-0.86, -0.6, -1.0, -0.14, -0.92]",airfoil
22,1,-0.18,0.0,"[-0.81, -0.6, 1.0, -0.64, -0.7]",airfoil
22,2,-0.25,0.31,"[-0.7, -0.6, -0.09, -0.35, -0.77]",airfoil
22,3,0.67,-0.47,"[-0.99, 0.2, -0.82, -1.0, -0.7]",airfoil
22,4,0.52,0.73,"[-0.97, 1.0, -0.45, -1.0, -0.7]",airfoil
23,0,0.21,0.1,"[-0.97, 0.2, -0.45, -1.0, -0.96]",airfoil
23,1,0.13,-0.67,"[-0.85, -0.6, -0.09, -0.51, -0.82]",airfoil
23,2,-0.11,0.02,"[-0.85, -1.0, -1.0, -0.14, -0.99]",airfoil
23,3,-0.06,-0.18,"[-0.81, -0.6, 1.0, -0.64, -0.82]",airfoil
23,4,0.49,0.17,"[-0.85, 1.0, -0.45, -0.4, -0.77]",airfoil
24,0,0.42,1.0,"[-0.1, 1.0, -0.82, 0.39, -0.86]",airfoil
24,1,-0.24,-0.47,"[-0.94, 1.0, 0.45, -1.0, 0.24]",airfoil
24,2,-0.48,-0.48,"[-0.58, -0.6, -0.45, -0.2, -0.52]",airfoil
24,3,-0.24,0.42,"[0.24, -0.6, -0.82, 0.77, -0.86]",airfoil
24,4,-0.41,0.14,"[0.43, -1.0, -0.45, 0.11, -0.86]",airfoil
25,0,0.25,0.21,"[-0.92, 0.2, 1.0, -1.0, -0.92]",airfoil
25,1,0.25,-0.36,"[-0.81, -0.6, 1.0, -0.64, -0.99]",airfoil
25,2,0.38,0.25,"[-0.84, 1.0, 1.0, -0.64, -0.89]",airfoil
25,3,0.86,0.25,"[-0.66, 1.0, -0.45, -0.2, -0.96]",airfoil
25,4,0.03,0.25,"[-0.91, -0.6, 1.0, -1.0, -0.99]",airfoil
26,0,0.32,0.2,"[-0.93, 0.2, 0.45, -1.0, -0.92]",airfoil
26,1,-0.17,-0.12,"[-0.58, -0.6, -0.45, -0.2, -0.82]",airfoil
26,2,0.49,-0.39,"[-0.83, -1.0, -0.09, -0.51, -0.96]",airfoil
26,3,0.03,0.47,"[-0.99, -1.0, -0.82, -1.0, -0.94]",airfoil
26,4,0.32,0.37,"[-0.94, 1.0, 0.45, -1.0, -0.89]",airfoil
27,0,0.25,1.0,"[-0.98, 0.2, -1.0, -0.57, -0.01]",airfoil
27,1,-0.41,0.75,"[-0.59, 1.0, -1.0, 0.14, -0.01]",airfoil
27,2,-0.4,-0.12,"[-0.56, -1.0, 0.45, -0.34, -0.77]",airfoil
27,3,0.41,-0.14,"[-0.86, -0.6, -1.0, -0.14, -0.7]",airfoil
27,4,0.38,-0.42,"[-0.53, 1.0, -0.82, 0.01, -0.98]",airfoil
28,0,0.7,0.5,"[0.15, 1.0, -0.45, 0.11, -0.96]",airfoil
28,1,0.29,0.4,"[-0.1, 1.0, -0.82, 0.39, -0.77]",airfoil
28,2,-0.06,-0.17,"[-0.59, -0.6, 0.45, -0.34, -0.86]",airfoil
28,3,0.54,-0.41,"[-0.85, -0.6, -0.09, -0.51, -0.96]",airfoil
28,4,0.26,-0.79,"[-0.99, 0.2, -0.82, -1.0, -0.89]",airfoil
29,0,0.06,0.0,"[-0.88, 1.0, -0.09, -0.51, -0.7]",airfoil
29,1,-0.07,-0.02,"[-0.01, -1.0, -0.82, 0.39, -0.82]",airfoil
29,2,0.27,-0.03,"[-0.9, -1.0, 1.0, -1.0, -0.97]",airfoil
29,3,0.54,0.02,"[-0.7, -0.6, -0.09, -0.35, -0.94]",airfoil
29,4,0.23,0.21,"[-0.56, -0.6, -1.0, 0.14, -0.62]",airfoil
30,0,-0.01,1.0,"[-0.83, -1.0, 1.0, -0.73, -0.86]",airfoil
30,1,0.29,-0.02,"[-0.58, -0.6, -0.45, -0.2, -0.89]",airfoil
30,2,0.46,0.21,"[0.49, 1.0, -0.45, 0.41, -1.0]",airfoil
30,3,0.24,-0.68,"[-0.91, 0.2, 0.45, -0.82, -0.86]",airfoil
30,4,0.1,-0.01,"[-0.91, -0.6, 1.0, -1.0, -0.86]",airfoil
31,0,-0.3,0.0,"[-0.59, -0.6, 0.45, -0.34, -0.77]",airfoil
31,1,-0.36,-0.7,"[-0.42, -0.6, -1.0, 0.57, -0.98]",airfoil
31,2,0.4,-0.48,"[-0.96, -0.6, -0.82, -0.62, -0.52]",airfoil
31,3,-0.43,-0.3,"[-0.59, -0.6, 0.45, -0.34, -0.62]",airfoil
31,4,0.05,0.1,"[-0.86, 0.2, 1.0, -0.73, -0.82]",airfoil
32,0,0.15,1.0,"[-0.9, -1.0, 1.0, -1.0, -0.98]",airfoil
32,1,0.65,0.2,"[-0.99, 1.0, -0.82, -1.0, -0.52]",airfoil
32,2,0.13,0.15,"[0.16, 1.0, -0.82, 0.77, -0.94]",airfoil
32,3,0.51,0.48,"[-0.59, 1.0, -1.0, 0.14, -0.92]",airfoil
32,4,0.51,0.31,"[-0.4, -1.0, -1.0, 0.57, -0.92]",airfoil
33,0,0.29,1.0,"[-0.92, 1.0, 1.0, -1.0, -0.86]",airfoil
33,1,0.01,-0.57,"[0.39, -0.6, -0.45, 0.11, -0.92]",airfoil
33,2,-0.11,-0.37,"[-0.96, -1.0, -0.45, -1.0, -0.21]",airfoil
33,3,-0.04,0.48,"[0.16, 1.0, -0.82, 0.77, -0.89]",airfoil
33,4,0.29,-0.02,"[-0.99, 0.2, -0.82, -1.0, -0.01]",airfoil
34,0,0.63,0.5,"[-0.94, 1.0, -0.45, -0.7, -0.82]",airfoil
34,1,0.05,-0.17,"[-0.59, -0.6, 0.45, -0.34, -0.89]",airfoil
34,2,0.24,0.79,"[-0.92, 0.2, 1.0, -1.0, -0.82]",airfoil
34,3,-0.28,-0.18,"[-0.96, -0.6, -0.82, -0.62, -0.01]",airfoil
34,4,-0.25,-0.57,"[-0.42, -0.6, -1.0, 0.57, -0.97]",airfoil
35,0,0.18,0.8,"[-0.8, -0.6, 0.45, -0.52, -0.92]",airfoil
35,1,-0.35,0.18,"[-0.9, -1.0, 1.0, -1.0, -0.52]",airfoil
35,2,0.24,0.2,"[-0.88, 1.0, 0.45, -0.64, -0.97]",airfoil
35,3,0.18,-0.1,"[0.26, 0.2, -0.45, 0.11, -0.92]",airfoil
35,4,-0.16,-0.35,"[-0.95, 0.2, -0.09, -1.0, -0.01]",airfoil
36,0,-0.11,1.0,"[-0.85, -1.0, -1.0, -0.14, -0.99]",airfoil
36,1,-0.2,0.44,"[-0.4, -1.0, -1.0, 0.57, -0.99]",airfoil
36,2,0.45,0.18,"[0.24, -0.6, -0.82, 0.77, -0.98]",airfoil
36,3,-0.47,0.79,"[0.65, 1.0, -0.09, 0.14, -0.7]",airfoil
36,4,-0.35,-0.76,"[-0.83, -1.0, -0.09, -0.51, -0.52]",airfoil
37,0,0.41,1.0,"[-0.83, 1.0, -0.82, -0.24, -0.92]",airfoil
37,1,0.48,-0.14,"[-0.86, -0.6, -1.0, -0.14, -0.77]",airfoil
37,2,0.03,0.53,"[-0.99, -1.0, -0.82, -1.0, -0.94]",airfoil
37,3,-0.07,0.57,"[-0.01, -1.0, -0.82, 0.39, -0.82]",airfoil
37,4,0.47,0.31,"[-0.58, -0.6, -0.45, -0.2, -0.94]",airfoil
38,0,-0.23,0.85,"[-0.8, -0.6, 0.45, -0.52, -0.82]",airfoil
38,1,0.48,-0.23,"[-0.86, -0.6, -1.0, -0.14, -0.82]",airfoil
38,2,0.44,0.48,"[-0.85, -1.0, -1.0, -0.14, -0.82]",airfoil
38,3,0.16,0.1,"[-0.93, 0.2, 0.45, -1.0, -0.7]",airfoil
38,4,0.65,-0.23,"[-0.83, 1.0, -0.82, -0.24, -0.82]",airfoil
39,0,0.28,0.1,"[-0.82, -0.6, -0.82, -0.24, -0.77]",airfoil
39,1,0.54,0.1,"[-0.94, 1.0, -0.45, -0.7, -0.89]",airfoil
39,2,0.33,0.28,"[-0.94, 1.0, 0.45, -1.0, -0.77]",airfoil
39,3,0.36,0.17,"[-0.86, -0.6, -1.0, -0.14, -0.94]",airfoil
39,4,0.51,0.21,"[-0.4, -1.0, -1.0, 0.57, -0.92]",airfoil
40,0,0.43,0.0,"[-0.93, -0.6, 0.45, -1.0, -0.94]",airfoil
40,1,0.18,-0.2,"[-0.14, -1.0, -0.09, -0.11, -0.94]",airfoil
40,2,0.16,0.14,"[0.26, 0.2, -0.45, 0.11, -0.94]",airfoil
40,3,0.6,-0.4,"[-1.0, -0.6, -1.0, -1.0, -0.01]",airfoil
40,4,-0.38,0.43,"[-0.94, 1.0, 0.45, -1.0, 0.6]",airfoil
41,0,0.12,1.0,"[-0.84, 1.0, 1.0, -0.64, -0.82]",airfoil
41,1,-0.61,-0.12,"[-0.56, -1.0, 0.45, -0.34, -0.38]",airfoil
41,2,-0.22,0.2,"[-0.94, 1.0, 0.45, -1.0, -0.01]",airfoil
41,3,-0.09,0.12,"[-0.84, -0.6, 1.0, -0.73, -0.82]",airfoil
41,4,0.05,-0.47,"[-0.8, -0.6, 0.45, -0.52, -0.86]",airfoil
42,0,0.27,1.0,"[-0.87, 1.0, -1.0, -0.14, -0.38]",airfoil
42,1,-0.28,-0.47,"[-0.86, -0.6, -1.0, -0.14, -0.99]",airfoil
42,2,-0.22,-0.01,"[-0.01, -1.0, -0.82, 0.39, -0.7]",airfoil
42,3,0.29,-0.25,"[-0.88, -0.6, 1.0, -0.86, -0.92]",airfoil
42,4,-0.27,-0.21,"[-0.14, -1.0, -0.09, -0.11, -0.86]",airfoil
43,0,0.11,1.0,"[-0.88, 1.0, 0.45, -0.64, -0.77]",airfoil
43,1,0.65,-0.03,"[-0.58, -0.6, -0.45, -0.2, -0.99]",airfoil
43,2,0.61,0.17,"[-0.96, 1.0, -0.82, -0.62, -0.62]",airfoil
43,3,0.19,0.79,"[-0.91, -0.6, -0.09, -0.76, -0.96]",airfoil
43,4,-0.35,0.77,"[-0.86, 0.2, 1.0, -0.73, -0.38]",airfoil
44,0,0.47,1.0,"[-0.99, -1.0, -0.82, -1.0, -0.86]",airfoil
44,1,0.44,0.4,"[-0.85, -0.6, 0.45, -0.64, -0.94]",airfoil
44,2,0.2,0.5,"[-0.92, 1.0, 1.0, -1.0, -0.89]",airfoil
44,3,0.59,0.48,"[-0.86, 0.2, -1.0, -0.14, -0.7]",airfoil
44,4,0.03,0.31,"[-0.91, 1.0, 0.45, -0.82, -0.52]",airfoil
45,0,-0.12,0.5,"[-0.42, -0.6, -1.0, 0.57, -0.52]",airfoil
45,1,0.72,-0.47,"[0.26, 0.2, -0.45, 0.11, -0.99]",airfoil
45,2,0.12,-0.14,"[-0.75, 1.0, -0.09, -0.35, -0.77]",airfoil
45,3,-0.03,0.02,"[-0.3, 0.2, -0.09, -0.11, -0.89]",airfoil
45,4,0.45,-0.14,"[-0.94, 0.2, -0.45, -0.7, -0.7]",airfoil
46,0,0.21,1.0,"[-0.92, 1.0, 1.0, -1.0, -0.94]",airfoil
46,1,0.65,-0.21,"[-0.35, 1.0, -0.09, -0.11, -1.0]",airfoil
46,2,0.23,0.14,"[-0.87, 1.0, 1.0, -0.73, -0.86]",airfoil
46,3,-0.22,0.47,"[-0.87, 1.0, 1.0, -0.73, -0.52]",airfoil
46,4,0.11,-0.12,"[0.26, 0.2, -0.45, 0.11, -0.96]",airfoil
47,0,-0.25,1.0,"[-0.46, 1.0, -1.0, 0.57, -0.98]",airfoil
47,1,-0.31,-0.47,"[-0.89, -0.6, 0.45, -0.82, -0.38]",airfoil
47,2,-0.36,-0.2,"[-0.92, 1.0, 1.0, -1.0, -0.01]",airfoil
47,3,-0.4,-0.21,"[-0.35, 1.0, -0.09, -0.11, -0.52]",airfoil
47,4,0.5,-0.42,"[-0.93, -1.0, -0.45, -0.7, -0.82]",airfoil
48,0,0.12,0.1,"[-0.5, -0.6, -0.82, 0.01, -0.82]",airfoil
48,1,-0.19,-0.14,"[-0.88, 1.0, 0.45, -0.64, -0.38]",airfoil
48,2,0.31,-0.47,"[-0.86, 0.2, -1.0, -0.14, -0.94]",airfoil
48,3,-0.41,-0.14,"[-0.59, 1.0, -1.0, 0.14, -0.01]",airfoil
48,4,0.01,0.21,"[0.39, -0.6, -0.45, 0.11, -0.92]",airfoil
49,0,-0.2,0.5,"[-0.93, 0.2, 0.45, -1.0, -0.38]",airfoil
49,1,0.66,-0.4,"[-0.81, -0.6, -0.45, -0.4, -0.94]",airfoil
49,2,0.69,-0.14,"[-0.35, 1.0, -0.09, -0.11, -0.98]",airfoil
49,3,0.51,0.18,"[-0.88, 1.0, 0.45, -0.64, -0.92]",airfoil
49,4,0.6,-0.4,"[-1.0, -0.6, -1.0, -1.0, -0.01]",airfoil
50,0,0.59,0.2,"[-0.3, 0.2, -0.09, -0.11, -0.99]",airfoil
50,1,-0.25,0.79,"[0.65, 1.0, -0.09, 0.14, -0.82]",airfoil
50,2,0.01,-0.39,"[-0.9, -1.0, 1.0, -1.0, -0.86]",airfoil
50,3,-0.1,0.21,"[-0.91, -0.6, 1.0, -1.0, -0.7]",airfoil
50,4,-0.41,0.11,"[-0.04, -0.6, -0.82, 0.39, -0.52]",airfoil
51,0,0.28,1.0,"[-0.93, 1.0, -0.09, -0.76, -0.94]",airfoil
51,1,-0.35,-0.48,"[-0.9, -1.0, 1.0, -1.0, -0.52]",airfoil
51,2,0.07,-0.12,"[-0.89, -1.0, 0.45, -0.82, -0.98]",airfoil
51,3,0.29,-0.53,"[-0.99, 0.2, -0.82, -1.0, -0.01]",airfoil
51,4,0.48,-0.14,"[-0.98, -0.6, -1.0, -0.57, -0.77]",airfoil
52,0,0.33,1.0,"[-0.53, 1.0, -0.82, 0.01, -0.99]",airfoil
52,1,0.24,-0.47,"[-0.92, -1.0, 0.45, -1.0, -0.97]",airfoil
52,2,0.0,0.21,"[0.39, -0.6, -0.45, 0.11, -0.97]",airfoil
52,3,0.26,0.47,"[0.65, 1.0, -0.09, 0.14, -0.98]",airfoil
52,4,-0.18,0.21,"[-0.89, -0.6, 0.45, -0.82, -0.52]",airfoil
53,0,0.48,1.0,"[-0.98, -0.6, -1.0, -0.57, -0.77]",airfoil
53,1,0.14,-0.16,"[0.15, 1.0, -0.45, 0.11, -0.86]",airfoil
53,2,0.8,0.17,"[-0.83, 0.2, -0.45, -0.4, -0.92]",airfoil
53,3,0.05,-1.0,"[-1.0, 1.0, -1.0, -1.0, 1.0]",airfoil
53,4,0.14,0.02,"[-0.91, -0.6, 1.0, -1.0, -0.98]",airfoil
54,0,-0.85,0.1,"[0.81, -0.6, -0.45, 0.41, -0.52]",airfoil
54,1,0.35,-0.86,"[-0.83, -1.0, 1.0, -0.73, -0.94]",airfoil
54,2,0.49,0.53,"[-0.99, 1.0, -0.82, -1.0, -0.77]",airfoil
54,3,0.68,-0.79,"[-0.98, -0.6, -1.0, -0.57, -0.62]",airfoil
54,4,0.15,0.85,"[-0.86, -0.6, -1.0, -0.14, -0.52]",airfoil
55,0,0.04,1.0,"[-0.59, 1.0, -1.0, 0.14, -0.99]",airfoil
55,1,-0.03,-0.02,"[-0.94, -1.0, -0.09, -1.0, -0.97]",airfoil
55,2,0.23,-0.04,"[-0.5, -0.6, -0.82, 0.01, -0.86]",airfoil
55,3,0.27,-0.02,"[-0.93, -0.6, -0.45, -0.7, -0.96]",airfoil
55,4,0.26,0.13,"[-0.91, 1.0, 0.45, -0.82, -0.77]",airfoil
56,0,0.22,1.0,"[-0.84, 1.0, 1.0, -0.64, -0.99]",airfoil
56,1,0.24,0.14,"[-0.84, 1.0, 1.0, -0.64, -0.86]",airfoil
56,2,0.61,0.1,"[-0.94, 0.2, -0.45, -0.7, -0.86]",airfoil
56,3,-0.13,-0.03,"[-0.5, -0.6, -0.82, 0.01, -0.7]",airfoil
56,4,0.52,-0.47,"[-0.99, -0.6, -0.82, -1.0, -0.38]",airfoil
57,0,0.22,1.0,"[-0.96, -1.0, -0.45, -1.0, -0.96]",airfoil
57,1,-0.07,0.14,"[-0.93, -0.6, -0.45, -0.7, -0.38]",airfoil
57,2,0.78,-0.79,"[-0.4, -1.0, -1.0, 0.57, -0.96]",airfoil
57,3,-0.24,0.14,"[-0.85, -0.6, 0.45, -0.64, -0.52]",airfoil
57,4,0.33,0.14,"[-0.86, 0.2, -1.0, -0.14, -0.52]",airfoil
58,0,0.15,0.0,"[-0.93, -0.6, 0.45, -1.0, -0.77]",airfoil
58,1,0.07,-0.57,"[-0.04, -0.6, -0.82, 0.39, -0.82]",airfoil
58,2,-0.38,0.2,"[-0.3, 0.2, -0.09, -0.11, -0.7]",airfoil
58,3,0.41,-0.21,"[-0.86, -0.6, -1.0, -0.14, -0.7]",airfoil
58,4,0.63,0.07,"[-0.86, 0.2, -1.0, -0.14, -0.82]",airfoil
59,0,0.19,0.53,"[-0.89, -0.6, 0.45, -0.82, -0.86]",airfoil
59,1,0.63,-0.21,"[-0.93, -1.0, -0.45, -0.7, -0.89]",airfoil
59,2,0.3,0.47,"[-0.96, -0.6, -0.45, -1.0, -0.62]",airfoil
59,3,-0.48,0.23,"[-0.56, -1.0, 0.45, -0.34, -0.7]",airfoil
59,4,-0.53,-0.13,"[-0.21, -0.6, -0.09, -0.11, -0.62]",airfoil
60,0,0.5,0.5,"[-0.83, 0.2, -0.82, -0.24, -0.77]",airfoil
60,1,0.44,0.1,"[-0.08, 0.2, -0.82, 0.39, -0.94]",airfoil
60,2,-0.09,0.53,"[-0.93, 1.0, -0.09, -0.76, -0.21]",airfoil
60,3,0.2,-0.45,"[0.43, -1.0, -0.45, 0.11, -0.99]",airfoil
60,4,0.33,0.5,"[-0.83, 0.2, -0.82, -0.24, -0.7]",airfoil
61,0,-0.13,0.36,"[-0.86, 0.2, -0.09, -0.51, -0.62]",airfoil
61,1,0.8,-0.23,"[-0.83, 0.2, -0.45, -0.4, -0.92]",airfoil
