run,trial,ytrue,ypred,x,name
13,0,0.7,3.2,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
13,1,-0.73,-0.3,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
13,2,0.89,1.25,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
13,3,-0.16,1.12,"[1.0, 0.25, 1.0, 1.0, -0.06]",recycle
13,4,0.47,0.42,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
14,0,0.47,2.3,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
14,1,-0.57,-0.55,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
14,2,0.23,-0.52,"[-1.0, -0.5, -0.5, -1.0, -0.02]",recycle
14,3,-0.3,0.62,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
14,4,0.72,0.72,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
15,0,0.6,3.2,"[-1.0, -0.25, 0.5, -0.6, 0.88]",recycle
15,1,0.2,0.5,"[-1.0, 0.0, 1.0, -0.6, 0.45]",recycle
15,2,-0.43,-0.1,"[-1.0, -0.25, 0.5, -0.6, -0.57]",recycle
15,3,0.55,0.37,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
15,4,0.89,1.1,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
16,0,-0.79,2.3,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
16,1,0.72,1.47,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
16,2,0.55,0.34,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
16,3,0.2,0.49,"[-1.0, 0.0, 1.0, -0.6, 0.45]",recycle
16,4,0.15,0.12,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
17,0,0.1,2.3,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
17,1,0.11,0.2,"[1.0, 0.0, 0.5, 1.0, -0.65]",recycle
17,2,0.55,0.08,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
17,3,0.2,0.35,"[-1.0, 0.0, 1.0, -0.6, 0.45]",recycle
17,4,-0.34,0.35,"[1.0, 0.25, 0.5, 1.0, 0.02]",recycle
18,0,-0.3,3.2,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
18,1,-0.79,0.2,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
18,2,0.89,1.52,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
18,3,0.72,1.02,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
18,4,0.07,0.15,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
19,0,0.11,2.3,"[1.0, 0.0, 0.5, 1.0, -0.65]",recycle
19,1,-0.79,0.09,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
19,2,-1.0,-1.9,"[1.0, -1.0, -1.0, 1.0, -0.8]",recycle
19,3,0.47,0.32,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
19,4,-0.43,-0.35,"[-1.0, -0.25, 0.5, -0.6, -0.57]",recycle
20,0,-0.3,2.3,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
20,1,-0.15,0.1,"[1.0, 0.25, 1.0, 1.0, -0.25]",recycle
20,2,0.07,0.2,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
20,3,0.11,-0.25,"[1.0, 0.0, 0.5, 1.0, -0.65]",recycle
20,4,0.47,0.07,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
21,0,0.01,3.2,"[1.0, 0.0, 1.0, 1.0, 0.29]",recycle
21,1,0.72,0.02,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
21,2,0.88,0.45,"[-1.0, 0.5, 1.0, -0.6, 0.67]",recycle
21,3,-0.34,0.45,"[1.0, 0.25, 0.5, 1.0, 0.02]",recycle
21,4,-0.15,0.15,"[1.0, 0.25, 1.0, 1.0, -0.25]",recycle
22,0,0.7,3.2,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
22,1,-0.23,1.2,"[1.0, 0.25, 1.0, 1.0, -0.14]",recycle
22,2,0.7,0.15,"[-1.0, 0.5, 1.0, -0.6, 1.0]",recycle
22,3,-0.73,-0.5,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
22,4,0.89,0.72,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
23,0,0.55,3.2,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
23,1,1.0,1.35,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
23,2,0.01,1.3,"[1.0, 0.0, 1.0, 1.0, 0.29]",recycle
23,3,-1.0,-0.5,"[1.0, -1.0, -1.0, 1.0, -0.8]",recycle
23,4,-0.3,0.15,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
24,0,-0.23,3.2,"[1.0, 0.25, 1.0, 1.0, -0.14]",recycle
24,1,0.15,0.12,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
24,2,-1.0,1.9,"[1.0, -1.0, -1.0, 1.0, -0.8]",recycle
24,3,-0.3,-0.34,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
24,4,-0.48,-0.5,"[1.0, -0.5, 0.0, 1.0, -0.49]",recycle
25,0,-0.48,2.5,"[1.0, -0.5, 0.0, 1.0, -0.49]",recycle
25,1,0.55,0.24,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
25,2,-0.15,1.25,"[1.0, 0.25, 1.0, 1.0, -0.25]",recycle
25,3,0.23,0.35,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
25,4,0.89,0.72,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
26,0,0.2,3.2,"[-1.0, 0.0, 1.0, -0.6, 0.45]",recycle
26,1,0.07,0.1,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
26,2,0.55,0.35,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
26,3,0.89,1.1,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
26,4,0.1,0.15,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
27,0,0.15,2.1,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
27,1,-0.73,0.1,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
27,2,0.37,-0.34,"[-1.0, 0.75, 1.0, -0.6, -0.57]",recycle
27,3,0.47,-0.12,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
27,4,0.55,0.29,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
28,0,1.0,1.2,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
28,1,0.27,0.84,"[-1.0, 0.25, 1.0, -0.6, 0.84]",recycle
28,2,0.1,0.12,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
28,3,-0.16,1.44,"[1.0, 0.25, 1.0, 1.0, -0.06]",recycle
28,4,0.23,-0.5,"[-1.0, -0.5, -0.5, -1.0, -0.02]",recycle
29,0,0.23,-0.75,"[-1.0, -0.5, -0.5, -1.0, -0.02]",recycle
29,1,-0.57,-0.15,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
29,2,-0.15,0.75,"[1.0, 0.25, 1.0, 1.0, -0.25]",recycle
29,3,0.15,0.12,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
29,4,0.88,0.34,"[-1.0, 0.5, 1.0, -0.6, 0.67]",recycle
