run,trial,ytrue,ypred,x,name
4,1,-0.46,-0.63,"[-0.85, 0.03, -1.0, 0.31, -0.63]",concrete
4,2,0.21,-0.56,"[-0.7, -0.04, -0.57, -0.04, -0.49]",concrete
4,3,-0.31,-0.34,"[-0.85, 0.01, -0.3, -0.41, -0.47]",concrete
4,4,-0.53,0.02,"[-0.99, 0.53, -0.23, -0.61, -0.32]",concrete
5,0,0.2,-0.34,"[0.48, -0.62, -1.0, 0.7, -0.6]",concrete
5,1,-0.35,-0.43,"[-0.85, 0.05, -0.39, -0.36, -0.6]",concrete
5,2,-0.51,-0.45,"[-0.97, -0.6, -1.0, 0.02, -0.42]",concrete
5,3,0.46,-0.24,"[-0.7, -0.41, -0.28, -0.36, 0.57]",concrete
5,4,-0.15,-0.45,"[-0.85, -0.49, 0.12, -0.26, -0.77]",concrete
6,0,-0.07,2.3,"[-0.02, -1.0, -1.0, 0.7, 0.05]",concrete
6,1,0.61,0.06,"[-0.85, 0.24, 1.0, -0.74, 0.68]",concrete
6,2,-0.12,0.03,"[-0.99, -0.06, -0.45, -0.05, 0.7]",concrete
6,3,-0.58,-0.31,"[-0.99, -0.04, -1.0, 0.12, 0.33]",concrete
6,4,-0.61,-0.34,"[-0.85, 0.18, 0.0, -0.42, -0.79]",concrete
7,0,0.07,-0.39,"[-0.46, -0.08, -0.53, -0.24, -0.64]",concrete
7,1,0.28,-0.34,"[-0.85, -0.69, -0.63, 0.27, -0.11]",concrete
7,2,-0.45,0.15,"[-0.93, 0.39, -0.72, 0.08, -0.45]",concrete
7,3,-0.04,-0.22,"[-0.51, 0.08, -1.0, 0.12, 0.13]",concrete
7,4,-0.08,0.02,"[-0.85, -0.24, -0.35, -0.1, -0.25]",concrete
8,0,0.15,-0.56,"[-0.7, -0.23, -0.78, -0.07, -0.65]",concrete
8,1,-0.5,-0.05,"[-0.99, 0.36, -0.42, -0.26, -0.14]",concrete
8,2,-0.8,0.25,"[-0.97, -0.02, -1.0, 0.02, -0.38]",concrete
8,3,-0.09,-0.6,"[-0.85, -0.38, -1.0, 0.12, -0.15]",concrete
8,4,-0.08,-0.25,"[-0.85, -0.17, -0.63, 0.07, -0.4]",concrete
9,0,0.03,2.3,"[1.0, -1.0, -1.0, 0.7, 0.49]",concrete
9,1,-0.23,-0.15,"[-0.85, -0.45, -0.44, 0.25, -0.75]",concrete
9,2,-0.09,-0.34,"[-0.93, -0.08, -0.39, -0.4, -0.21]",concrete
9,3,0.92,-0.02,"[-0.51, -0.19, -0.28, -0.31, 0.19]",concrete
9,4,-0.14,0.12,"[-0.93, -0.9, -1.0, 0.25, 0.82]",concrete
10,0,-0.61,2.3,"[-0.99, -0.06, -0.4, -0.46, -0.48]",concrete
10,1,-0.46,-0.57,"[-0.97, 0.04, -0.66, -0.09, -0.17]",concrete
10,2,0.34,-0.55,"[-0.85, -0.9, -1.0, 0.07, 0.93]",concrete
10,3,-0.72,-0.5,"[-0.85, -0.58, -0.01, -0.28, -0.78]",concrete
10,4,-0.73,-0.63,"[-0.99, -0.04, -0.58, -0.04, -0.49]",concrete
11,0,0.49,-0.35,"[-0.7, -0.0, -0.26, -0.7, -0.47]",concrete
11,1,-0.3,0.37,"[-0.85, -0.05, -1.0, -0.01, 0.02]",concrete
11,2,-0.39,0.12,"[-0.85, 0.17, -0.88, -0.21, -0.79]",concrete
11,3,-0.01,0.18,"[-0.51, -1.0, -1.0, 0.7, 0.7]",concrete
11,4,0.13,-0.25,"[-0.51, -0.22, -1.0, 0.12, -0.39]",concrete
12,0,-0.61,0.12,"[-0.93, -0.04, -0.58, -0.04, -0.49]",concrete
12,1,0.61,0.12,"[0.48, -0.9, -1.0, 0.07, 0.93]",concrete
12,2,-0.02,-0.55,"[-0.85, -0.02, -0.63, 0.17, -0.26]",concrete
12,3,-0.57,-0.68,"[-0.99, 0.03, -0.52, -0.41, -0.5]",concrete
12,4,-0.37,-0.18,"[-0.7, 0.3, -0.71, 0.22, -0.4]",concrete
13,0,-0.37,-1.23,"[-0.85, -0.37, -0.07, -0.15, -0.74]",concrete
13,1,-0.41,-0.18,"[-0.97, -0.18, -1.0, 0.03, 0.25]",concrete
13,2,-0.42,-0.37,"[-0.85, -0.35, -1.0, 0.02, -0.69]",concrete
13,3,0.32,0.12,"[-0.7, 0.66, -0.25, -0.42, 0.31]",concrete
13,4,-0.34,-0.7,"[-0.99, -0.91, -0.47, -0.14, -0.04]",concrete
14,0,-0.31,2.3,"[-0.85, -0.44, -0.39, 0.19, -0.07]",concrete
14,1,0.74,-0.46,"[-0.85, -0.22, -0.45, -0.26, 0.47]",concrete
14,2,-0.73,-0.44,"[-0.99, -0.04, -0.58, -0.04, -0.49]",concrete
14,3,-0.26,0.02,"[-0.51, 0.32, -1.0, 0.12, -0.68]",concrete
14,4,-0.23,-0.52,"[-0.85, -0.29, -0.69, -0.09, -0.86]",concrete
15,0,-0.13,2.3,"[-0.85, -0.59, -0.26, -0.17, -0.78]",concrete
15,1,0.09,-0.24,"[-0.85, -0.09, -0.27, -0.48, -0.49]",concrete
15,2,0.35,0.07,"[-0.7, 0.26, -0.11, -0.44, 0.3]",concrete
15,3,-0.67,-0.18,"[-0.85, 0.26, 0.11, -0.42, -0.81]",concrete
15,4,-0.13,0.21,"[-0.85, -1.0, -1.0, 0.7, 0.49]",concrete
16,0,0.26,0.03,"[-0.51, -0.62, -1.0, 0.7, 0.27]",concrete
16,1,-0.57,-0.38,"[-0.85, -0.05, -1.0, 0.01, -0.32]",concrete
16,2,-0.61,-0.52,"[-0.93, -0.04, -0.58, -0.04, -0.49]",concrete
16,3,0.05,-0.52,"[-0.85, -0.13, -0.45, -0.08, -0.2]",concrete
16,4,-0.28,0.12,"[-0.85, -0.08, -0.32, 0.58, -0.11]",concrete
17,0,-0.37,-1.23,"[-0.85, -0.37, -0.07, -0.15, -0.74]",concrete
17,1,-0.45,0.39,"[-0.93, 0.39, -0.72, 0.08, -0.45]",concrete
17,2,-0.45,-0.32,"[-0.93, -0.18, -0.6, 0.07, -0.32]",concrete
17,3,-0.26,-0.15,"[-0.51, 0.51, -1.0, 0.12, -0.15]",concrete
17,4,-0.74,-0.59,"[-0.99, -0.39, -1.0, 0.12, -0.59]",concrete
18,0,-0.64,-0.52,"[-0.97, -0.06, -1.0, 0.12, -0.75]",concrete
18,1,-0.81,0.02,"[-0.97, 0.46, -1.0, 0.14, -0.39]",concrete
18,2,0.26,-0.35,"[-0.46, -0.11, -0.27, -0.4, -0.49]",concrete
18,3,-0.22,-0.71,"[-0.85, 0.08, -1.0, 0.12, 0.13]",concrete
18,4,0.26,0.03,"[-0.51, -0.62, -1.0, 0.7, 0.27]",concrete
19,0,-0.23,1.23,"[-0.99, 0.47, 0.02, -0.49, 0.47]",concrete
19,1,-0.61,-0.44,"[-0.85, -0.32, -0.27, -0.04, -0.71]",concrete
19,2,0.13,-0.03,"[-0.46, 0.55, -0.35, -0.4, -0.49]",concrete
19,3,-0.32,-0.76,"[-0.85, -0.75, -0.5, 0.11, -0.81]",concrete
19,4,-0.07,-0.49,"[-0.85, -0.04, -1.0, 0.12, 0.33]",concrete
20,0,-0.61,-0.52,"[-0.93, -0.04, -0.58, -0.04, -0.49]",concrete
20,1,0.2,-0.38,"[-0.51, -0.38, -1.0, 0.12, -0.15]",concrete
20,2,-0.46,0.15,"[-0.97, -0.27, -1.0, 0.01, 0.28]",concrete
20,3,-0.86,-0.65,"[-0.99, 0.07, -1.0, 0.12, -0.83]",concrete
20,4,-0.47,-0.34,"[-0.85, 0.37, -0.44, 0.14, -0.76]",concrete
21,0,0.11,0.12,"[-0.85, 0.26, -0.14, -0.44, 0.3]",concrete
21,1,0.7,0.33,"[-0.51, 0.24, 1.0, -0.74, 0.68]",concrete
21,2,-0.18,-0.63,"[-0.85, -0.69, -0.64, 0.84, -0.83]",concrete
21,3,-0.08,-0.03,"[-0.99, -0.43, -0.31, 0.03, 0.54]",concrete
21,4,-0.17,-0.2,"[-0.97, 0.04, -0.32, -0.49, 0.17]",concrete
22,0,-0.68,-0.87,"[-0.99, 0.05, -0.52, -0.36, -0.59]",concrete
22,1,-0.5,-0.52,"[-0.85, -0.05, -1.0, 0.02, 0.28]",concrete
22,2,-0.36,-0.52,"[-0.85, 0.18, -1.0, 0.12, -0.05]",concrete
22,3,0.03,-0.45,"[-0.85, 0.04, -0.66, -0.09, -0.17]",concrete
22,4,-0.15,-0.45,"[-0.85, -0.49, 0.12, -0.26, -0.77]",concrete
23,0,0.29,3.24,"[-0.51, -0.36, -1.0, 0.12, 0.73]",concrete
23,1,0.09,-0.4,"[-0.85, -0.52, -0.5, -0.09, -0.03]",concrete
23,2,-0.63,-0.15,"[-0.97, -0.45, -1.0, 0.02, -0.58]",concrete
23,3,-0.75,-0.48,"[-0.85, 0.26, -1.0, -0.07, -0.55]",concrete
23,4,-0.48,-0.34,"[-0.99, 0.41, -0.27, -0.38, -0.2]",concrete
24,0,-0.07,0.15,"[-0.02, -1.0, -1.0, 0.7, 0.05]",concrete
24,1,0.26,-0.5,"[-0.85, 0.06, -0.44, -0.2, -0.19]",concrete
24,2,1.0,0.05,"[-0.51, -0.19, 0.37, -0.62, 0.31]",concrete
24,3,-0.18,-0.5,"[-0.85, -0.42, -0.3, 0.3, -0.73]",concrete
24,4,-0.47,0.12,"[-0.93, 0.01, -0.33, -0.42, -0.69]",concrete
25,0,-0.87,-0.22,"[-0.97, 0.75, -1.0, 0.12, -1.0]",concrete
25,1,0.04,-0.34,"[-0.02, 0.07, -1.0, 0.12, -0.83]",concrete
25,2,-0.74,-0.53,"[-0.93, 0.46, -1.0, 0.15, -0.39]",concrete
25,3,-0.03,-0.45,"[-0.85, 0.04, -0.48, -0.36, 0.89]",concrete
25,4,-0.75,-0.45,"[-0.85, 0.26, -1.0, -0.07, -0.55]",concrete
26,0,-0.3,-0.52,"[-0.85, 0.06, -1.0, 0.12, -0.55]",concrete
26,1,-0.65,-0.6,"[-0.85, -0.68, -0.37, 0.57, -0.76]",concrete
26,2,-0.04,-0.25,"[-0.85, -0.08, -0.32, 0.14, 0.16]",concrete
26,3,0.28,-0.46,"[-0.7, -0.23, -0.5, -0.15, -0.71]",concrete
26,4,-0.18,-0.63,"[-0.85, -0.69, -0.64, 0.84, -0.83]",concrete
27,0,-0.13,0.12,"[-0.85, -0.27, -1.0, 0.03, 0.28]",concrete
27,1,-0.17,-0.31,"[-0.97, 0.04, -0.32, -0.49, 0.17]",concrete
27,2,-0.24,-0.22,"[-0.85, -0.18, -0.6, 0.07, -0.32]",concrete
27,3,-0.42,-0.35,"[-0.85, -0.52, -0.5, -0.09, -0.77]",concrete
27,4,-0.73,-0.33,"[-0.97, -0.25, -1.0, 0.02, -0.46]",concrete
28,0,-0.35,2.5,"[-0.99, -0.67, -0.36, -0.01, 0.01]",concrete
28,1,0.26,0.07,"[-0.02, -0.62, -1.0, 0.7, 0.27]",concrete
28,2,0.16,-0.44,"[-0.7, -0.23, -0.4, -0.19, -0.67]",concrete
28,3,0.62,0.42,"[-0.85, -0.9, -1.0, -0.18, 1.0]",concrete
28,4,0.92,0.04,"[-0.51, -0.19, -0.28, -0.31, 0.19]",concrete
29,0,-0.11,-0.23,"[-0.51, 0.14, -1.0, 0.12, 0.05]",concrete
29,1,0.78,0.07,"[-0.7, 0.3, -0.29, -0.59, 0.37]",concrete
29,2,-0.09,0.24,"[1.0, -1.0, -1.0, 0.7, -0.38]",concrete
29,3,0.0,0.23,"[-0.85, 0.11, -0.62, 0.03, -0.1]",concrete
29,4,-0.06,1.12,"[-0.99, 0.24, 1.0, -0.74, 0.68]",concrete
