run,trial,ytrue,ypred,x,name
6,1,-0.23,-0.47,"[0.22, -0.06, -0.93, -0.93, -0.67]",movie
6,2,-0.72,-0.45,"[-0.19, -0.34, -0.91, -0.95, -0.88]",movie
6,3,-0.73,-0.3,"[0.34, -0.55, -0.89, -0.94, -0.44]",movie
6,4,-0.24,-0.47,"[0.19, -0.56, -0.91, -0.86, -0.23]",movie
7,0,-0.53,-0.71,"[-0.34, -0.56, -0.98, -0.98, -0.69]",movie
7,1,-0.73,-0.55,"[0.25, -0.74, -0.77, -0.85, -0.66]",movie
7,2,-0.24,-0.47,"[0.19, -0.56, -0.91, -0.86, -0.23]",movie
7,3,-0.13,-0.25,"[0.5, -0.54, -0.99, -0.92, -0.23]",movie
7,4,-0.18,-0.67,"[-0.28, -1.0, -0.84, -0.84, -0.71]",movie
8,0,-0.27,2.37,"[0.19, 0.23, -0.91, -0.82, 0.49]",movie
8,1,-0.83,-0.48,"[0.03, 0.45, -0.74, -0.8, -0.34]",movie
8,2,-0.53,-1.52,"[-0.34, -0.56, -0.98, -0.98, -0.69]",movie
8,3,-0.89,-0.19,"[0.47, -0.27, 0.41, -0.87, -0.69]",movie
8,4,-0.32,-0.66,"[0.34, -0.35, -0.83, -0.84, -0.34]",movie
9,0,-0.31,-0.52,"[0.03, -0.7, -0.83, -0.93, -0.66]",movie
9,1,-0.87,-0.61,"[-0.22, -0.36, -0.9, -0.88, -0.69]",movie
9,2,-0.62,-0.67,"[-0.34, -0.69, -0.97, -0.93, -0.44]",movie
9,3,0.9,0.37,"[0.91, 1.0, -0.69, -0.35, 1.0]",movie
9,4,0.15,-0.64,"[-0.41, -0.7, -0.87, -0.97, -0.67]",movie
10,0,-0.69,-0.54,"[-0.06, -0.25, -0.77, -0.97, -0.67]",movie
10,1,-0.13,-0.43,"[0.5, -0.54, -0.99, -0.92, -0.23]",movie
10,2,-0.51,-0.53,"[-0.16, -0.48, -0.91, -0.44, -0.67]",movie
10,3,-0.42,0.04,"[0.66, 0.11, -0.07, -0.78, -0.69]",movie
10,4,-0.41,-0.69,"[-0.38, -0.4, -0.87, -0.89, -0.9]",movie
11,0,-0.8,0.22,"[0.34, -0.36, -0.76, -0.97, -0.44]",movie
11,1,-0.86,-0.9,"[-0.34, -0.81, -0.93, -0.99, -0.67]",movie
11,2,-0.86,-0.95,"[-1.0, -0.78, -0.99, -0.99, -1.0]",movie
11,3,-0.86,-0.84,"[-0.66, -0.77, -0.96, -0.95, -0.85]",movie
11,4,-0.15,-0.4,"[0.66, -0.18, -0.46, -0.44, -0.23]",movie
12,0,-0.8,-0.42,"[0.34, -0.36, -0.76, -0.97, -0.44]",movie
12,1,-0.88,-0.42,"[-0.19, -0.66, -0.11, -0.61, -0.54]",movie
12,2,-0.62,-1.07,"[-0.34, -0.69, -0.97, -0.93, -0.44]",movie
12,3,0.96,0.68,"[0.94, 0.89, 0.79, 0.45, -0.67]",movie
12,4,-0.95,-0.92,"[-0.53, -0.8, -0.94, -0.72, -0.67]",movie
13,0,-0.54,-0.52,"[-0.44, 0.64, -0.9, -0.67, -0.69]",movie
13,1,-0.66,-0.7,"[-0.56, -0.46, -0.82, -0.98, -0.67]",movie
13,2,-0.95,-0.75,"[-0.53, -0.8, -0.94, -0.72, -0.67]",movie
13,3,-0.36,-0.71,"[0.19, -0.9, -0.81, -0.25, -0.88]",movie
13,4,-0.25,0.02,"[0.47, -0.59, -0.85, -0.62, 0.49]",movie
14,0,-0.62,2.15,"[-0.34, -0.69, -0.97, -0.93, -0.44]",movie
14,1,-0.41,-0.69,"[-0.38, -0.4, -0.87, -0.89, -0.9]",movie
14,2,-0.61,-0.72,"[-0.09, -0.93, -0.95, -0.77, -0.88]",movie
14,3,-0.92,-0.92,"[-0.75, -1.0, -0.96, -0.96, -0.93]",movie
14,4,-0.82,-0.76,"[-0.41, -0.81, -0.95, -0.95, -0.67]",movie
15,0,-0.83,-0.48,"[0.03, 0.45, -0.74, -0.8, -0.34]",movie
15,1,-0.53,-0.91,"[-0.34, -0.56, -0.98, -0.98, -0.69]",movie
15,2,-0.66,-0.62,"[-0.56, -0.46, -0.82, -0.98, -0.67]",movie
15,3,-0.36,-0.71,"[0.19, -0.9, -0.81, -0.25, -0.88]",movie
15,4,-0.86,-0.39,"[0.47, -1.0, -0.69, -0.88, -0.83]",movie
16,0,-0.15,2.1,"[0.66, -0.18, -0.46, -0.44, -0.23]",movie
16,1,-0.43,-0.71,"[-0.19, -0.8, -0.83, -0.87, -0.85]",movie
16,2,-0.89,0.02,"[0.47, -0.27, 0.41, -0.87, -0.69]",movie
16,3,-0.95,-0.73,"[-0.53, -0.8, -0.94, -0.72, -0.67]",movie
16,4,0.02,-0.81,"[0.19, -0.74, -0.85, -0.96, -0.67]",movie
17,0,-1.0,-0.88,"[-0.91, -0.8, -0.99, -1.0, -0.64]",movie
17,1,-0.25,0.0,"[0.47, -0.59, -0.85, -0.62, 0.49]",movie
17,2,-0.11,-0.5,"[0.22, -0.62, -0.93, -0.62, -0.78]",movie
17,3,-0.27,0.02,"[0.19, 0.23, -0.91, -0.82, 0.49]",movie
17,4,-0.73,-0.15,"[0.25, -0.74, -0.77, -0.85, -0.66]",movie
18,0,-0.73,-0.7,"[0.34, -0.55, -0.89, -0.94, -0.44]",movie
18,1,-0.89,-0.19,"[0.47, -0.27, 0.41, -0.87, -0.69]",movie
18,2,-0.85,-0.85,"[0.0, -0.71, -0.93, -0.68, -0.95]",movie
18,3,-0.73,-0.75,"[0.25, -0.74, -0.77, -0.85, -0.66]",movie
18,4,-0.5,-0.79,"[0.59, -0.37, -0.94, -0.89, -0.33]",movie
19,0,-0.76,-0.52,"[0.09, -0.03, -0.96, -0.94, -0.72]",movie
19,1,0.78,0.08,"[1.0, -0.5, -0.81, -0.77, 0.49]",movie
19,2,-0.31,-0.82,"[0.03, -0.7, -0.83, -0.93, -0.66]",movie
19,3,-0.66,-0.7,"[-0.56, -0.46, -0.82, -0.98, -0.67]",movie
19,4,-0.61,-0.72,"[-0.09, -0.93, -0.95, -0.77, -0.88]",movie
20,0,-0.5,0.12,"[0.59, -0.37, -0.94, -0.89, -0.33]",movie
20,1,-0.95,-0.73,"[-0.53, -0.8, -0.94, -0.72, -0.67]",movie
20,2,-0.86,-1.05,"[-0.66, -0.77, -0.96, -0.95, -0.85]",movie
20,3,-0.86,-0.79,"[0.47, -1.0, -0.69, -0.88, -0.83]",movie
20,4,-0.83,-0.28,"[0.03, 0.45, -0.74, -0.8, -0.34]",movie
21,0,0.96,2.3,"[0.94, 0.89, 0.79, 0.45, -0.67]",movie
21,1,-0.45,-0.84,"[-0.31, -0.87, -0.89, -0.11, -0.89]",movie
21,2,-0.89,-0.79,"[-0.75, -0.69, -1.0, -0.98, -0.56]",movie
21,3,-0.72,-0.65,"[-0.19, -0.34, -0.91, -0.95, -0.88]",movie
21,4,-0.61,-0.74,"[-0.09, -0.93, -0.95, -0.77, -0.88]",movie
22,0,0.78,2.3,"[1.0, -0.5, -0.81, -0.77, 0.49]",movie
22,1,-0.42,-0.66,"[0.34, -0.96, -0.94, -0.99, -0.74]",movie
22,2,-0.15,0.24,"[0.66, -0.18, -0.46, -0.44, -0.23]",movie
22,3,-0.73,-0.35,"[0.25, -0.74, -0.77, -0.85, -0.66]",movie
22,4,-0.41,-0.69,"[-0.38, -0.4, -0.87, -0.89, -0.9]",movie
23,0,-0.86,-3.19,"[-0.66, -0.77, -0.96, -0.95, -0.85]",movie
23,1,-0.23,-0.47,"[0.22, -0.06, -0.93, -0.93, -0.67]",movie
23,2,-0.66,-0.7,"[-0.56, -0.46, -0.82, -0.98, -0.67]",movie
23,3,-0.89,-0.79,"[-0.75, -0.69, -1.0, -0.98, -0.56]",movie
23,4,-0.54,0.04,"[-0.44, 0.64, -0.9, -0.67, -0.69]",movie
24,0,0.14,2.13,"[0.16, 0.23, 0.44, -0.61, -0.86]",movie
24,1,0.15,-0.72,"[-0.41, -0.7, -0.87, -0.97, -0.67]",movie
24,2,-0.95,0.16,"[-0.53, -0.8, -0.94, -0.72, -0.67]",movie
24,3,0.67,0.23,"[0.72, -0.3, -0.78, -0.62, 0.74]",movie
24,4,0.78,0.82,"[1.0, -0.5, -0.81, -0.77, 0.49]",movie
25,0,-0.82,-0.76,"[-0.41, -0.81, -0.95, -0.95, -0.67]",movie
25,1,-0.27,0.04,"[0.19, 0.23, -0.91, -0.82, 0.49]",movie
25,2,-0.89,-0.19,"[0.47, -0.27, 0.41, -0.87, -0.69]",movie
25,3,-0.8,-0.64,"[0.34, -0.36, -0.76, -0.97, -0.44]",movie
25,4,0.02,-0.81,"[0.19, -0.74, -0.85, -0.96, -0.67]",movie
26,0,-0.66,-0.7,"[-0.56, -0.46, -0.82, -0.98, -0.67]",movie
26,1,-0.86,-0.84,"[-0.66, -0.77, -0.96, -0.95, -0.85]",movie
26,2,-0.5,-0.39,"[0.59, -0.37, -0.94, -0.89, -0.33]",movie
26,3,-0.13,-0.44,"[0.5, -0.54, -0.99, -0.92, -0.23]",movie
26,4,-0.61,-0.72,"[-0.09, -0.93, -0.95, -0.77, -0.88]",movie
27,0,-0.32,-0.46,"[0.62, -0.63, -0.88, -0.89, -0.54]",movie
27,1,-0.61,-0.72,"[-0.09, -0.93, -0.95, -0.77, -0.88]",movie
27,2,-0.41,-0.49,"[-0.38, -0.4, -0.87, -0.89, -0.9]",movie
27,3,-0.86,-0.45,"[0.47, -1.0, -0.69, -0.88, -0.83]",movie
27,4,-0.67,-0.28,"[0.38, -0.52, -0.75, -0.86, -0.64]",movie
28,0,-0.36,-1.2,"[0.19, -0.9, -0.81, -0.25, -0.88]",movie
28,1,-0.5,-0.47,"[0.59, -0.37, -0.94, -0.89, -0.33]",movie
28,2,-0.11,-0.55,"[0.22, -0.62, -0.93, -0.62, -0.78]",movie
28,3,-0.76,-0.45,"[0.09, -0.03, -0.96, -0.94, -0.72]",movie
28,4,-0.42,-0.47,"[-0.06, -0.49, -0.8, -0.91, -0.08]",movie
29,0,-0.69,-0.54,"[-0.06, -0.25, -0.77, -0.97, -0.67]",movie
29,1,-0.67,-0.48,"[0.38, -0.52, -0.75, -0.86, -0.64]",movie
29,2,-0.75,-0.71,"[-0.62, -0.46, -0.99, -0.94, -0.54]",movie
29,3,-0.42,-0.86,"[0.34, -0.96, -0.94, -0.99, -0.74]",movie
29,4,-0.59,-0.31,"[0.72, -0.27, -0.85, -0.66, -0.49]",movie
