run,trial,ytrue,ypred,x,name
10,1,-0.42,0.14,"[1.0, 1.0, -0.06, 0.0, -0.2]",rent
10,2,-0.18,-0.27,"[1.0, 1.0, 0.16, -0.33, -0.77]",rent
10,3,-0.79,-0.52,"[1.0, 1.0, -0.86, -0.33, -0.68]",rent
10,4,-0.56,0.07,"[1.0, 1.0, -1.0, 1.0, 0.46]",rent
11,0,-0.46,2.15,"[1.0, 1.0, 0.01, -0.33, -0.62]",rent
11,1,-0.11,0.12,"[1.0, 1.0, 0.16, 0.0, -0.57]",rent
11,2,-0.41,0.01,"[1.0, 1.0, 0.23, 0.0, -0.51]",rent
11,3,0.1,-1.3,"[1.0, 1.0, 0.01, -1.0, -0.9]",rent
11,4,-0.29,0.27,"[1.0, -1.0, 0.33, 0.0, -0.24]",rent
12,0,-0.89,2.3,"[1.0, 1.0, -0.06, 0.0, -0.46]",rent
12,1,-0.44,-0.9,"[1.0, 1.0, 0.01, -0.33, -0.58]",rent
12,2,-0.42,-0.3,"[1.0, 1.0, -0.06, 0.0, -0.2]",rent
12,3,-0.77,-0.75,"[1.0, 1.0, -0.06, -0.33, -0.48]",rent
12,4,-0.07,-0.47,"[1.0, 1.0, 0.01, 0.0, -0.49]",rent
13,0,-0.08,2.1,"[1.0, 1.0, 0.16, -0.33, -0.54]",rent
13,1,-0.46,0.15,"[1.0, 1.0, -1.0, 0.0, -0.36]",rent
13,2,-0.15,0.29,"[1.0, 1.0, 0.88, -0.33, -0.37]",rent
13,3,-0.54,-0.35,"[1.0, 1.0, -1.0, 0.0, -0.25]",rent
13,4,-0.26,-0.22,"[1.0, 1.0, -1.0, 0.33, 0.11]",rent
14,0,-0.33,2.15,"[1.0, -1.0, 0.01, 0.33, 0.11]",rent
14,1,-0.11,0.51,"[1.0, 1.0, -0.06, 0.0, -0.46]",rent
14,2,-0.91,-0.52,"[1.0, 1.0, -0.06, -0.33, -0.65]",rent
14,3,-0.35,0.07,"[1.0, 1.0, -0.06, 0.0, 0.01]",rent
14,4,-0.66,-0.09,"[1.0, 1.0, -0.06, 0.0, -0.43]",rent
15,0,-0.24,2.1,"[1.0, 1.0, 0.01, 0.33, -0.14]",rent
15,1,-0.56,-0.07,"[1.0, 1.0, 0.23, 0.0, -0.36]",rent
15,2,-0.27,-0.97,"[1.0, 1.0, 0.3, -0.33, -0.64]",rent
15,3,-0.19,0.21,"[1.0, 1.0, 0.16, 0.33, 0.05]",rent
15,4,-0.01,-0.32,"[1.0, 1.0, 0.16, 0.33, -0.18]",rent
16,0,0.02,2.15,"[1.0, 1.0, -1.0, -0.33, -0.54]",rent
16,1,-0.64,0.76,"[1.0, 1.0, 0.78, 0.0, -0.27]",rent
16,2,-0.14,-0.22,"[1.0, 1.0, 0.16, -0.33, -0.62]",rent
16,3,-0.16,0.08,"[1.0, 1.0, -0.28, 0.0, -0.52]",rent
16,4,0.06,0.48,"[-1.0, 1.0, -0.86, 0.33, -0.19]",rent
17,0,-0.11,2.15,"[1.0, 1.0, 0.57, -0.33, -0.63]",rent
17,1,-0.51,-0.08,"[1.0, 1.0, -0.06, -0.33, -0.69]",rent
17,2,-0.31,0.29,"[1.0, 1.0, 0.16, 0.33, -0.13]",rent
17,3,0.0,0.47,"[1.0, 1.0, 0.73, 0.67, 0.23]",rent
17,4,0.24,-0.81,"[1.0, 1.0, 0.28, -1.0, -0.9]",rent
18,0,-0.27,2.15,"[1.0, -1.0, -1.0, 0.0, -0.37]",rent
18,1,-0.37,0.28,"[1.0, 1.0, -0.06, -0.33, -0.52]",rent
18,2,-0.28,-0.62,"[1.0, 1.0, -0.06, -1.0, -0.85]",rent
18,3,-0.45,0.12,"[1.0, 1.0, -0.86, 0.33, -0.1]",rent
18,4,-0.77,-0.35,"[1.0, 1.0, -0.28, -0.33, -0.77]",rent
19,0,0.06,2.3,"[1.0, 1.0, -0.28, -1.0, -0.9]",rent
19,1,-0.35,0.24,"[1.0, 1.0, 0.01, 0.0, -0.54]",rent
19,2,-0.11,0.12,"[1.0, 1.0, 0.64, -0.33, -0.52]",rent
19,3,-0.71,0.29,"[1.0, 1.0, -0.86, 0.0, -0.35]",rent
19,4,-0.08,0.45,"[1.0, 1.0, 0.83, 0.0, 0.26]",rent
20,0,-0.16,2.1,"[-1.0, 1.0, 0.78, -0.33, -0.43]",rent
20,1,-0.39,0.29,"[1.0, 1.0, 0.01, 0.0, -0.44]",rent
20,2,0.07,0.29,"[1.0, -1.0, 0.59, 0.0, -0.3]",rent
20,3,-0.23,-0.24,"[1.0, 1.0, 0.16, 0.0, -0.25]",rent
20,4,-0.33,-0.12,"[1.0, 1.0, 0.28, 0.0, -0.11]",rent
21,0,-0.25,2.15,"[1.0, 1.0, 0.57, -0.33, -0.71]",rent
21,1,-0.71,0.12,"[1.0, 1.0, -1.0, -0.33, -0.36]",rent
21,2,-0.07,-0.45,"[1.0, 1.0, -0.06, -0.33, -0.6]",rent
21,3,-0.45,0.04,"[1.0, 1.0, -0.06, 0.0, -0.17]",rent
21,4,0.09,0.29,"[1.0, -1.0, 0.57, -0.33, -0.48]",rent
22,0,-0.12,2.3,"[1.0, 1.0, -0.06, -1.0, -0.79]",rent
22,1,-0.21,0.16,"[1.0, 1.0, -1.0, 0.33, -0.02]",rent
22,2,0.18,-0.05,"[1.0, 1.0, 0.16, -0.33, -0.79]",rent
22,3,0.06,0.29,"[1.0, 1.0, 0.78, 0.0, -0.17]",rent
22,4,-0.09,-0.03,"[1.0, 1.0, -0.06, 0.0, -0.25]",rent
23,0,-0.32,1.2,"[1.0, 1.0, 0.18, 0.0, -0.32]",rent
23,1,0.36,-1.19,"[1.0, -1.0, 0.83, -0.33, -0.36]",rent
23,2,0.07,0.23,"[-1.0, -1.0, 0.18, 0.0, -0.23]",rent
23,3,-0.15,0.17,"[1.0, 1.0, -0.06, 0.33, 0.11]",rent
23,4,0.01,0.43,"[-1.0, 1.0, -0.06, -0.33, -0.49]",rent
24,0,-0.32,0.14,"[1.0, 1.0, 0.23, -1.0, -0.75]",rent
24,1,-0.15,0.12,"[1.0, 1.0, 0.16, -0.33, -0.57]",rent
24,2,-0.45,0.08,"[1.0, 1.0, 0.4, 0.0, -0.25]",rent
24,3,0.15,1.15,"[1.0, 1.0, -1.0, -1.0, -0.96]",rent
24,4,-0.43,-0.22,"[1.0, 1.0, 0.01, 0.0, -0.4]",rent
25,0,-0.23,2.15,"[1.0, 1.0, 0.33, 0.0, -0.29]",rent
25,1,-0.11,-0.99,"[1.0, 1.0, -1.0, -0.33, -0.63]",rent
25,2,0.02,-0.25,"[-1.0, 1.0, 0.3, 0.0, -0.36]",rent
25,3,-0.37,0.12,"[1.0, 1.0, 0.81, -0.33, -0.19]",rent
25,4,-0.41,-0.15,"[1.0, 1.0, -0.06, -0.33, -0.61]",rent
26,0,-0.44,2.3,"[1.0, 1.0, -1.0, 0.0, -0.17]",rent
26,1,-0.19,0.12,"[1.0, 1.0, 0.81, -0.33, -0.52]",rent
26,2,-0.57,-0.22,"[1.0, 1.0, 0.16, -0.33, -0.58]",rent
26,3,-0.26,-0.34,"[1.0, 1.0, 0.01, 0.0, -0.27]",rent
26,4,-0.13,-0.22,"[1.0, 1.0, 0.81, -0.33, -0.6]",rent
27,0,-0.33,2.15,"[1.0, 1.0, -1.0, -0.33, -0.65]",rent
27,1,-0.57,-0.33,"[1.0, 1.0, -0.86, -0.33, -0.42]",rent
27,2,-0.27,0.07,"[1.0, 1.0, 0.23, 0.0, -0.32]",rent
27,3,-0.95,0.11,"[1.0, 1.0, -1.0, 0.33, 0.01]",rent
27,4,-0.52,-0.89,"[1.0, 1.0, -1.0, 0.33, 0.23]",rent
28,0,0.07,2.15,"[1.0, 1.0, -1.0, -0.33, -0.56]",rent
28,1,-0.43,0.12,"[1.0, 1.0, -1.0, 0.0, -0.07]",rent
28,2,0.15,0.21,"[1.0, 1.0, -1.0, -1.0, -0.96]",rent
28,3,-0.85,0.08,"[1.0, 1.0, -1.0, -0.33, -0.54]",rent
28,4,-0.29,0.61,"[-1.0, -1.0, -1.0, 0.33, 0.74]",rent
29,0,-0.18,2.15,"[1.0, 1.0, -1.0, 0.0, -0.23]",rent
29,1,-0.66,0.12,"[1.0, 1.0, -0.86, 0.33, -0.15]",rent
29,2,-0.41,0.12,"[1.0, 1.0, -0.06, 0.0, -0.33]",rent
29,3,-0.66,-0.17,"[1.0, 1.0, -1.0, 0.0, -0.21]",rent
29,4,-0.22,-0.25,"[1.0, 1.0, 0.16, 0.0, -0.37]",rent
