x,y,machine,trial,y_pred,subject
78,381.4,3,3,982.0,4
68,298.6,3,4,328.0,4
49,182.7,3,5,199.0,4
11,119.6,4,1,101.0,4
35,253.2,4,2,133.0,4
78,793.1,4,3,381.0,4
63,561.0,4,4,522.0,4
97,1153.6,4,5,1017.0,4
20,143.2,5,1,135.0,4
89,827.2,5,2,1009.0,4
85,764.0,5,3,800.0,4
8,109.9,5,4,82.0,4
83,734.4,5,5,791.0,4
54,401.9,1,1,10.0,5
72,664.0,1,2,504.0,5
9,99.3,1,3,10.0,5
56,428.2,1,4,500.0,5
44,292.3,1,5,333.0,5
74,631.8,2,1,674.0,5
59,431.5,2,2,420.0,5
82,755.2,2,3,612.0,5
82,757.1,2,4,755.0,5
80,722.2,2,5,740.0,5
94,823.5,3,1,811.0,5
73,506.1,3,2,628.0,5
61,366.8,3,3,411.0,5
5,94.3,3,4,10.0,5
34,156.5,3,5,210.0,5
70,751.6,4,1,512.0,5
39,309.6,4,2,201.0,5
7,110.9,4,3,100.0,5
82,986.5,4,4,755.0,5
36,280.3,4,5,290.0,5
50,422.0,5,1,390.0,5
26,202.4,5,2,211.0,5
1,101.8,5,3,10.0,5
57,509.5,5,4,432.0,5
85,948.9,5,5,811.0,5
58,335.9,1,1,10.0,6
52,288.5,1,2,335.0,6
92,710.0,1,3,482.0,6
70,447.4,1,4,490.0,6
96,765.3,1,5,720.0,6
28,180.2,2,1,168.0,6
82,791.6,2,2,550.0,6
44,298.2,2,3,320.0,6
43,290.8,2,4,292.0,6
87,875.4,2,5,799.0,6
19,129.4,3,1,123.0,6
71,539.0,3,2,510.0,6
13,114.9,3,3,91.0,6
7,101.4,3,4,59.0,6
96,908.2,3,5,765.0,6
73,656.0,4,1,590.0,6
94,1034.7,4,2,901.0,6
90,954.2,4,3,1001.0,6
84,840.9,4,4,880.0,6
97,1093.8,4,5,1059.0,6
16,131.0,5,1,112.0,6
55,395.0,5,2,381.0,6
29,188.6,5,3,209.0,6
85,781.9,5,4,700.0,6
8,107.7,5,5,100.0,6
37,226.0,1,1,10.0,7
4,101.3,1,2,1.0,7
2,99.1,1,3,10.0,7
29,177.3,1,4,100.0,7
92,880.8,1,5,321.0,7
68,535.6,2,1,101.0,7
83,741.6,2,2,655.0,7
88,817.8,2,3,784.0,7
50,341.6,2,4,421.0,7
12,117.5,2,5,101.0,7
24,212.6,3,1,120.0,7
17,164.4,3,2,151.0,7
23,205.9,3,3,210.0,7
55,586.6,3,4,448.0,7
84,1168.8,3,5,821.0,7
82,518.7,4,1,720.0,7
45,203.0,4,2,311.0,7
39,172.6,4,3,203.0,7
57,281.4,4,4,221.0,7
83,529.4,4,5,518.0,7
29,165.5,5,1,205.0,7
89,674.7,5,2,521.0,7
71,467.7,5,3,421.0,7
79,551.2,5,4,522.0,7
31,173.3,5,5,181.0,7
82,459.6,1,1,10.0,8
37,129.8,1,2,211.0,8
94,600.4,1,3,499.0,8
40,142.3,1,4,129.0,8
39,138.9,1,5,139.0,8
37,154.5,2,1,129.0,8
56,255.1,2,2,240.0,8
90,551.9,2,3,450.0,8
32,135.5,2,4,123.0,8
18,103.7,2,5,100.0,8
81,422.2,3,1,455.0,8
88,493.9,3,2,459.0,8
98,607.6,3,3,590.0,8
2,96.7,3,4,10.1,8
65,286.8,3,5,360.0,8
26,150.9,4,1,111.0,8
85,748.7,4,2,490.0,8
29,164.7,4,3,161.0,8
48,296.8,4,4,258.0,8
84,735.8,4,5,592.0,8
6,109.2,5,1,100.0,8
58,469.5,5,2,320.0,8
55,436.9,5,3,439.0,8
61,504.6,5,4,482.0,8
90,921.1,5,5,690.0,8
35,241.6,1,1,10.0,9
1,97.5,1,2,1.6,9
53,425.8,1,3,351.0,9
36,250.5,1,4,292.0,9
67,625.1,1,5,539.0,9
42,255.2,2,1,350.0,9
35,211.6,2,2,241.0,9
69,506.5,2,3,635.0,9
15,122.6,2,4,105.0,9
66,472.4,2,5,495.0,9
39,280.9,3,1,239.0,9
69,698.5,3,2,506.0,9
63,595.1,3,3,500.0,9
57,500.1,3,4,510.0,9
97,1307.8,3,5,1000.0,9
37,220.3,4,1,260.0,9
72,595.1,4,2,520.0,9
95,984.4,4,3,1200.0,9
60,438.5,4,4,480.0,9
17,119.2,4,5,112.0,9
26,180.3,5,1,150.0,9
74,624.4,5,2,595.0,9
30,202.2,5,3,200.0,9
25,174.1,5,4,175.0,9
32,213.8,5,5,216.0,9
97,1340.7,1,1,100.0,10
88,1116.4,1,2,1340.0,10
77,874.9,1,3,992.0,10
75,832.9,1,4,851.0,10
97,1341.8,1,5,1340.0,10
50,267.7,2,1,500.0,10
9,89.2,2,2,10.1,10
74,554.2,2,3,399.0,10
62,393.6,2,4,432.0,10
42,201.9,2,5,259.0,10
49,374.4,3,1,263.0,10
91,1121.5,3,2,1012.0,10
73,745.8,3,3,550.0,10
1,99.7,3,4,1.1,10
14,113.8,3,5,171.0,10
90,732.3,4,1,1116.0,10
43,253.8,4,2,321.0,10
15,122.6,4,3,114.0,10
3,102.7,4,4,23.1,10
66,444.6,4,5,390.0,10
81,869.9,5,1,1000.0,10
0,99.1,5,2,100.0,10
82,887.5,5,3,880.0,10
46,360.1,5,4,310.0,10
11,118.6,5,5,100.0,10
45,271.0,1,1,10.0,11
59,409.8,1,2,331.0,11
98,994.0,1,3,720.0,11
55,366.7,1,4,400.0,11
88,815.0,1,5,888.0,11
2,98.6,2,1,1.0,11
17,122.1,2,2,210.0,11
14,114.1,2,3,101.0,11
61,476.3,2,4,429.0,11
20,134.7,2,5,159.0,11
12,122.9,3,1,100.0,11
95,864.9,3,2,994.0,11
61,437.6,3,3,476.0,11
55,379.4,3,4,366.0,11
15,131.2,3,5,115.0,11
58,317.8,4,1,410.0,11
53,284.4,4,2,301.0,11
20,132.6,4,3,134.0,11
3,103.1,4,4,10.2,11
43,225.3,4,5,230.0,11
38,235.8,5,1,221.0,11
25,160.9,5,2,159.0,11
16,125.5,5,3,111.0,11
62,444.8,5,4,439.0,11
0,98.9,5,5,100.0,11
56,433.4,1,1,10.0,12
31,201.2,1,2,231.0,12
17,130.6,1,3,102.0,12
10,109.0,1,4,100.0,12
90,963.2,1,5,1000.0,12
16,137.2,2,1,128.0,12
82,808.2,2,2,893.0,12
90,947.9,2,3,963.0,12
15,132.7,2,4,129.0,12
70,624.8,2,5,721.0,12
48,412.5,3,1,420.0,12
0,100.1,3,2,0.0,12
2,99.9,3,3,100.0,12
64,639.3,3,4,580.0,12
5,106.8,3,5,100.0,12
50,311.7,4,1,433.0,12
37,236.9,4,2,290.0,12
30,200.5,4,3,200.0,12
47,293.0,4,4,300.0,12
39,246.6,4,5,242.0,12
20,145.5,5,1,100.0,12
78,831.6,5,2,702.0,12
95,1186.8,5,3,1000.0,12
85,969.1,5,4,929.0,12
8,106.4,5,5,101.0,12
58,355.9,1,1,10.0,13
5,104.8,1,2,3.5,13
36,210.5,1,3,104.0,13
85,618.4,1,4,510.0,13
37,214.2,1,5,222.0,13
20,138.8,2,1,130.0,13
28,172.4,2,2,193.0,13
11,112.0,2,3,72.8,13
54,384.7,2,4,332.0,13
3,101.1,2,5,100.0,13
76,529.7,3,1,512.0,13
8,101.2,3,2,103.0,13
95,782.4,3,3,680.0,13
14,107.1,3,4,112.0,13
75,515.2,3,5,528.0,13
8,110.6,4,1,101.0,13
17,136.3,4,2,119.0,13
24,170.7,4,3,162.0,13
69,625.5,4,4,510.0,13
60,500.6,4,5,521.0,13
37,361.5,5,1,214.0,13
96,1760.4,5,2,810.0,13
78,1206.1,5,3,1010.0,13
13,136.6,5,4,103.0,13
22,199.9,5,5,172.0,13
78,772.1,1,1,10.0,14
49,366.9,1,2,484.0,14
87,933.3,1,3,782.0,14
91,1012.0,1,4,1001.0,14
42,298.0,1,5,294.0,14
22,157.7,2,1,110.0,14
18,140.4,2,2,126.0,14
30,205.6,2,3,231.0,14
45,333.5,2,4,315.0,14
71,674.0,2,5,550.0,14
41,264.8,3,1,320.0,14
16,120.1,3,2,120.0,14
45,296.9,3,3,333.0,14
3,98.0,3,4,18.0,14
88,882.1,3,5,810.0,14
11,138.1,4,1,100.0,14
37,311.6,4,2,373.0,14
97,1166.2,4,3,1012.0,14
39,328.8,4,4,333.0,14
62,590.6,4,5,594.0,14
24,107.9,5,1,180.0,14
38,161.7,5,2,290.0,14
44,196.7,5,3,189.0,14
56,283.1,5,4,249.0,14
22,102.2,5,5,157.0,14
62,206.5,1,1,1.0,15
54,170.8,1,2,180.0,15
2,97.1,1,3,0.3,15
26,96.7,1,4,101.0,15
91,390.8,1,5,291.0,15
13,124.5,2,1,51.1,15
57,482.5,2,2,190.0,15
78,805.2,2,3,230.0,15
94,1116.4,2,4,1000.0,15
99,1224.6,2,5,1190.0,15
63,470.6,3,1,206.0,15
60,439.1,3,2,456.0,15
53,373.7,3,3,380.0,15
7,115.8,3,4,100.0,15
82,693.9,3,5,600.0,15
49,358.8,4,1,350.0,15
53,404.2,4,2,373.0,15
94,1122.1,4,3,1116.0,15
48,345.7,4,4,349.0,15
53,403.7,4,5,404.0,15
29,179.6,5,1,219.0,15
93,928.5,5,2,1102.0,15
72,597.2,5,3,621.0,15
4,102.8,5,4,100.0,15
12,113.8,5,5,115.0,15
18,151.7,1,1,1.0,16
26,198.2,1,2,235.0,16
9,115.9,1,3,100.0,16
84,1012.2,1,4,101.0,16
27,205.3,1,5,199.0,16
58,383.2,2,1,100.0,16
74,563.0,2,2,492.0,16
6,103.0,2,3,42.0,16
47,286.0,2,4,330.0,16
57,372.8,2,5,380.0,16
2,99.5,3,1,10.0,16
70,571.7,3,2,511.0,16
16,122.0,3,3,122.0,16
54,376.4,3,4,350.0,16
66,517.9,3,5,461.0,16
15,109.2,4,1,121.0,16
10,103.2,4,2,110.0,16
79,537.8,4,3,562.0,16
58,329.7,4,4,383.0,16
32,163.7,4,5,211.0,16
83,897.6,5,1,522.0,16
89,1009.2,5,2,1012.0,16
29,226.4,5,3,191.0,16
10,124.9,5,4,103.0,16
34,265.0,5,5,229.0,16
61,572.1,1,1,1.0,17
71,743.8,1,2,632.0,17
90,1140.9,1,3,1010.0,17
30,210.6,1,4,324.0,17
30,208.9,1,5,210.0,17
20,136.8,2,1,100.0,17
29,183.7,2,2,194.0,17
88,959.9,2,3,1000.0,17
71,655.3,2,4,743.0,17
78,772.4,2,5,711.0,17
98,926.7,3,1,1176.0,17
9,111.7,3,2,54.3,17
5,103.8,3,3,100.0,17
46,296.0,3,4,410.0,17
54,364.6,3,5,330.0,17
99,701.4,4,1,1000.0,17
97,677.3,4,2,692.0,17
7,97.9,4,3,101.0,17
34,158.7,4,4,220.0,17
48,226.2,4,5,222.0,17
1,100.8,5,1,100.0,17
53,245.8,5,2,352.0,17
75,421.6,5,3,600.0,17
54,252.6,5,4,246.0,17
6,98.0,5,5,68.1,17
16,100.7,1,1,1.0,18
7,95.0,1,2,100.0,18
20,110.3,1,3,101.0,18
17,102.4,1,4,101.0,18
47,265.7,1,5,200.0,18
1,99.2,2,1,1.0,18
1,98.7,2,2,99.2,18
51,244.9,2,3,285.0,18
26,137.1,2,4,149.0,18
86,518.6,2,5,410.0,18
47,344.1,3,1,265.0,18
27,184.8,3,2,150.0,18
62,517.0,3,3,370.0,18
95,1050.3,3,4,621.0,18
21,153.5,3,5,140.0,18
44,249.7,4,1,312.0,18
5,95.3,4,2,31.0,18
45,255.8,4,3,250.0,18
70,540.7,4,4,411.0,18
29,149.1,4,5,159.0,18
66,485.8,5,1,510.0,18
82,704.2,5,2,591.0,18
65,474.6,5,3,482.0,18
43,257.5,5,4,249.0,18
27,159.6,5,5,184.0,18
43,186.1,1,1,12.0,19
92,516.3,1,2,398.0,19
65,304.8,1,3,362.0,19
95,546.3,1,4,520.0,19
41,177.2,1,5,180.0,19
24,138.5,2,1,104.0,19
23,135.4,2,2,131.0,19
2,100.9,2,3,11.2,19
11,107.0,2,4,63.2,19
39,209.2,2,5,190.0,19
39,255.0,3,1,209.0,19
60,424.5,3,2,390.0,19
86,720.2,3,3,590.0,19
99,901.4,3,4,890.0,19
24,170.5,3,5,190.0,19
9,101.1,4,1,100.0,19
93,743.9,4,2,951.0,19
17,110.0,4,3,131.0,19
39,189.2,4,4,255.0,19
77,527.2,4,5,400.0,19
29,250.2,5,1,190.0,19
50,440.3,5,2,400.0,19
68,654.9,5,3,590.0,19
23,210.9,5,4,200.0,19
92,1017.4,5,5,890.0,19
30,224.1,1,1,10.0,20
43,325.7,1,2,351.0,20
83,813.6,1,3,624.0,20
98,1067.4,1,4,1030.0,20
39,290.5,1,5,338.0,20
10,108.4,2,1,100.0,20
90,885.6,2,2,900.0,20
19,130.1,2,3,189.0,20
62,466.9,2,4,552.0,20
9,104.8,2,5,63.2,20
78,430.4,3,1,690.0,20
25,140.3,3,2,112.0,20
45,217.8,3,3,250.0,20
19,126.2,3,4,130.0,20
32,164.4,3,5,153.0,20
32,291.2,4,1,164.0,20
50,511.2,4,2,322.0,20
3,108.9,4,3,10.8,20
54,566.9,4,4,531.0,20
36,333.8,4,5,320.0,20
85,125.1,5,1,830.0,20
99,165.8,5,2,106.0,20
59,78.0,5,3,101.0,20
90,139.4,5,4,120.0,20
63,85.1,5,5,100.0,20
86,894.0,1,1,10.0,21
91,989.2,1,2,941.0,21
95,1075.0,1,3,1000.0,21
81,803.2,1,4,850.0,21
35,222.1,1,5,350.0,21
39,206.2,2,1,222.0,21
10,101.8,2,2,100.0,21
71,487.7,2,3,500.0,21
5,97.9,2,4,10.0,21
16,114.7,2,5,112.0,21
35,264.1,3,1,222.0,21
91,1065.3,3,2,989.0,21
78,818.3,3,3,822.0,21
0,98.7,3,4,100.0,21
9,116.3,3,5,110.0,21
87,687.6,4,1,911.0,21
41,219.5,4,2,321.0,21
46,254.5,4,3,249.0,21
65,420.7,4,4,357.0,21
44,240.7,4,5,247.0,21
76,620.5,5,1,522.0,21
71,551.1,5,2,587.0,21
73,574.9,5,3,581.0,21
44,263.8,5,4,300.0,21
32,180.2,5,5,181.0,21
4,98.2,1,1,1.0,22
2,97.8,1,2,10.2,22
32,179.2,1,3,98.1,22
95,859.8,1,4,179.0,22
46,269.6,1,5,100.0,22
51,396.7,2,1,100.0,22
68,632.1,2,2,522.0,22
21,149.3,2,3,181.0,22
54,433.9,2,4,410.0,22
0,99.7,2,5,0.0,22
40,274.4,3,1,319.0,22
8,112.1,3,2,60.2,22
34,228.2,3,3,231.0,22
39,264.2,3,4,259.0,22
93,932.4,3,5,839.0,22
78,654.2,4,1,680.0,22
59,421.4,4,2,499.0,22
68,521.9,4,3,590.0,22
66,498.4,4,4,500.0,22
30,185.9,4,5,201.0,22
33,219.5,5,1,221.0,22
16,138.2,5,2,112.0,22
18,146.5,5,3,145.0,22
15,133.8,5,4,123.0,22
51,343.1,5,5,396.0,22
56,304.6,1,1,10.0,23
21,122.0,1,2,105.0,23
47,242.4,1,3,275.0,23
87,623.3,1,4,450.0,23
61,345.6,1,5,369.0,23
9,91.8,2,1,5.0,23
26,115.4,2,2,132.0,23
5,90.6,2,3,10.0,23
24,110.0,2,4,112.0,23
64,353.6,2,5,300.0,23
44,191.5,3,1,220.0,23
96,628.5,3,2,418.0,23
72,383.6,3,3,380.0,23
87,527.2,3,4,463.0,23
79,446.6,3,5,429.0,23
24,132.5,4,1,110.0,23
8,100.5,4,2,52.0,23
87,655.1,4,3,527.0,23
65,401.7,4,4,352.0,23
80,566.1,4,5,530.0,23
71,951.7,5,1,400.0,23
99,1753.8,5,2,1000.0,23
4,101.8,5,3,100.0,23
76,1072.6,5,4,1031.0,23
31,261.4,5,5,1001.0,23
75,438.1,1,1,100.0,24
90,617.7,1,2,504.0,24
86,566.4,1,3,532.0,24
35,144.9,1,4,231.0,24
45,191.2,1,5,202.0,24
45,353.4,2,1,191.0,24
5,104.6,2,2,10.1,24
13,124.8,2,3,191.0,24
97,1240.7,2,4,620.0,24
45,352.7,2,5,353.0,24
92,1150.9,3,1,1000.0,24
8,122.3,3,2,100.0,24
0,101.2,3,3,100.0,24
77,864.2,3,4,1010.0,24
59,578.5,3,5,681.0,24
4,106.9,4,1,102.0,24
5,104.9,4,2,104.0,24
70,796.6,4,3,720.0,24
67,741.1,4,4,751.0,24
68,761.0,4,5,756.0,24
42,213.4,5,1,410.0,24
51,287.9,5,2,255.0,24
25,123.0,5,3,129.0,24
86,734.6,5,4,566.0,24
67,458.6,5,5,651.0,24
37,196.5,1,1,10.0,25
63,461.5,1,2,315.0,25
95,1012.6,1,3,796.0,25
98,1080.5,1,4,1020.0,25
72,592.0,1,5,510.0,25
6,101.9,2,1,1.5,25
61,379.4,2,2,461.0,25
44,240.2,2,3,274.0,25
58,353.0,2,4,320.0,25
14,111.3,2,5,101.0,25
10,101.5,3,1,100.0,25
60,397.8,3,2,379.0,25
67,473.4,3,3,430.0,25
94,856.3,3,4,1000.0,25
59,387.5,3,5,390.0,25
1,99.3,4,1,100.0,25
33,206.9,4,2,229.0,25
1,102.4,4,3,99.3,25
88,968.1,4,4,720.0,25
35,220.4,4,5,212.0,25
18,137.9,5,1,121.0,25
96,1030.5,5,2,1012.0,25
37,249.0,5,3,229.0,25
87,868.7,5,4,920.0,25
53,394.8,5,5,351.0,25
57,347.0,1,1,10.0,26
87,713.5,1,2,437.0,26
86,697.2,1,3,712.0,26
99,901.1,1,4,821.0,26
90,759.9,1,5,810.0,26
49,144.0,2,1,347.0,26
67,238.2,2,2,201.0,26
96,480.6,2,3,332.0,26
10,82.0,2,4,10.0,26
92,440.5,2,5,450.0,26
8,111.2,3,1,10.0,26
84,739.0,3,2,510.0,26
6,108.6,3,3,100.0,26
65,492.7,3,4,611.0,26
34,216.7,3,5,332.0,26
5,107.4,4,1,100.0,26
28,192.5,4,2,210.0,26
17,140.5,4,3,119.0,26
6,108.8,4,4,108.0,26
28,193.2,4,5,192.0,26
60,523.1,5,1,300.0,26
99,1155.6,5,2,901.0,26
73,702.7,5,3,691.0,26
31,234.7,5,4,331.0,26
10,122.4,5,5,100.0,26
20,130.0,1,1,10.0,27
14,113.5,1,2,100.0,27
13,112.7,1,3,110.0,27
27,151.0,1,4,167.0,27
6,103.9,1,5,45.0,27
10,119.7,2,1,100.0,27
77,958.9,2,2,151.0,27
87,1188.7,2,3,1000.0,27
82,1069.4,2,4,1122.0,27
1,101.0,2,5,100.0,27
99,1049.2,3,1,1199.0,27
39,249.5,3,2,420.0,27
79,708.3,3,3,1069.0,27
87,833.3,3,4,800.0,27
26,167.5,3,5,226.0,27
84,1054.6,4,1,1000.0,27
52,482.0,4,2,552.0,27
58,568.1,4,3,532.0,27
21,172.1,4,4,199.0,27
43,367.6,4,5,390.0,27
62,365.8,5,1,530.0,27
6,97.5,5,2,103.0,27
40,199.2,5,3,280.0,27
38,185.8,5,4,191.0,27
13,101.8,5,5,112.0,27
99,1244.0,1,1,100.0,28
89,1031.6,1,2,1244.0,28
71,710.5,1,3,819.0,28
94,1136.5,1,4,1031.0,28
20,163.6,1,5,200.0,28
46,369.1,2,1,510.0,28
5,105.6,2,2,35.1,28
95,1172.1,2,3,1140.0,28
19,154.6,2,4,152.0,28
77,814.5,2,5,801.0,28
29,194.9,3,1,234.0,28
35,230.8,3,2,235.0,28
93,841.7,3,3,1129.0,28
23,166.3,3,4,150.0,28
57,404.2,3,5,481.0,28
36,232.5,4,1,242.0,28
74,665.2,4,2,682.0,28
29,187.6,4,3,194.0,28
43,289.3,4,4,308.0,28
22,150.2,4,5,151.0,28
26,180.2,5,1,162.0,28
25,174.7,5,2,175.0,28
57,433.0,5,3,404.0,28
75,653.9,5,4,680.0,28
4,105.1,5,5,101.0,28
31,228.4,1,1,1.0,29
33,242.5,1,2,230.0,29
31,227.7,1,3,228.0,29
98,1214.8,1,4,800.0,29
75,766.7,1,5,1000.0,29
60,443.0,2,1,1000.0,29
8,102.7,2,2,10.0,29
33,191.5,2,3,242.0,29
14,112.1,2,4,102.0,29
21,132.5,2,5,123.0,29
53,464.9,3,1,391.0,29
45,369.4,3,2,390.0,29
76,833.1,3,3,612.0,29
31,234.6,3,4,228.0,29
67,673.6,3,5,592.0,29
63,561.5,4,1,510.0,29
48,381.6,4,2,432.0,29
95,1088.9,4,3,1011.0,29
74,718.8,4,4,751.0,29
3,103.8,4,5,10.1,29
21,148.8,5,1,132.0,29
58,362.8,5,2,511.0,29
97,765.7,5,3,1082.0,29
26,169.0,5,4,162.0,29
64,413.1,5,5,449.0,29
15,98.1,1,1,10.0,30
55,292.1,1,2,100.0,30
99,836.5,1,3,594.0,30
88,667.8,1,4,1000.0,30
70,438.0,1,5,502.0,30
81,684.6,2,1,504.0,30
40,233.5,2,2,280.0,30
98,963.7,2,3,836.0,30
92,858.1,2,4,810.0,30
57,379.2,2,5,321.0,30
28,196.8,3,1,159.0,30
13,129.3,3,2,100.0,30
47,339.1,3,3,330.0,30
79,712.4,3,4,682.0,30
73,629.6,3,5,630.0,30
10,113.0,4,1,100.0,30
59,359.2,4,2,511.0,30
79,557.0,4,3,672.0,30
50,287.5,4,4,299.0,30
48,275.0,4,5,282.0,30
27,200.5,5,1,190.0,30
94,1002.3,5,2,800.0,30
83,816.6,5,3,792.0,30
59,485.8,5,4,559.0,30
47,356.9,5,5,392.0,30
