x,y,y_pred,machine,trial,subject
25,-141.94925003943328,29,1,6,5
30,-150.51531200488355,66,1,7,5
35,-159.08137397033386,60,1,8,5
40,-167.64743593578413,44,1,9,5
45,-176.21349790123443,46,1,10,5
50,-184.7795598666847,21,1,11,5
55,-193.345621832135,17,1,12,5
60,-201.9116837975853,92,1,13,5
65,-210.47774576303559,42,1,14,5
70,-219.04380772848586,2,1,15,5
75,-227.60986969393616,15,1,16,5
80,-236.17593165938644,68,1,17,5
85,-244.74199362483674,36,1,18,5
90,-253.30805559028704,48,1,19,5
95,-261.8741175557373,30,1,20,5
100,-270.4401795211876,93,1,21,5
1,-101.13437983612027,88,2,1,5
5,-106.2375936177402,2,2,2,5
10,-112.61661084476512,58,2,3,5
15,-118.99562807179005,76,2,4,5
20,-125.37464529881497,94,2,5,5
25,-131.7536625258399,14,2,6,5
30,-138.13267975286482,90,2,7,5
35,-144.51169697988973,18,2,8,5
40,-150.89071420691465,79,2,9,5
45,-157.26973143393957,94,2,10,5
50,-163.64874866096451,20,2,11,5
55,-170.02776588798943,98,2,12,5
60,-176.40678311501435,0,2,13,5
65,-182.78580034203927,32,2,14,5
70,-189.16481756906418,76,2,15,5
75,-195.5438347960891,89,2,16,5
80,-201.92285202311402,23,2,17,5
85,-208.30186925013894,41,2,18,5
90,-214.68088647716385,39,2,19,5
95,-221.05990370418877,50,2,20,5
100,-227.43892093121372,69,2,21,5
1,-103.28932416145535,92,3,1,5
5,-110.90245895843688,98,3,2,5
10,-120.41887745466379,53,3,3,5
15,-129.93529595089072,10,3,4,5
20,-139.45171444711764,2,3,5,5
25,-148.96813294334453,10,3,6,5
30,-158.48455143957145,13,3,7,5
35,-168.00096993579837,24,3,8,5
40,-177.51738843202526,88,3,9,5
45,-187.03380692825215,75,3,10,5
50,-196.55022542447907,79,3,11,5
55,-206.06664392070599,74,3,12,5
60,-215.58306241693288,41,3,13,5
65,-225.0994809131598,0,3,14,5
70,-234.6158994093867,91,3,15,5
75,-244.1323179056136,74,3,16,5
80,-253.64873640184052,53,3,17,5
85,-263.16515489806744,19,3,18,5
90,-272.68157339429433,92,3,19,5
95,-282.1979918905212,12,3,20,5
100,-291.71441038674817,66,3,21,5
1,-102.94932832591805,96,4,1,5
5,-110.75688174290666,38,4,2,5
10,-120.51632351414243,44,4,3,5
15,-130.2757652853782,30,4,4,5
20,-140.03520705661396,15,4,5,5
25,-149.79464882784973,67,4,6,5
30,-159.5540905990855,52,4,7,5
35,-169.31353237032124,25,4,8,5
40,-179.072974141557,95,4,9,5
45,-188.83241591279278,42,4,10,5
50,-198.59185768402853,62,4,11,5
55,-208.35129945526432,4,4,12,5
60,-218.11074122650007,71,4,13,5
65,-227.8701829977358,8,4,14,5
70,-237.6296247689716,36,4,15,5
75,-247.38906654020735,45,4,16,5
80,-257.1485083114431,93,4,17,5
85,-266.9079500826789,23,4,18,5
90,-276.66739185391464,52,4,19,5
95,-286.42683362515044,40,4,20,5
100,-296.1862753963862,69,4,21,5
1,-101.79030007152492,1,5,1,5
5,-112.17271219417611,40,5,2,5
10,-125.15072734749009,97,5,3,5
15,-138.1287425008041,87,5,4,5
20,-151.10675765411807,20,5,5,5
25,-164.08477280743205,17,5,6,5
30,-177.06278796074605,4,5,7,5
35,-190.04080311406003,2,5,8,5
40,-203.018818267374,1,5,9,5
45,-215.996833420688,97,5,10,5
50,-228.974848574002,92,5,11,5
55,-241.95286372731596,64,5,12,5
60,-254.93087888062996,77,5,13,5
65,-267.90889403394397,33,5,14,5
70,-280.8869091872579,43,5,15,5
75,-293.8649243405719,63,5,16,5
80,-306.8429394938859,51,5,17,5
85,-319.82095464719987,56,5,18,5
90,-332.7989698005139,59,5,19,5
95,-345.7769849538279,42,5,20,5
100,-358.7550001071419,30,5,21,5
1,-102.0007492017397,39,1,1,6
5,-110.41538267334045,73,1,2,6
10,-120.93367451284139,42,1,3,6
15,-131.45196635234234,59,1,4,6
20,-141.9702581918433,87,1,5,6
25,-152.48855003134423,50,1,6,6
30,-163.0068418708452,85,1,7,6
35,-173.52513371034615,42,1,8,6
40,-184.0434255498471,5,1,9,6
45,-194.56171738934802,42,1,10,6
50,-205.08000922884898,65,1,11,6
55,-215.59830106834994,0,1,12,6
60,-226.11659290785087,56,1,13,6
65,-236.6348847473518,4,1,14,6
70,-247.1531765868528,82,1,15,6
75,-257.6714684263537,28,1,16,6
80,-268.18976026585466,75,1,17,6
85,-278.70805210535565,43,1,18,6
90,-289.2263439448566,50,1,19,6
95,-299.7446357843575,2,1,20,6
100,-310.26292762385845,62,1,21,6
1,-98.99236304121717,62,2,1,6
5,-103.64458371103252,98,2,2,6
10,-109.45985954830171,47,2,3,6
15,-115.27513538557088,1,2,4,6
20,-121.09041122284006,34,2,5,6
25,-126.90568706010924,47,2,6,6
30,-132.72096289737843,31,2,7,6
35,-138.5362387346476,0,2,8,6
40,-144.3515145719168,18,2,9,6
45,-150.16679040918598,14,2,10,6
50,-155.98206624645516,71,2,11,6
55,-161.79734208372435,59,2,12,6
60,-167.61261792099353,90,2,13,6
65,-173.42789375826268,41,2,14,6
70,-179.2431695955319,51,2,15,6
75,-185.05844543280105,55,2,16,6
80,-190.87372127007026,29,2,17,6
85,-196.68899710733942,60,2,18,6
90,-202.5042729446086,55,2,19,6
95,-208.31954878187778,64,2,20,6
100,-214.13482461914697,11,2,21,6
1,-103.12258502711953,2,3,1,6
5,-115.18602811520057,98,3,2,6
10,-130.26533197530188,22,3,3,6
15,-145.34463583540315,13,3,4,6
20,-160.4239396955045,60,3,5,6
25,-175.50324355560576,76,3,6,6
30,-190.58254741570707,79,3,7,6
35,-205.66185127580837,23,3,8,6
40,-220.74115513590968,37,3,9,6
45,-235.82045899601098,65,3,10,6
50,-250.89976285611226,8,3,11,6
55,-265.97906671621354,37,3,12,6
60,-281.05837057631487,81,3,13,6
65,-296.1376744364162,30,3,14,6
70,-311.2169782965175,47,3,15,6
75,-326.29628215661876,70,3,16,6
80,-341.3755860167201,50,3,17,6
85,-356.45488987682137,6,3,18,6
90,-371.5341937369227,74,3,19,6
95,-386.613497597024,51,3,20,6
100,-401.69280145712526,84,3,21,6
1,-99.7768953914507,37,4,1,6
5,-100.93338121663399,61,4,2,6
10,-102.37898849811313,93,4,3,6
15,-103.82459577959226,85,4,4,6
20,-105.27020306107138,19,4,5,6
25,-106.71581034255051,94,4,6,6
30,-108.16141762402965,63,4,7,6
35,-109.60702490550878,59,4,8,6
40,-111.0526321869879,57,4,9,6
45,-112.49823946846705,83,4,10,6
50,-113.94384674994618,96,4,11,6
55,-115.3894540314253,27,4,12,6
60,-116.83506131290444,6,4,13,6
65,-118.28066859438357,95,4,14,6
70,-119.7262758758627,66,4,15,6
75,-121.17188315734182,72,4,16,6
80,-122.61749043882095,62,4,17,6
85,-124.06309772030009,13,4,18,6
90,-125.50870500177922,3,4,19,6
95,-126.95431228325835,45,4,20,6
100,-128.39991956473747,90,4,21,6
1,-103.84749790454629,8,5,1,6
5,-112.2657335836832,69,5,2,6
10,-122.78852818260432,36,5,3,6
15,-133.31132278152546,22,5,4,6
20,-143.83411738044657,32,5,5,6
25,-154.3569119793677,54,5,6,6
30,-164.87970657828885,99,5,7,6
35,-175.40250117720996,93,5,8,6
40,-185.92529577613112,8,5,9,6
45,-196.44809037505223,55,5,10,6
50,-206.97088497397337,85,5,11,6
55,-217.4936795728945,58,5,12,6
60,-228.01647417181564,32,5,13,6
65,-238.53926877073678,21,5,14,6
70,-249.0620633696579,16,5,15,6
75,-259.58485796857906,42,5,16,6
80,-270.10765256750017,50,5,17,6
85,-280.6304471664213,73,5,18,6
90,-291.15324176534244,38,5,19,6
95,-301.67603636426355,9,5,20,6
100,-312.1988309631847,71,5,21,6
1,-102.01811655258649,23,1,1,7
5,-113.50466100750734,56,1,2,7
10,-127.86284157615842,70,1,3,7
15,-142.2210221448095,65,1,4,7
20,-156.57920271346055,46,1,5,7
25,-170.9373832821116,48,1,6,7
30,-185.2955638507627,55,1,7,7
35,-199.65374441941375,43,1,8,7
40,-214.0119249880648,95,1,9,7
45,-228.3701055567159,99,1,10,7
50,-242.72828612536696,81,1,11,7
55,-257.08646669401804,48,1,12,7
60,-271.44464726266915,32,1,13,7
65,-285.8028278313202,68,1,14,7
70,-300.16100839997125,97,1,15,7
75,-314.51918896862236,49,1,16,7
80,-328.8773695372734,79,1,17,7
85,-343.23555010592446,28,1,18,7
90,-357.59373067457557,38,1,19,7
95,-371.9519112432266,81,1,20,7
100,-386.31009181187767,74,1,21,7
1,-99.11389750080605,54,2,1,7
5,-101.17378449274355,32,2,2,7
10,-103.74864323266543,60,2,3,7
15,-106.32350197258731,46,2,4,7
20,-108.89836071250919,93,2,5,7
25,-111.47321945243107,67,2,6,7
30,-114.04807819235295,32,2,7,7
35,-116.62293693227484,26,2,8,7
40,-119.1977956721967,70,2,9,7
45,-121.7726544121186,94,2,10,7
50,-124.34751315204048,91,2,11,7
55,-126.92237189196236,84,2,12,7
60,-129.49723063188426,74,2,13,7
65,-132.07208937180613,25,2,14,7
70,-134.646948111728,49,2,15,7
75,-137.2218068516499,8,2,16,7
80,-139.79666559157178,79,2,17,7
85,-142.37152433149365,25,2,18,7
90,-144.94638307141554,19,2,19,7
95,-147.5212418113374,14,2,20,7
100,-150.0961005512593,55,2,21,7
1,-103.9485519325732,82,3,1,7
5,-116.24446812983282,54,3,2,7
10,-131.61436337640734,5,3,3,7
15,-146.98425862298188,66,3,4,7
20,-162.35415386955643,17,3,5,7
25,-177.72404911613097,32,3,6,7
30,-193.0939443627055,72,3,7,7
35,-208.46383960928006,47,3,8,7
40,-223.83373485585457,95,3,9,7
45,-239.20363010242914,42,3,10,7
50,-254.57352534900366,9,3,11,7
55,-269.94342059557823,96,3,12,7
60,-285.31331584215275,73,3,13,7
65,-300.6832110887273,38,3,14,7
70,-316.05310633530183,75,3,15,7
75,-331.4230015818764,95,3,16,7
80,-346.7928968284509,57,3,17,7
85,-362.1627920750255,65,3,18,7
90,-377.5326873216,30,3,19,7
95,-392.9025825681746,2,3,20,7
100,-408.2724778147491,74,3,21,7
1,-102.93380324681036,22,4,1,7
5,-110.72504512807711,85,4,2,7
10,-120.46409747966055,14,4,3,7
15,-130.203149831244,11,4,4,7
20,-139.94220218282743,4,4,5,7
25,-149.6812545344109,66,4,6,7
30,-159.42030688599434,21,4,7,7
35,-169.1593592375778,27,4,8,7
40,-178.89841158916124,82,4,9,7
45,-188.63746394074468,1,4,10,7
50,-198.37651629232812,46,4,11,7
55,-208.11556864391156,69,4,12,7
60,-217.85462099549503,97,4,13,7
65,-227.5936733470785,58,4,14,7
70,-237.33272569866193,84,4,15,7
75,-247.07177805024537,9,4,16,7
80,-256.8108304018288,4,4,17,7
85,-266.54988275341225,44,4,18,7
90,-276.28893510499574,6,4,19,7
95,-286.0279874565791,81,4,20,7
100,-295.7670398081626,28,4,21,7
1,-102.03648340789688,89,5,1,7
5,-114.21070585343293,80,5,2,7
10,-129.42848391035298,29,5,3,7
15,-144.64626196727303,25,5,4,7
20,-159.8640400241931,22,5,5,7
25,-175.08181808111314,20,5,6,7
30,-190.2995961380332,30,5,7,7
35,-205.51737419495325,75,5,8,7
40,-220.7351522518733,37,5,9,7
45,-235.95293030879336,12,5,10,7
50,-251.1707083657134,91,5,11,7
55,-266.3884864226335,52,5,12,7
60,-281.60626447955354,67,5,13,7
65,-296.8240425364736,21,5,14,7
70,-312.04182059339365,32,5,15,7
75,-327.2595986503137,56,5,16,7
80,-342.47737670723376,44,5,17,7
85,-357.6951547641538,38,5,18,7
90,-372.91293282107387,92,5,19,7
95,-388.1307108779939,74,5,20,7
100,-403.348488934914,25,5,21,7
1,-102.87065870913584,65,1,1,8
