x,y,y_pred,machine,trial,subject
45,-236.53580314058513,11,1,10,2
50,-251.6140953658725,60,1,11,2
55,-266.6923875911599,15,1,12,2
60,-281.7706798164472,90,1,13,2
65,-296.84897204173467,32,1,14,2
70,-311.927264267022,78,1,15,2
75,-327.0055564923094,12,1,16,2
80,-342.08384871759677,74,1,17,2
85,-357.1621409428841,18,1,18,2
90,-372.2404331681715,93,1,19,2
95,-387.31872539345886,88,1,20,2
100,-402.3970176187462,68,1,21,2
1,-102.15926464779811,31,2,1,2
5,-113.81415375715838,90,2,2,2
10,-128.38276514385873,90,2,3,2
15,-142.95137653055906,13,2,4,2
20,-157.5199879172594,85,2,5,2
25,-172.08859930395977,87,2,6,2
30,-186.6572106906601,93,2,7,2
35,-201.22582207736045,57,2,8,2
40,-215.79443346406077,66,2,9,2
45,-230.36304485076113,12,2,10,2
50,-244.93165623746148,44,2,11,2
55,-259.50026762416184,98,2,12,2
60,-274.06887901086213,8,2,13,2
65,-288.6374903975625,31,2,14,2
70,-303.20610178426284,34,2,15,2
75,-317.7747131709632,64,2,16,2
80,-332.34332455766355,90,2,17,2
85,-346.91193594436385,39,2,18,2
90,-361.4805473310642,72,2,19,2
95,-376.04915871776456,27,2,20,2
100,-390.6177701044649,15,2,21,2
1,-101.50606659967858,41,3,1,2
5,-109.5900071306886,73,3,2,2
10,-119.69493279445113,88,3,3,2
15,-129.7998584582137,27,3,4,2
20,-139.9047841219762,80,3,5,2
25,-150.00970978573875,37,3,6,2
30,-160.1146354495013,9,3,7,2
35,-170.2195611132638,37,3,8,2
40,-180.32448677702635,2,3,9,2
45,-190.4294124407889,10,3,10,2
50,-200.5343381045514,3,3,11,2
55,-210.63926376831392,76,3,12,2
60,-220.74418943207647,8,3,13,2
65,-230.849115095839,31,3,14,2
70,-240.95404075960153,50,3,15,2
75,-251.05896642336407,58,3,16,2
80,-261.1638920871266,50,3,17,2
85,-271.2688177508891,83,3,18,2
90,-281.3737434146517,44,3,19,2
95,-291.4786690784142,78,3,20,2
100,-301.58359474217673,47,3,21,2
1,-100.9587869902998,77,4,1,2
5,-106.57148353374875,54,4,2,2
10,-113.58735421305994,86,4,3,2
15,-120.60322489237114,6,4,4,2
20,-127.61909557168232,27,4,5,2
25,-134.63496625099353,29,4,6,2
30,-141.65083693030473,35,4,7,2
35,-148.6667076096159,20,4,8,2
40,-155.6825782889271,16,4,9,2
45,-162.6984489682383,32,4,10,2
50,-169.7143196475495,84,4,11,2
55,-176.73019032686068,27,4,12,2
60,-183.74606100617189,11,4,13,2
65,-190.76193168548306,88,4,14,2
70,-197.77780236479427,28,4,15,2
75,-204.79367304410547,86,4,16,2
80,-211.80954372341665,87,4,17,2
85,-218.82541440272783,37,4,18,2
90,-225.84128508203904,34,4,19,2
95,-232.85715576135024,79,4,20,2
100,-239.87302644066142,74,4,21,2
1,-100.66672701050895,99,5,1,2
5,-100.18519723725778,80,5,2,2
10,-99.58328502069381,38,5,3,2
15,-98.98137280412985,40,5,4,2
20,-98.37946058756589,32,5,5,2
25,-97.77754837100191,14,5,6,2
30,-97.17563615443795,63,5,7,2
35,-96.573723937874,56,5,8,2
40,-95.97181172131003,52,5,9,2
45,-95.36989950474606,19,5,10,2
50,-94.7679872881821,68,5,11,2
55,-94.16607507161814,30,5,12,2
60,-93.56416285505416,1,5,13,2
65,-92.9622506384902,62,5,14,2
70,-92.36033842192624,46,5,15,2
75,-91.75842620536227,93,5,16,2
80,-91.15651398879831,68,5,17,2
85,-90.55460177223435,26,5,18,2
90,-89.95268955567037,59,5,19,2
95,-89.35077733910641,2,5,20,2
100,-88.74886512254245,58,5,21,2
1,-103.24852353469593,84,1,1,3
5,-112.41112386367799,26,1,2,3
10,-123.86437427490554,0,1,3,3
15,-135.31762468613312,5,1,4,3
20,-146.7708750973607,81,1,5,3
25,-158.22412550858826,38,1,6,3
30,-169.6773759198158,63,1,7,3
35,-181.1306263310434,16,1,8,3
40,-192.58387674227095,55,1,9,3
45,-204.03712715349852,23,1,10,3
50,-215.4903775647261,50,1,11,3
55,-226.94362797595363,34,1,12,3
60,-238.39687838718123,90,1,13,3
65,-249.85012879840878,43,1,14,3
70,-261.3033792096364,53,1,15,3
75,-272.7566296208639,38,1,16,3
80,-284.20988003209146,4,1,17,3
85,-295.66313044331906,26,1,18,3
90,-307.1163808545466,43,1,19,3
95,-318.5696312657742,14,1,20,3
100,-330.02288167700175,26,1,21,3
1,-99.99882495832081,5,2,1,3
5,-108.42461967244796,76,2,2,3
10,-118.9568630651069,3,2,3,3
15,-129.48910645776587,30,2,4,3
20,-140.0213498504248,97,2,5,3
25,-150.55359324308375,35,2,6,3
30,-161.08583663574268,63,2,7,3
35,-171.6180800284016,38,2,8,3
40,-182.15032342106056,87,2,9,3
45,-192.68256681371952,16,2,10,3
50,-203.21481020637844,20,2,11,3
55,-213.7470535990374,40,2,12,3
60,-224.27929699169636,93,2,13,3
65,-234.81154038435528,61,2,14,3
70,-245.3437837770142,21,2,15,3
75,-255.87602716967314,72,2,16,3
80,-266.4082705623321,63,2,17,3
85,-276.94051395499105,68,2,18,3
90,-287.47275734765,91,2,19,3
95,-298.00500074030896,73,2,20,3
100,-308.5372441329679,21,2,21,3
1,-104.04398789561291,53,3,1,3
5,-120.74385828582605,34,3,2,3
10,-141.6186962735925,33,3,3,3
15,-162.49353426135892,18,3,4,3
20,-183.36837224912534,81,3,5,3
25,-204.2432102368918,70,3,6,3
30,-225.1180482246582,4,3,7,3
35,-245.99288621242462,11,3,8,3
40,-266.86772420019105,69,3,9,3
45,-287.7425621879575,49,3,10,3
50,-308.6174001757239,67,3,11,3
55,-329.49223816349036,81,3,12,3
60,-350.3670761512568,95,3,13,3
65,-371.2419141390232,59,3,14,3
70,-392.1167521267896,73,3,15,3
75,-412.99159011455606,68,3,16,3
80,-433.86642810232246,87,3,17,3
85,-454.7412660900889,67,3,18,3
90,-475.61610407785537,26,3,19,3
95,-496.49094206562177,17,3,20,3
100,-517.3657800533882,87,3,21,3
1,-102.93500946856146,41,4,1,3
5,-113.61139118124386,51,4,2,3
10,-126.95686832209685,10,4,3,3
15,-140.30234546294983,88,4,4,3
20,-153.64782260380284,41,4,5,3
25,-166.99329974465584,20,4,6,3
30,-180.33877688550882,7,4,7,3
35,-193.6842540263618,97,4,8,3
40,-207.0297311672148,81,4,9,3
45,-220.3752083080678,72,4,10,3
50,-233.7206854489208,61,4,11,3
55,-247.0661625897738,25,4,12,3
60,-260.41163973062675,84,4,13,3
65,-273.75711687147975,61,4,14,3
70,-287.10259401233276,66,4,15,3
75,-300.4480711531857,68,4,16,3
80,-313.7935482940387,23,4,17,3
85,-327.1390254348917,67,4,18,3
90,-340.48450257574467,25,4,19,3
95,-353.82997971659773,25,4,20,3
100,-367.1754568574507,42,4,21,3
1,-102.03466922390868,25,5,1,3
5,-107.50958464147682,89,5,2,3
10,-114.35322891343698,86,5,3,3
15,-121.19687318539715,88,5,4,3
20,-128.0405174573573,8,5,5,3
25,-134.88416172931747,72,5,6,3
30,-141.72780600127763,63,5,7,3
35,-148.57145027323782,62,5,8,3
40,-155.41509454519797,10,5,9,3
45,-162.25873881715813,49,5,10,3
50,-169.10238308911832,4,5,11,3
55,-175.94602736107848,54,5,12,3
60,-182.78967163303864,40,5,13,3
65,-189.6333159049988,92,5,14,3
70,-196.47696017695898,51,5,15,3
75,-203.32060444891914,35,5,16,3
80,-210.16424872087933,73,5,17,3
85,-217.0078929928395,82,5,18,3
90,-223.85153726479965,85,5,19,3
95,-230.6951815367598,99,5,20,3
100,-237.53882580871996,75,5,21,3
1,-100.28375165685286,62,1,1,4
5,-106.69294568486136,24,1,2,4
10,-114.70443821987199,51,1,3,4
15,-122.71593075488262,40,1,4,4
20,-130.72742328989324,53,1,5,4
25,-138.73891582490387,63,1,6,4
30,-146.7504083599145,85,1,7,4
35,-154.76190089492513,78,1,8,4
40,-162.77339342993577,74,1,9,4
45,-170.7848859649464,74,1,10,4
50,-178.79637849995703,68,1,11,4
55,-186.80787103496766,8,1,12,4
60,-194.8193635699783,12,1,13,4
65,-202.83085610498892,23,1,14,4
70,-210.84234863999956,52,1,15,4
75,-218.8538411750102,22,1,16,4
80,-226.86533371002082,98,1,17,4
85,-234.87682624503145,97,1,18,4
90,-242.88831878004208,71,1,19,4
95,-250.89981131505272,71,1,20,4
100,-258.9113038500634,94,1,21,4
1,-102.37831279002384,7,2,1,4
5,-108.53374219904131,37,2,2,4
10,-116.22802896031315,53,2,3,4
15,-123.922315721585,86,2,4,4
20,-131.61660248285682,87,2,5,4
25,-139.31088924412867,30,2,6,4
30,-147.0051760054005,43,2,7,4
35,-154.69946276667233,13,2,8,4
40,-162.39374952794418,87,2,9,4
45,-170.08803628921603,62,2,10,4
50,-177.78232305048786,31,2,11,4
55,-185.4766098117597,26,2,12,4
60,-193.1708965730315,20,2,13,4
65,-200.86518333430337,57,2,14,4
70,-208.55947009557522,97,2,15,4
75,-216.25375685684705,8,2,16,4
80,-223.94804361811887,11,2,17,4
85,-231.6423303793907,1,2,18,4
90,-239.33661714066258,47,2,19,4
95,-247.0309039019344,51,2,20,4
100,-254.72519066320623,49,2,21,4
1,-103.0006551632792,38,3,1,4
5,-110.62821736810052,53,3,2,4
10,-120.16267012412717,66,3,3,4
15,-129.6971228801538,50,3,4,4
20,-139.23157563618045,58,3,5,4
25,-148.7660283922071,53,3,6,4
30,-158.30048114823373,63,3,7,4
35,-167.83493390426037,82,3,8,4
40,-177.36938666028703,15,3,9,4
45,-186.90383941631364,42,3,10,4
50,-196.4382921723403,63,3,11,4
55,-205.97274492836695,44,3,12,4
60,-215.5071976843936,3,3,13,4
65,-225.04165044042023,44,3,14,4
70,-234.57610319644687,80,3,15,4
75,-244.11055595247353,14,3,16,4
80,-253.64500870850017,55,3,17,4
85,-263.1794614645268,49,3,18,4
90,-272.7139142205535,72,3,19,4
95,-282.2483669765801,29,3,20,4
100,-291.7828197326067,20,3,21,4
1,-99.32832923080608,39,4,1,4
5,-104.59660832170353,35,4,2,4
10,-111.18195718532534,98,4,3,4
15,-117.76730604894716,36,4,4,4
20,-124.35265491256898,23,4,5,4
25,-130.9380037761908,89,4,6,4
30,-137.52335263981263,95,4,7,4
35,-144.10870150343447,85,4,8,4
40,-150.69405036705626,47,4,9,4
45,-157.2793992306781,43,4,10,4
50,-163.8647480942999,37,4,11,4
55,-170.45009695792174,98,4,12,4
60,-177.03544582154356,17,4,13,4
65,-183.62079468516538,26,4,14,4
70,-190.2061435487872,70,4,15,4
75,-196.791492412409,20,4,16,4
80,-203.37684127603083,93,4,17,4
85,-209.96219013965265,5,4,18,4
90,-216.5475390032745,40,4,19,4
95,-223.13288786689628,68,4,20,4
100,-229.7182367305181,21,4,21,4
1,-102.98887624752767,71,5,1,4
5,-117.04891692707717,97,5,2,4
10,-134.62396777651406,79,5,3,4
15,-152.19901862595088,10,5,4,4
20,-169.77406947538776,34,5,5,4
25,-187.34912032482464,87,5,6,4
30,-204.92417117426152,66,5,7,4
35,-222.4992220236984,30,5,8,4
40,-240.07427287313527,71,5,9,4
45,-257.64932372257215,57,5,10,4
50,-275.22437457200897,76,5,11,4
55,-292.7994254214459,80,5,12,4
60,-310.3744762708827,1,5,13,4
65,-327.9495271203196,77,5,14,4
70,-345.5245779697565,65,5,15,4
75,-363.09962881919336,67,5,16,4
80,-380.67467966863023,1,5,17,4
85,-398.24973051806705,65,5,18,4
90,-415.82478136750393,98,5,19,4
95,-433.3998322169408,80,5,20,4
100,-450.9748830663777,15,5,21,4
1,-104.62631617301629,21,1,1,5
5,-114.33596613666784,35,1,2,5
10,-126.47302859123228,46,1,3,5
15,-138.6100910457967,38,1,4,5
20,-150.74715350036115,40,1,5,5
25,-162.88421595492557,83,1,6,5
30,-175.02127840949,12,1,7,5
35,-187.15834086405442,58,1,8,5
40,-199.29540331861887,29,1,9,5
45,-211.4324657731833,35,1,10,5
50,-223.56952822774775,55,1,11,5
55,-235.7065906823122,38,1,12,5
60,-247.84365313687664,25,1,13,5
65,-259.9807155914411,93,1,14,5
70,-272.11777804600547,4,1,15,5
75,-284.2548405005699,80,1,16,5
80,-296.39190295513436,89,1,17,5
85,-308.5289654096988,45,1,18,5
90,-320.66602786426324,83,1,19,5
95,-332.8030903188277,13,1,20,5
100,-344.94015277339213,87,1,21,5
1,-100.70001259988666,11,2,1,5
5,-106.60732748367192,37,2,2,5
10,-113.9914710884035,38,2,3,5
15,-121.37561469313508,40,2,4,5
20,-128.75975829786665,83,2,5,5
25,-136.14390190259823,91,2,6,5
30,-143.52804550732984,8,2,7,5
35,-150.91218911206138,65,2,8,5
40,-158.296332716793,92,2,9,5
45,-165.68047632152454,84,2,10,5
50,-173.06461992625614,85,2,11,5
55,-180.44876353098772,68,2,12,5
60,-187.8329071357193,8,2,13,5
65,-195.21705074045087,69,2,14,5
70,-202.60119434518245,88,2,15,5
75,-209.98533794991403,98,2,16,5
80,-217.3694815546456,55,2,17,5
85,-224.7536251593772,66,2,18,5
90,-232.13776876410876,47,2,19,5
95,-239.52191236884033,99,2,20,5
100,-246.90605597357194,69,2,21,5
1,-96.94392182977762,84,3,1,5
5,-97.26760425780567,53,3,2,5
10,-97.67220729284072,86,3,3,5
15,-98.07681032787579,14,3,4,5
20,-98.48141336291084,45,3,5,5
25,-98.88601639794591,60,3,6,5
30,-99.29061943298098,16,3,7,5
35,-99.69522246801603,91,3,8,5
40,-100.0998255030511,69,3,9,5
45,-100.50442853808615,76,3,10,5
50,-100.90903157312121,33,3,11,5
55,-101.31363460815628,7,3,12,5
60,-101.71823764319133,44,3,13,5
65,-102.1228406782264,95,3,14,5
70,-102.52744371326145,48,3,15,5
75,-102.93204674829651,88,3,16,5
80,-103.33664978333157,80,3,17,5
85,-103.74125281836663,23,3,18,5
90,-104.1458558534017,51,3,19,5
95,-104.55045888843675,4,3,20,5
100,-104.95506192347182,53,3,21,5
1,-101.000509687138,71,4,1,5
5,-108.55586488941536,44,4,2,5
10,-118.00005889226205,37,4,3,5
15,-127.44425289510873,55,4,4,5
20,-136.88844689795542,70,4,5,5
25,-146.33264090080212,57,4,6,5
30,-155.7768349036488,54,4,7,5
35,-165.2210289064955,87,4,8,5
40,-174.66522290934216,90,4,9,5
45,-184.10941691218886,9,4,10,5
50,-193.55361091503556,22,4,11,5
55,-202.99780491788223,67,4,12,5
60,-212.4419989207289,39,4,13,5
65,-221.8861929235756,32,4,14,5
70,-231.3303869264223,23,4,15,5
75,-240.77458092926898,24,4,16,5
80,-250.21877493211568,75,4,17,5
85,-259.66296893496235,48,4,18,5
90,-269.10716293780905,11,4,19,5
95,-278.55135694065575,56,4,20,5
100,-287.99555094350245,9,4,21,5
1,-104.41389898132857,36,5,1,5
5,-116.10069408760661,95,5,2,5
10,-130.70918797045417,95,5,3,5
15,-145.3176818533017,49,5,4,5
20,-159.92617573614925,76,5,5,5
25,-174.53466961899682,42,5,6,5
30,-189.14316350184436,61,5,7,5
35,-203.75165738469192,2,5,8,5
40,-218.36015126753946,87,5,9,5
45,-232.968645150387,12,5,10,5
50,-247.57713903323457,74,5,11,5
55,-262.18563291608217,62,5,12,5
60,-276.79412679892965,3,5,13,5
65,-291.40262068177725,78,5,14,5
70,-306.0111145646248,86,5,15,5
75,-320.61960844747233,51,5,16,5
80,-335.2281023303199,58,5,17,5
85,-349.8365962131674,21,5,18,5
90,-364.445090096015,66,5,19,5
95,-379.0535839788626,55,5,20,5
100,-393.6620778617101,91,5,21,5
1,-101.66901200040093,15,1,1,6
5,-105.18146769761947,3,1,2,6
10,-109.57203731914264,44,1,3,6
15,-113.96260694066581,76,1,4,6
20,-118.35317656218898,72,1,5,6
25,-122.74374618371215,68,1,6,6
30,-127.13431580523532,8,1,7,6
35,-131.5248854267585,41,1,8,6
40,-135.91545504828164,94,1,9,6
45,-140.30602466980483,94,1,10,6
50,-144.69659429132798,31,1,11,6
55,-149.08716391285117,88,1,12,6
60,-153.47773353437432,19,1,13,6
65,-157.8683031558975,77,1,14,6
70,-162.25887277742066,83,1,15,6
75,-166.64944239894382,10,1,16,6
80,-171.040012020467,23,1,17,6
85,-175.4305816419902,47,1,18,6
90,-179.82115126351337,5,1,19,6
95,-184.21172088503653,60,1,20,6
100,-188.60229050655968,26,1,21,6
1,-101.4601687975901,91,2,1,6
5,-103.03320146440646,40,2,2,6
10,-104.99949229792689,34,2,3,6
15,-106.96578313144734,27,2,4,6
20,-108.93207396496778,59,2,5,6
25,-110.89836479848823,94,2,6,6
30,-112.86465563200866,83,2,7,6
35,-114.83094646552911,73,2,8,6
40,-116.79723729904956,91,2,9,6
45,-118.76352813256999,32,2,10,6
50,-120.72981896609043,67,2,11,6
55,-122.69610979961088,80,2,12,6
60,-124.66240063313133,70,2,13,6
65,-126.62869146665176,34,2,14,6
70,-128.5949823001722,89,2,15,6
75,-130.56127313369262,67,2,16,6
80,-132.52756396721307,1,2,17,6
85,-134.49385480073352,49,2,18,6
90,-136.46014563425396,39,2,19,6
95,-138.4264364677744,53,2,20,6
100,-140.39272730129483,6,2,21,6
1,-101.26120420011543,32,3,1,6
5,-105.79356381262818,18,3,2,6
10,-111.45901332826912,54,3,3,6
15,-117.12446284391007,26,3,4,6
20,-122.78991235955101,10,3,5,6
25,-128.45536187519195,8,3,6,6
30,-134.12081139083293,95,3,7,6
35,-139.78626090647387,40,3,8,6
40,-145.45171042211481,40,3,9,6
45,-151.11715993775576,59,3,10,6
50,-156.7826094533967,31,3,11,6
55,-162.44805896903765,17,3,12,6
60,-168.1135084846786,60,3,13,6
65,-173.77895800031953,60,3,14,6
70,-179.44440751596048,13,3,15,6
75,-185.10985703160142,3,3,16,6
80,-190.77530654724237,10,3,17,6
85,-196.4407560628833,65,3,18,6
90,-202.10620557852425,83,3,19,6
95,-207.7716550941652,0,3,20,6
100,-213.43710460980614,98,3,21,6
1,-104.46626124672129,6,4,1,6
5,-114.12434518371491,34,4,2,6
10,-126.19695010495694,8,4,3,6
15,-138.26955502619896,33,4,4,6
20,-150.342159947441,20,4,5,6
25,-162.414764868683,21,4,6,6
30,-174.48736978992503,66,4,7,6
35,-186.55997471116706,84,4,8,6
40,-198.6325796324091,79,4,9,6
45,-210.7051845536511,11,4,10,6
50,-222.7777894748931,9,4,11,6
55,-234.85039439613513,68,4,12,6
60,-246.92299931737716,49,4,13,6
65,-258.9956042386192,75,4,14,6
70,-271.0682091598612,82,4,15,6
75,-283.14081408110326,20,4,16,6
80,-295.2134190023453,0,4,17,6
85,-307.28602392358727,0,4,18,6
90,-319.3586288448293,73,4,19,6
95,-331.43123376607133,30,4,20,6
100,-343.5038386873133,81,4,21,6
1,-101.58838446247995,31,5,1,6
5,-107.85432111990598,77,5,2,6
10,-115.68674194168852,22,5,3,6
15,-123.51916276347107,35,5,4,6
20,-131.3515835852536,17,5,5,6
25,-139.18400440703613,40,5,6,6
30,-147.0164252288187,88,5,7,6
35,-154.84884605060122,63,5,8,6
40,-162.68126687238376,68,5,9,6
45,-170.5136876941663,36,5,10,6
50,-178.34610851594883,89,5,11,6
55,-186.1785293377314,7,5,12,6
60,-194.01095015951392,87,5,13,6
65,-201.8433709812965,32,5,14,6
70,-209.67579180307902,82,5,15,6
75,-217.50821262486156,26,5,16,6
80,-225.3406334466441,18,5,17,6
85,-233.17305426842665,27,5,18,6
90,-241.0054750902092,15,5,19,6
95,-248.83789591199172,72,5,20,6
100,-256.67031673377426,22,5,21,6
1,-102.39872276598832,19,1,1,7
5,-115.77395184557955,36,1,2,7
10,-132.49298819506856,7,1,3,7
15,-149.2120245445576,45,1,4,7
20,-165.93106089404662,52,1,5,7
25,-182.65009724353564,14,1,6,7
30,-199.36913359302469,98,1,7,7
35,-216.0881699425137,59,1,8,7
40,-232.80720629200272,33,1,9,7
45,-249.52624264149176,32,1,10,7
50,-266.2452789909808,37,1,11,7
55,-282.9643153404698,13,1,12,7
60,-299.68335168995884,57,1,13,7
65,-316.4023880394479,48,1,14,7
70,-333.1214243889369,99,1,15,7
75,-349.8404607384259,61,1,16,7
80,-366.55949708791496,40,1,17,7
85,-383.278533437404,54,1,18,7
90,-399.997569786893,64,1,19,7
95,-416.71660613638204,88,1,20,7
100,-433.4356424858711,77,1,21,7
1,-104.35420190818692,79,2,1,7
5,-118.58488891058059,25,2,2,7
10,-136.37324766357264,15,2,3,7
15,-154.16160641656475,23,2,4,7
20,-171.9499651695568,28,2,5,7
25,-189.73832392254891,80,2,6,7
30,-207.52668267554097,32,2,7,7
35,-225.31504142853308,72,2,8,7
40,-243.10340018152513,59,2,9,7
45,-260.89175893451727,44,2,10,7
50,-278.6801176875093,52,2,11,7
55,-296.46847644050143,52,2,12,7
60,-314.2568351934935,25,2,13,7
65,-332.0451939464856,26,2,14,7
70,-349.83355269947765,97,2,15,7
75,-367.62191145246976,81,2,16,7
80,-385.4102702054618,79,2,17,7
85,-403.19862895845387,10,2,18,7
90,-420.986987711446,12,2,19,7
95,-438.7753464644381,43,2,20,7
100,-456.56370521743014,98,2,21,7
1,-101.41948171463544,91,3,1,7
5,-104.28255350366436,23,3,2,7
10,-107.86139323995052,26,3,3,7
15,-111.44023297623666,5,3,4,7
20,-115.01907271252281,6,3,5,7
25,-118.59791244880897,50,3,6,7
30,-122.17675218509511,49,3,7,7
35,-125.75559192138127,46,3,8,7
40,-129.33443165766744,13,3,9,7
45,-132.9132713939536,27,3,10,7
50,-136.49211113023975,46,3,11,7
55,-140.0709508665259,8,3,12,7
60,-143.64979060281206,47,3,13,7
65,-147.2286303390982,5,3,14,7
70,-150.80747007538434,82,3,15,7
75,-154.38630981167051,43,3,16,7
80,-157.96514954795666,1,3,17,7
85,-161.5439892842428,94,3,18,7
90,-165.12282902052897,22,3,19,7
95,-168.7016687568151,63,3,20,7
100,-172.28050849310125,32,3,21,7
1,-102.24054233419963,16,4,1,7
5,-114.0653836453005,78,4,2,7
10,-128.84643528417658,64,4,3,7
15,-143.62748692305266,67,4,4,7
20,-158.40853856192876,45,4,5,7
25,-173.18959020080484,4,4,6,7
30,-187.97064183968092,22,4,7,7
35,-202.751693478557,84,4,8,7
40,-217.53274511743308,41,4,9,7
45,-232.31379675630916,52,4,10,7
50,-247.09484839518524,60,4,11,7
55,-261.8759000340613,89,4,12,7
60,-276.6569516729374,70,4,13,7
65,-291.4380033118135,27,4,14,7
70,-306.21905495068955,89,4,15,7
75,-321.00010658956563,59,4,16,7
80,-335.78115822844177,48,4,17,7
85,-350.56220986731785,91,4,18,7
90,-365.3432615061939,23,4,19,7
95,-380.12431314507,6,4,20,7
100,-394.9053647839461,96,4,21,7
1,-102.58823470620052,55,5,1,7
5,-115.6511493013646,11,5,2,7
10,-131.97979254531967,0,5,3,7
15,-148.3084357892748,81,5,4,7
20,-164.63707903322987,7,5,5,7
25,-180.965722277185,91,5,6,7
30,-197.2943655211401,17,5,7,7
35,-213.6230087650952,73,5,8,7
40,-229.95165200905026,37,5,9,7
45,-246.2802952530054,61,5,10,7
50,-262.60893849696055,17,5,11,7
55,-278.9375817409156,46,5,12,7
60,-295.26622498487075,58,5,13,7
65,-311.5948682288258,82,5,14,7
70,-327.92351147278094,82,5,15,7
75,-344.252154716736,91,5,16,7
80,-360.5807979606911,97,5,17,7
85,-376.9094412046462,74,5,18,7
90,-393.23808444860134,53,5,19,7
95,-409.5667276925564,67,5,20,7
100,-425.89537093651154,10,5,21,7
1,-98.95945088019614,28,1,1,8
