x,y,y_pred,machine,trial,subject
5,-17.535126209955312,11.5,4,2,2
10,2.9458166357048863,17.9,4,3,2
15,23.42675948136509,28.3,4,4,2
20,43.907702327025284,36.5,4,5,2
25,64.3886451726855,44.8,4,6,2
30,84.8695880183457,57.4,4,7,2
35,105.35053086400589,72.6,4,8,2
40,125.83147370966608,88.7,4,9,2
45,146.31241655532628,107.9,4,10,2
50,166.7933594009865,128.5,4,11,2
55,187.2743022466467,151.8,4,12,2
60,207.7552450923069,176.9,4,13,2
65,228.2361879379671,202.1,4,14,2
70,248.71713078362728,229.5,4,15,2
75,269.1980736292875,258.3,4,16,2
80,289.6790164749477,290.2,4,17,2
85,310.15995932060787,324.8,4,18,2
90,330.64090216626806,362.9,4,19,2
95,351.12184501192826,405.3,4,20,2
100,371.6027878575885,452.6,4,21,2
1,-93.92919769906223,0.0,5,1,2
5,-73.90576717480954,5.4,5,2,2
10,-48.876479019493694,17.2,5,3,2
15,-23.84719086417784,26.0,5,4,2
20,1.1820972911380156,35.3,5,5,2
25,26.211385446453853,44.1,5,6,2
30,51.24067360176972,52.0,5,7,2
35,76.26996175708557,58.9,5,8,2
40,101.29924991240144,63.7,5,9,2
45,126.32853806771726,67.7,5,10,2
50,151.3578262230331,70.8,5,11,2
55,176.38711437834894,73.3,5,12,2
60,201.41640253366484,75.1,5,13,2
65,226.44569068898068,76.0,5,14,2
70,251.47497884429652,76.3,5,15,2
75,276.50426699961235,76.2,5,16,2
80,301.53355515492825,75.6,5,17,2
85,326.5628433102441,74.6,5,18,2
90,351.59213146555993,73.3,5,19,2
95,376.62141962087577,71.8,5,20,2
100,401.6507077761916,69.5,5,21,2
1,-80.1276280525041,2.0,1,1,3
5,-59.24187215433416,2.5,1,2,3
10,-33.13467728162175,3.0,1,3,3
15,-7.027482408909336,3.5,1,4,3
20,19.079712463803077,4.0,1,5,3
25,45.186907336515475,4.5,1,6,3
30,71.2941022092279,5.0,1,7,3
35,97.4012970819403,5.5,1,8,3
40,123.50849195465273,6.0,1,9,3
45,149.61568682736512,6.5,1,10,3
50,175.72288170007752,7.0,1,11,3
55,201.83007657278998,7.5,1,12,3
60,227.93727144550238,8.0,1,13,3
65,254.04446631821477,8.5,1,14,3
70,280.1516611909272,9.0,1,15,3
75,306.25885606363966,9.5,1,16,3
80,332.36605093635205,10.0,1,17,3
85,358.47324580906445,10.5,1,18,3
90,384.58044068177685,11.0,1,19,3
95,410.68763555448925,11.5,1,20,3
100,436.79483042720165,12.0,1,21,3
1,-78.35373341395794,4.9,2,1,3
5,-55.105416412015394,12.1,2,2,3
10,-26.045020159587228,23.8,2,3,3
15,3.0153760928409423,31.3,2,4,3
20,32.07577234526912,42.2,2,5,3
25,61.136168597697285,51.4,2,6,3
30,90.19656485012545,61.9,2,7,3
35,119.25696110255363,70.3,2,8,3
40,148.31735735498182,86.4,2,9,3
45,177.37775360740994,97.2,2,10,3
50,206.43814985983812,116.8,2,11,3
55,235.4985461122663,121.2,2,12,3
60,264.5589423646945,141.9,2,13,3
65,293.61933861712265,155.6,2,14,3
70,322.6797348695508,172.2,2,15,3
75,351.740131121979,196.3,2,16,3
80,380.8005273744072,201.3,2,17,3
85,409.86092362683536,230.9,2,18,3
90,438.9213198792635,244.9,2,19,3
95,467.98171613169166,270.8,2,20,3
100,497.04211238411983,302.4,2,21,3
1,-36.662247064547465,39.9,3,1,3
5,-11.67642135355492,49.3,3,2,3
10,19.555860785185757,68.8,3,3,3
15,50.78814292392643,89.9,3,4,3
20,82.02042506266713,110.9,3,5,3
25,113.25270720140782,130.3,3,6,3
30,144.48498934014847,149.9,3,7,3
35,175.71727147888916,170.4,3,8,3
40,206.94955361762985,191.1,3,9,3
45,238.18183575637053,212.2,3,10,3
50,269.4141178951112,233.5,3,11,3
55,300.6464000338519,254.4,3,12,3
60,331.8786821725925,276.5,3,13,3
65,363.1109643113332,298.5,3,14,3
70,394.3432464500739,321.5,3,15,3
75,425.57552858881456,344.5,3,16,3
80,456.80781072755525,366.8,3,17,3
85,488.0400928662959,389.7,3,18,3
90,519.2723750050367,412.9,3,19,3
95,550.5046571437773,436.8,3,20,3
100,581.736939282518,460.5,3,21,3
1,-32.22251178538573,77.9,4,1,3
5,-14.386956463245738,58.7,4,2,3
10,7.907487689429246,37.4,4,3,3
15,30.20193184210423,12.7,4,4,3
20,52.496375994779214,6.1,4,5,3
25,74.79082014745421,2.8,4,6,3
30,97.08526430012918,1.2,4,7,3
35,119.37970845280418,0.4,4,8,3
40,141.67415260547915,0.1,4,9,3
45,163.96859675815415,0.0,4,10,3
50,186.26304091082915,0.0,4,11,3
55,208.55748506350415,0.0,4,12,3
60,230.8519292161791,0.0,4,13,3
65,253.14637336885409,0.0,4,14,3
70,275.4408175215291,0.0,4,15,3
75,297.7352616742041,0.0,4,16,3
80,320.029705826879,0.0,4,17,3
85,342.324149979554,0.0,4,18,3
90,364.618594132229,0.0,4,19,3
95,386.913038284904,0.0,4,20,3
100,409.207482437579,0.0,4,21,3
1,-75.66579549520264,33.4,5,1,3
5,-58.21546753492251,93.5,5,2,3
10,-36.40255758457235,243.4,5,3,3
15,-14.58964763422219,270.9,5,4,3
20,7.22326231612797,401.7,5,5,3
25,29.036172266478115,482.5,5,6,3
30,50.84908221682829,565.0,5,7,3
35,72.66199216717845,600.5,5,8,3
40,94.47490211752861,574.3,5,9,3
45,116.28781206787875,556.4,5,10,3
50,138.1007220182289,507.1,5,11,3
55,159.91363196857907,460.3,5,12,3
60,181.72654191892926,414.0,5,13,3
65,203.53945186927942,338.6,5,14,3
70,225.35236181962958,252.8,5,15,3
75,247.16527176997974,169.3,5,16,3
80,268.97818172032987,84.8,5,17,3
85,290.79109167068,32.8,5,18,3
90,312.60400162103014,5.6,5,19,3
95,334.4169115713803,41.7,5,20,3
100,356.22982152173046,75.2,5,21,3
1,-75.14679385188468,4.0,1,1,4
5,-57.430046251554685,5.0,1,2,4
10,-35.28411175114219,10.0,1,3,4
15,-13.138177250729699,15.0,1,4,4
20,9.007757249682795,20.0,1,5,4
25,31.15369175009529,25.0,1,6,4
30,53.299626250507785,30.0,1,7,4
35,75.44556075092028,35.0,1,8,4
40,97.59149525133277,40.0,1,9,4
45,119.73742975174527,45.0,1,10,4
50,141.88336425215775,50.0,1,11,4
55,164.02929875257024,55.0,1,12,4
60,186.17523325298274,60.0,1,13,4
65,208.32116775339526,65.0,1,14,4
70,230.46710225380772,70.0,1,15,4
75,252.6130367542202,75.0,1,16,4
80,274.75897125463274,80.0,1,17,4
85,296.90490575504526,85.0,1,18,4
90,319.0508402554577,90.0,1,19,4
95,341.1967747558702,95.0,1,20,4
100,363.3427092562827,100.0,1,21,4
1,-1.3179183908591772,0.0,2,1,4
5,17.893234860637985,7.0,2,2,4
10,41.90717642500944,14.0,2,3,4
15,65.9211179893809,17.5,2,4,4
20,89.93505955375235,18.5,2,5,4
25,113.9490011181238,19.5,2,6,4
30,137.96294268249525,21.5,2,7,4
35,161.9768842468667,24.0,2,8,4
40,185.99082581123815,28.0,2,9,4
45,210.0047673756096,32.0,2,10,4
50,234.01870893998105,36.5,2,11,4
55,258.03265050435255,39.0,2,12,4
60,282.046592068724,39.5,2,13,4
65,306.0605336330954,40.0,2,14,4
70,330.0744751974669,40.5,2,15,4
75,354.08841676183835,40.0,2,16,4
80,378.1023583262098,39.0,2,17,4
85,402.1162998905813,37.0,2,18,4
90,426.1302414549527,36.0,2,19,4
95,450.14418301932415,34.5,2,20,4
100,474.1581245836956,34.5,2,21,4
1,-4.3892096708169035,5.9,3,1,4
5,16.188768848754357,37.6,3,2,4
10,41.911241998218436,56.5,3,3,4
15,67.63371514768251,56.5,3,4,4
20,93.35618829714659,45.5,3,5,4
25,119.07866144661067,30.1,3,6,4
30,144.80113459607472,19.1,3,7,4
35,170.52360774553884,12.4,3,8,4
40,196.2460808950029,8.3,3,9,4
45,221.96855404446697,5.5,3,10,4
50,247.69102719393103,4.1,3,11,4
55,273.41350034339507,3.4,3,12,4
60,299.13597349285914,2.9,3,13,4
65,324.8584466423232,2.5,3,14,4
70,350.5809197917873,2.1,3,15,4
75,376.3033929412514,1.8,3,16,4
80,402.02586609071545,1.6,3,17,4
85,427.7483392401795,1.4,3,18,4
90,453.4708123896436,1.2,3,19,4
95,479.1932855391077,1.1,3,20,4
100,504.91575868857177,1.0,3,21,4
1,-62.483979371090314,3.3,4,1,4
5,-40.43101033983802,16.7,4,2,4
10,-12.864799050772648,33.3,4,3,4
15,14.701412238292717,50.0,4,4,4
20,42.2676235273581,66.7,4,5,4
25,69.83383481642346,83.3,4,6,4
30,97.40004610548883,100.0,4,7,4
35,124.96625739455419,116.7,4,8,4
40,152.53246868361958,133.3,4,9,4
45,180.09867997268492,150.0,4,10,4
50,207.6648912617503,166.7,4,11,4
55,235.2311025508157,183.3,4,12,4
60,262.79731383988104,200.0,4,13,4
65,290.36352512894643,216.7,4,14,4
70,317.92973641801177,233.3,4,15,4
75,345.49594770707716,250.0,4,16,4
80,373.06215899614256,266.7,4,17,4
85,400.6283702852079,283.3,4,18,4
90,428.1945815742733,300.0,4,19,4
95,455.7607928633387,316.7,4,20,4
100,483.327004152404,333.3,4,21,4
1,-84.52452753975925,44.0,5,1,4
5,-64.23063301142125,101.9,5,2,4
10,-38.86326485099875,128.1,5,3,4
15,-13.495896690576258,278.1,5,4,4
20,11.871471469846243,348.8,5,5,4
25,37.23883963026873,350.3,5,6,4
30,62.60620779069123,376.8,5,7,4
35,87.97357595111373,351.2,5,8,4
40,113.34094411153623,367.6,5,9,4
45,138.70831227195873,412.2,5,10,4
50,164.0756804323812,347.9,5,11,4
55,189.44304859280373,253.0,5,12,4
60,214.8104167532262,53.9,5,13,4
65,240.17778491364868,156.6,5,14,4
70,265.5451530740712,267.2,5,15,4
75,290.91252123449374,323.7,5,16,4
80,316.27988939491627,46.5,5,17,4
85,341.6472575553387,160.4,5,18,4
90,367.0146257157612,187.7,5,19,4
95,392.38199387618374,166.6,5,20,4
100,417.74936203660616,85.0,5,21,4
1,-5.069529141026525,1.0,1,1,5
5,13.399728972287262,4.5,1,2,5
10,36.4863016139295,5.5,1,3,5
15,59.57287425557173,4.7,1,4,5
20,82.65944689721397,4.0,1,5,5
25,105.7460195388562,3.7,1,6,5
30,128.83259218049844,3.1,1,7,5
35,151.9191648221407,2.7,1,8,5
40,175.0057374637829,2.4,1,9,5
45,198.09231010542516,2.2,1,10,5
50,221.17888274706738,2.0,1,11,5
55,244.26545538870963,2.0,1,12,5
60,267.35202803035185,2.1,1,13,5
65,290.43860067199404,2.2,1,14,5
70,313.52517331363634,2.3,1,15,5
75,336.61174595527854,2.4,1,16,5
80,359.6983185969207,2.5,1,17,5
85,382.78489123856303,2.7,1,18,5
90,405.8714638802052,2.7,1,19,5
95,428.95803652184753,2.7,1,20,5
100,452.0446091634897,2.5,1,21,5
1,-2.033555091467958,63.7,2,1,5
5,16.536912753967833,322.6,2,2,5
10,39.74999756076257,542.5,2,3,5
15,62.96308236755731,762.4,2,4,5
20,86.17616717435206,982.3,2,5,5
25,109.38925198114681,1187.1,2,6,5
30,132.60233678794154,1392.0,2,7,5
35,155.81542159473625,1596.9,2,8,5
40,179.02850640153102,1801.8,2,9,5
45,202.2415912083258,1998.9,2,10,5
50,225.4546760151205,2195.8,2,11,5
55,248.66776082191527,2389.2,2,12,5
60,271.88084562871,2596.6,2,13,5
65,295.0939304355048,2783.9,2,14,5
70,318.3070152422995,2987.1,2,15,5
75,341.52010004909425,3187.0,2,16,5
80,364.73318485588896,3380.3,2,17,5
85,387.94626966268373,3564.4,2,18,5
90,411.1593544694785,3733.2,2,19,5
95,434.3724392762732,3909.8,2,20,5
100,457.585524083068,4069.4,2,21,5
1,-89.32713498206009,2.6,3,1,5
5,-71.09178140444732,12.8,3,2,5
10,-48.297589432431366,30.7,3,3,5
15,-25.503397460415414,49.7,3,4,5
20,-2.709205488399447,82.8,3,5,5
25,20.084986483616504,127.3,3,6,5
30,42.879178455632456,178.3,3,7,5
35,65.67337042764842,228.3,3,8,5
40,88.46756239966439,279.4,3,9,5
45,111.26175437168033,332.8,3,10,5
50,134.0559463436963,392.5,3,11,5
55,156.85013831571226,457.7,3,12,5
60,179.6443302877282,525.1,3,13,5
65,202.4385222597442,597.4,3,14,5
70,225.23271423176013,662.6,3,15,5
75,248.02690620377606,722.6,3,16,5
80,270.8210981757921,773.1,3,17,5
85,293.615290147808,827.7,3,18,5
90,316.40948211982396,876.4,3,19,5
95,339.20367409183996,927.9,3,20,5
100,361.9978660638559,969.4,3,21,5
1,-77.29371966050086,1.0,4,1,5
5,-57.39086761651329,5.0,4,2,5
10,-32.512302561528834,10.0,4,3,5
15,-7.633737506544374,15.0,4,4,5
20,17.24482754844009,20.0,4,5,5
25,42.12339260342455,25.0,4,6,5
30,67.001957658409,30.0,4,7,5
35,91.88052271339347,35.0,4,8,5
40,116.75908776837792,40.0,4,9,5
45,141.63765282336243,45.0,4,10,5
50,166.51621787834688,50.0,4,11,5
55,191.39478293333133,55.0,4,12,5
60,216.27334798831578,60.0,4,13,5
65,241.15191304330028,65.0,4,14,5
70,266.03047809828473,70.0,4,15,5
75,290.9090431532692,75.0,4,16,5
80,315.78760820825363,80.0,4,17,5
85,340.6661732632381,85.0,4,18,5
90,365.5447383182226,90.0,4,19,5
95,390.42330337320703,95.0,4,20,5
100,415.3018684281915,100.0,4,21,5
1,-33.997311791342625,32.7,5,1,5
5,-12.832049162393842,17.4,5,2,5
10,13.624529123792131,32.8,5,3,5
15,40.0811074099781,54.8,5,4,5
20,66.53768569616408,68.6,5,5,5
25,92.99426398235003,77.2,5,6,5
30,119.45084226853602,84.3,5,7,5
35,145.90742055472197,92.7,5,8,5
40,172.36399884090798,103.3,5,9,5
45,198.82057712709394,116.2,5,10,5
50,225.2771554132799,125.2,5,11,5
55,251.73373369946592,136.1,5,12,5
60,278.1903119856519,154.2,5,13,5
65,304.64689027183783,169.5,5,14,5
70,331.1034685580238,190.6,5,15,5
75,357.5600468442098,219.3,5,16,5
80,384.01662513039577,240.5,5,17,5
85,410.4732034165817,251.8,5,18,5
90,436.9297817027677,268.6,5,19,5
95,463.38635998895364,294.0,5,20,5
100,489.8429382751396,319.1,5,21,5
1,3.9715964942794635,1.0,1,1,6
5,23.675290696018887,6.0,1,2,6
10,48.30490844819317,5.0,1,3,6
15,72.93452620036744,16.5,1,4,6
20,97.56414395254173,10.2,1,5,6
25,122.19376170471601,15.6,1,6,6
30,146.82337945689028,17.0,1,7,6
35,171.45299720906456,20.0,1,8,6
40,196.08261496123885,21.0,1,9,6
45,220.71223271341313,18.0,1,10,6
50,245.3418504655874,20.0,1,11,6
55,269.9714682177617,23.0,1,12,6
60,294.601085969936,24.0,1,13,6
65,319.23070372211026,26.0,1,14,6
70,343.86032147428455,27.0,1,15,6
75,368.48993922645883,27.5,1,16,6
80,393.1195569786331,29.0,1,17,6
85,417.7491747308074,29.5,1,18,6
90,442.3787924829817,30.0,1,19,6
95,467.00841023515596,31.0,1,20,6
100,491.63802798733025,32.0,1,21,6
1,-80.47557129389102,0.15,2,1,6
5,-56.491760937233735,0.91,2,2,6
10,-26.51199799141212,3.34,2,3,6
15,3.4677649544094997,9.12,2,4,6
20,33.44752790023111,22.3,2,5,6
25,63.42729084605273,44.5,2,6,6
30,93.40705379187435,74.5,2,7,6
35,123.38681673769594,110.5,2,8,6
40,153.36657968351753,143.8,2,9,6
45,183.34634262933915,172.9,2,10,6
50,213.32610557516077,200.2,2,11,6
55,243.3058685209824,223.7,2,12,6
60,273.28563146680403,243.9,2,13,6
65,303.26539441262565,261.7,2,14,6
70,333.2451573584472,275.5,2,15,6
75,363.22492030426884,285.8,2,16,6
80,393.20468325009045,290.7,2,17,6
85,423.1844461959121,290.6,2,18,6
90,453.1642091417337,281.8,2,19,6
95,483.14397208755526,270.2,2,20,6
100,513.1237350333769,260.9,2,21,6
1,-81.95424936991442,0.2,3,1,6
5,-61.66497365612184,4.0,3,2,6
10,-36.3033790138811,7.4,3,3,6
15,-10.941784371640358,10.4,3,4,6
20,14.419810270600374,12.9,3,5,6
25,39.781404912841104,14.8,3,6,6
30,65.14299955508186,15.9,3,7,6
35,90.50459419732259,16.6,3,8,6
40,115.86618883956332,17.2,3,9,6
45,141.22778348180404,17.5,3,10,6
50,166.58937812404477,17.7,3,11,6
55,191.95097276628553,17.8,3,12,6
60,217.31256740852626,17.9,3,13,6
65,242.674162050767,17.9,3,14,6
70,268.0357566930077,17.9,3,15,6
75,293.3973513352485,17.8,3,16,6
80,318.7589459774892,17.7,3,17,6
85,344.12054061973,17.6,3,18,6
90,369.48213526197065,17.5,3,19,6
95,394.84372990421144,17.3,3,20,6
100,420.2053245464521,17.2,3,21,6
1,-94.16643374008638,63.2,4,1,6
5,-76.31274993341418,179.7,4,2,6
10,-53.99564517507393,270.5,4,3,6
15,-31.67854041673369,332.8,4,4,6
20,-9.36143565839344,433.9,4,5,6
25,12.95566909994681,510.6,4,6,6
30,35.272773858287046,609.3,4,7,6
35,57.58987861662731,720.1,4,8,6
40,79.90698337496754,842.1,4,9,6
45,102.2240881333078,974.5,4,10,6
50,124.54119289164804,1116.8,4,11,6
55,146.8582976499883,1268.5,4,12,6
60,169.17540240832852,1429.7,4,13,6
65,191.49250716666882,1600.5,4,14,6
70,213.80961192500905,1779.9,4,15,6
75,236.1267166833493,1967.9,4,16,6
80,258.4438214416895,2164.6,4,17,6
85,280.76092620002976,2369.9,4,18,6
90,303.07803095837005,2583.8,4,19,6
95,325.3951357167103,2796.3,4,20,6
100,347.7122404750505,2999.6,4,21,6
1,5.382827677745947,11.2,5,1,6
5,25.6092429498755,12.5,5,2,6
10,50.892262040037444,14.2,5,3,6
15,76.1752811301994,17.9,5,4,6
20,101.45830022036134,22.8,5,5,6
25,126.74131931052328,28.3,5,6,6
30,152.0243384006852,35.0,5,7,6
35,177.30735749084712,44.4,5,8,6
40,202.5903765810091,57.0,5,9,6
45,227.87339567117104,74.6,5,10,6
50,253.15641476133297,99.1,5,11,6
55,278.439433851495,134.2,5,12,6
60,303.7224529416569,179.2,5,13,6
65,329.00547203181884,246.2,5,14,6
70,354.28849112198077,353.0,5,15,6
75,379.57151021214275,526.7,5,16,6
80,404.8545293023047,810.8,5,17,6
85,430.1375483924666,1382.0,5,18,6
90,455.42056748262854,2468.1,5,19,6
95,480.70358657279047,4296.2,5,20,6
100,505.98660566295246,7930.1,5,21,6
1,-85.88182062182352,1.0,1,1,7
5,-65.4604277634583,25.0,1,2,7
10,-39.93368669050177,100.0,1,3,7
15,-14.406945617545238,225.0,1,4,7
20,11.119795455411287,300.0,1,5,7
25,36.64653652836781,375.0,1,6,7
30,62.17327760132435,450.0,1,7,7
35,87.70001867428088,525.0,1,8,7
40,113.22675974723741,600.0,1,9,7
45,138.75350082019392,675.0,1,10,7
50,164.28024189315045,750.0,1,11,7
55,189.80698296610697,825.0,1,12,7
60,215.33372403906353,900.0,1,13,7
65,240.86046511202002,975.0,1,14,7
70,266.38720618497655,1050.0,1,15,7
75,291.91394725793305,1125.0,1,16,7
80,317.44068833088966,1200.0,1,17,7
85,342.96742940384615,1275.0,1,18,7
90,368.49417047680265,1350.0,1,19,7
95,394.02091154975926,1425.0,1,20,7
100,419.54765262271576,1500.0,1,21,7
1,-76.84068657240067,0.3,2,1,7
5,-52.04838560338729,3.5,2,2,7
10,-21.058009392120567,14.5,2,3,7
15,9.932366819146155,32.6,2,4,7
20,40.922743030412875,35.7,2,5,7
25,71.9131192416796,48.7,2,6,7
30,102.90349545294632,55.3,2,7,7
35,133.89387166421304,60.0,2,8,7
40,164.88424787547976,42.1,2,9,7
45,195.87462408674648,45.7,2,10,7
50,226.8650002980132,49.2,2,11,7
55,257.8553765092799,55.7,2,12,7
60,288.8457527205466,60.0,2,13,7
65,319.83612893181333,63.3,2,14,7
70,350.82650514308006,65.7,2,15,7
75,381.8168813543468,72.2,2,16,7
80,412.8072575656135,78.7,2,17,7
85,443.7976337768802,85.5,2,18,7
90,474.78800998814694,89.7,2,19,7
95,505.77838619941366,91.5,2,20,7
100,536.7687624106804,95.7,2,21,7
1,-52.21954370346926,4.4,3,1,7
5,-31.64856023748318,23.1,3,2,7
10,-5.93483090500058,45.2,3,3,7
15,19.77889842748202,67.1,3,4,7
20,45.49262775996462,89.9,3,5,7
25,71.20635709244723,112.7,3,6,7
30,96.92008642492982,135.5,3,7,7
35,122.63381575741244,158.4,3,8,7
40,148.34754508989502,181.3,3,9,7
45,174.06127442237764,204.2,3,10,7
50,199.77500375486025,227.2,3,11,7
55,225.48873308734287,250.2,3,12,7
60,251.20246241982542,273.2,3,13,7
65,276.916191752308,296.3,3,14,7
70,302.6299210847906,319.4,3,15,7
75,328.34365041727324,342.6,3,16,7
80,354.0573797497558,365.8,3,17,7
85,379.7711090822384,389.1,3,18,7
90,405.484838414721,412.3,3,19,7
95,431.19856774720364,435.6,3,20,7
